dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpitch cpitch.order.stm.cpitch cpitch.weight.ltm cpitch.weight.stm cpitch.weight.ltm.cpitch cpitch.weight.stm.cpitch cpitch.probability cpitch.information.content cpitch.entropy cpitch.40 cpitch.51 cpitch.53 cpitch.55 cpitch.56 cpitch.57 cpitch.58 cpitch.59 cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 cpitch.80 cpitch.81 cpitch.82 cpitch.83 cpitch.84 cpitch.85 cpitch.86 cpitch.88 cpitch.89 cpitch.90 probability information.content entropy 
701 2 8 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 88 96 4 600000 0 -1 23 168 1 0 0.38525757 0.6147424 1.0 1.0 0.024304971 5.3626046 5.099253 0.018120805 0.018120805 0.018120805 0.018815419 0.018473322 0.019147865 0.018473322 0.020093804 0.018815419 0.019786483 0.019786483 0.019147865 0.024962949 0.019147865 0.02966132 0.02125406 0.025594354 0.019786483 0.020393798 0.018815419 0.020686913 0.024962949 0.019147865 0.06938985 0.019147865 0.019471355 0.024079213 0.05060582 0.051499967 0.018120805 0.018473322 0.051499967 0.04873759 0.04873759 0.04873759 0.024304971 0.017756991 0.018120805 0.024304971 5.3626046 5.099253 
701 2 9 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 82 96 4 600000 0 -1 23 192 2 0 0.49557507 0.5044249 1.0 1.0 0.018804487 5.732779 5.034888 0.018344168 0.018344168 0.018344168 0.019253615 0.018804487 0.019692322 0.018804487 0.02095247 0.019253615 0.020541165 0.020541165 0.019692322 0.020121302 0.019692322 0.02175136 0.02252144 0.02135572 0.020541165 0.02135572 0.019253615 0.02175136 0.020121302 0.019692322 0.12566684 0.019692322 0.020121302 0.018344168 0.04085898 0.041789986 0.018344168 0.018804487 0.041789986 0.038929 0.038929 0.038929 0.04085898 0.017871777 0.018344168 0.018804487 5.732779 5.034888 
701 2 10 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 81 96 4 600000 0 -1 23 216 1 0 0.4685471 0.53145283 1.0 1.0 0.018826028 5.7311273 5.1548796 0.018826028 0.018826028 0.018826028 0.01970729 0.01927237 0.020131584 0.01927237 0.0213475 0.01970729 0.020951081 0.020951081 0.020131584 0.020545967 0.020131584 0.02211627 0.043412272 0.021735743 0.04252525 0.021735743 0.01970729 0.02211627 0.020545967 0.020131584 0.046203867 0.020131584 0.020545967 0.018826028 0.041171186 0.042057592 0.018826028 0.041171186 0.042057592 0.03933011 0.03933011 0.03933011 0.041171186 0.018367345 0.018826028 0.018826028 5.7311273 5.1548796 
701 2 11 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 90 96 4 600000 0 -1 23 240 1 0 0.52829546 0.4717046 1.0 1.0 0.01919114 5.7034154 5.1603103 0.01919114 0.01919114 0.01919114 0.02020703 0.019704932 0.02069823 0.019704932 0.022113124 0.02020703 0.021650678 0.021650678 0.02069823 0.021179235 0.02069823 0.023013053 0.023882601 0.022567095 0.021650678 0.022567095 0.02020703 0.06727477 0.021179235 0.02069823 0.042310055 0.02069823 0.021179235 0.01919114 0.037151113 0.038054194 0.036227994 0.037151113 0.038054194 0.03528337 0.03528337 0.03528337 0.037151113 0.01866476 0.01919114 0.01919114 5.7034154 5.1603103 
701 2 12 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 90 96 4 600000 0 -1 23 264 1 0 0.5406976 0.45930243 1.0 1.0 0.033057198 4.9188914 5.081619 0.01850815 0.01850815 0.01850815 0.019511502 0.019015446 0.019997064 0.019015446 0.021397214 0.019511502 0.020939348 0.020939348 0.019997064 0.020472812 0.019997064 0.022288874 0.023151204 0.02184691 0.020939348 0.02184691 0.019511502 0.022288874 0.020472812 0.019997064 0.03874785 0.019997064 0.020472812 0.01850815 0.033919554 0.03476368 0.033057198 0.033919554 0.116461046 0.032175295 0.032175295 0.032175295 0.033919554 0.017988756 0.033057198 0.033057198 4.9188914 5.081619 
701 2 13 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 89 96 4 600000 0 -1 23 288 1 1 0.24347489 0.7565251 1.0 1.0 0.013259138 6.236869 4.548427 0.013430178 0.013430178 0.013430178 0.013753273 0.013594708 0.013906354 0.013594708 0.014336659 0.013753273 0.014197694 0.014197694 0.013906354 0.014054369 0.013906354 0.014602665 0.014854413 0.014471562 0.014197694 0.014471562 0.013753273 0.014602665 0.014054369 0.013906354 0.036308058 0.013906354 0.014054369 0.013430178 0.03419613 0.034576748 0.033801872 0.03419613 0.051493045 0.033392787 0.033392787 0.033392787 0.03419613 0.013259138 0.263997 0.013259138 6.236869 4.548427 
701 3 1 "Schoenberg_RI" NA 0 0 1 0 NA 0 0 0 NA NA 65 96 4 600000 0 -1 23 0 0 0 0.50075066 0.49924934 1.0 1.0 0.026073873 5.2612514 5.245889 0.02542902 0.02542902 0.02542902 0.026073873 0.025753459 0.026390407 0.025753459 0.027318083 0.026073873 0.027012387 0.027012387 0.026390407 0.026390407 0.026073873 0.027620405 0.027919462 0.027318083 0.026703203 0.027318083 0.02542902 0.027620405 0.026390407 0.026073873 0.027620405 0.026390407 0.026703203 0.02542902 0.026073873 0.026390407 0.025753459 0.026073873 0.026390407 0.02542902 0.02542902 0.02542902 0.026073873 0.02542902 0.026073873 0.026073873 5.2612514 5.245889 
701 3 2 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 66 96 4 600000 0 -1 23 24 1 0 0.21716611 0.7828339 1.0 1.0 0.02125803 5.555848 4.8302956 0.020509433 0.020509433 0.020509433 0.020733392 0.02062251 0.020842178 0.02062251 0.021156806 0.020733392 0.021053804 0.025144655 0.02503421 0.020842178 0.21748708 0.02125803 0.021357547 0.021156806 0.02508965 0.021156806 0.020509433 0.02125803 0.020842178 0.020733392 0.02125803 0.020842178 0.020948954 0.020509433 0.020733392 0.020842178 0.02062251 0.020733392 0.020842178 0.020509433 0.020509433 0.020509433 0.020733392 0.020509433 0.020733392 0.02125803 5.555848 4.8302956 
701 3 3 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 69 96 4 600000 0 -1 23 48 1 0 0.23637041 0.76362956 1.0 1.0 0.019548714 5.676782 4.841915 0.019102719 0.019102719 0.019102719 0.019329872 0.019217378 0.019440288 0.019217378 0.019759918 0.019329872 0.019655231 0.019655231 0.022125084 0.022125084 0.14052033 0.14430636 0.022476152 0.019759918 0.019548714 0.019759918 0.019102719 0.01986284 0.019440288 0.019329872 0.024260098 0.019440288 0.024097878 0.019102719 0.019329872 0.019440288 0.019217378 0.019329872 0.019440288 0.019102719 0.019102719 0.019102719 0.019329872 0.019102719 0.019329872 0.019548714 5.676782 4.841915 
701 3 4 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 70 96 4 600000 0 -1 23 72 1 0 0.27036977 0.7296301 1.0 1.0 0.019523017 5.67868 4.9136868 0.018782096 0.018782096 0.018782096 0.019037778 0.018911103 0.019162219 0.018911103 0.019523017 0.019037778 0.019404756 0.023222743 0.019162219 0.019162219 0.10281962 0.105994456 0.019753905 0.019523017 0.104121014 0.019523017 0.018782096 0.019639377 0.019162219 0.019037778 0.019639377 0.019162219 0.025789622 0.018782096 0.019037778 0.023074603 0.018911103 0.022999559 0.019162219 0.018782096 0.018782096 0.018782096 0.019037778 0.018782096 0.019037778 0.019523017 5.67868 4.9136868 
701 3 5 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 64 96 4 600000 0 -1 23 96 1 0 0.29016343 0.70983654 1.0 1.0 0.021776577 5.521079 4.962442 0.01862568 0.01862568 0.01862568 0.018897932 0.018763013 0.021776577 0.018763013 0.022055807 0.018897932 0.019289155 0.019289155 0.019030532 0.021776577 0.08327166 0.08603423 0.022237262 0.01941535 0.084403306 0.085499026 0.01862568 0.022146989 0.021776577 0.018897932 0.019539565 0.019030532 0.019160911 0.01862568 0.018897932 0.019030532 0.018763013 0.018897932 0.019030532 0.01862568 0.01862568 0.01862568 0.018897932 0.01862568 0.018897932 0.021776577 5.521079 4.962442 
