dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpintfref-cpitch cpitch.order.stm.cpintfref-cpitch cpitch.weight.ltm cpitch.weight.stm cpitch.weight.ltm.cpintfref-cpitch cpitch.weight.stm.cpintfref-cpitch cpitch.probability cpitch.information.content cpitch.entropy cpitch.40 cpitch.51 cpitch.53 cpitch.55 cpitch.56 cpitch.57 cpitch.58 cpitch.59 cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 cpitch.80 cpitch.81 cpitch.82 cpitch.83 cpitch.84 cpitch.85 cpitch.86 cpitch.88 cpitch.89 cpitch.90 probability information.content entropy 
701 2 8 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 88 96 4 600000 0 -1 23 168 1 0 0.82703257 0.1729674 1.0 1.0 0.012032131 6.376964 4.4773383 0.012032131 0.012032131 0.012032131 0.012032131 0.012032131 0.012032131 0.012032131 0.012032131 0.012032131 0.012032131 0.012032131 0.012032131 0.022806233 0.022806233 0.022806233 0.032567192 0.28799203 0.022806233 0.022806233 0.032567192 0.022806233 0.022806233 0.022806233 0.043020885 0.012032131 0.012032131 0.012032131 0.03012677 0.03012677 0.012032131 0.012032131 0.03012677 0.03012677 0.03012677 0.03012677 0.012032131 0.012032131 0.012032131 0.012032131 6.376964 4.4773383 
701 2 9 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 82 96 4 600000 0 -1 23 192 0 0 0.40963864 0.5903613 1.0 1.0 0.016454626 5.925363 5.050823 0.016454626 0.016454626 0.016454626 0.016454626 0.016454626 0.016454626 0.016454626 0.016454626 0.016454626 0.016454626 0.016454626 0.016454626 0.022091372 0.022091372 0.022091372 0.026174026 0.022091372 0.022091372 0.022091372 0.026174026 0.022091372 0.022091372 0.022091372 0.06314179 0.016454626 0.016454626 0.016454626 0.053292863 0.053292863 0.016454626 0.016454626 0.053292863 0.053292863 0.053292863 0.053292863 0.053292863 0.016454626 0.016454626 0.016454626 5.925363 5.050823 
701 2 10 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 81 96 4 600000 0 -1 23 216 0 0 0.42008656 0.5799134 1.0 1.0 0.016611185 5.911701 5.0782967 0.016611185 0.016611185 0.016611185 0.016611185 0.016611185 0.016611185 0.016611185 0.016611185 0.016611185 0.016611185 0.016611185 0.016611185 0.021990763 0.021990763 0.021990763 0.025980517 0.021990763 0.021990763 0.021990763 0.025980517 0.021990763 0.021990763 0.021990763 0.058048423 0.016611185 0.016611185 0.016611185 0.049134087 0.049134087 0.016611185 0.049134087 0.049134087 0.049134087 0.049134087 0.049134087 0.049134087 0.016611185 0.016611185 0.016611185 5.911701 5.0782967 
701 2 11 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 90 96 4 600000 0 -1 23 240 0 0 0.42913422 0.5708658 1.0 1.0 0.01679406 5.895905 5.1020384 0.01679406 0.01679406 0.01679406 0.01679406 0.01679406 0.01679406 0.01679406 0.01679406 0.01679406 0.01679406 0.01679406 0.01679406 0.021904152 0.021904152 0.021904152 0.025778174 0.021904152 0.021904152 0.021904152 0.025778174 0.021904152 0.021904152 0.021904152 0.0538664 0.01679406 0.01679406 0.01679406 0.04577119 0.04577119 0.04577119 0.04577119 0.04577119 0.04577119 0.04577119 0.04577119 0.04577119 0.01679406 0.01679406 0.01679406 5.895905 5.1020384 
701 2 12 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 90 96 4 600000 0 -1 23 264 0 0 0.43704283 0.56295717 1.0 1.0 0.042999856 4.5395246 5.122676 0.01699971 0.01699971 0.01699971 0.01699971 0.01699971 0.01699971 0.01699971 0.01699971 0.01699971 0.01699971 0.01699971 0.01699971 0.02183276 0.02183276 0.02183276 0.025572805 0.02183276 0.02183276 0.02183276 0.025572805 0.02183276 0.02183276 0.02183276 0.050365914 0.01699971 0.01699971 0.01699971 0.042999856 0.042999856 0.042999856 0.042999856 0.042999856 0.042999856 0.042999856 0.042999856 0.042999856 0.01699971 0.042999856 0.042999856 4.5395246 5.122676 
701 2 13 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 89 96 4 600000 0 -1 23 288 1 1 0.597949 0.4020509 1.0 0.99999994 0.011147141 6.487182 4.1270514 0.011147141 0.011147141 0.011147141 0.011147141 0.011147141 0.011147141 0.011147141 0.011147141 0.011147141 0.011147141 0.011147141 0.011147141 0.0156978 0.0156978 0.0156978 0.019489046 0.0156978 0.0156978 0.0156978 0.019489046 0.0156978 0.0156978 0.0156978 0.03162383 0.011147141 0.011147141 0.011147141 0.025471978 0.025471978 0.025471978 0.025471978 0.025471978 0.025471978 0.025471978 0.025471978 0.025471978 0.011147141 0.3805157 0.011147141 6.487182 4.1270514 
701 3 1 "Schoenberg_RI" NA 0 0 1 0 NA 0 0 0 NA NA 65 96 4 600000 0 -1 23 0 0 0 0.595322 0.40467796 0.99999994 1.0 0.019628035 5.6709404 5.150772 0.019628035 0.019628035 0.019628035 0.019628035 0.019628035 0.019628035 0.019628035 0.019628035 0.019628035 0.019628035 0.019628035 0.019628035 0.019628035 0.019628035 0.019628035 0.019628035 0.019628035 0.019628035 0.019628035 0.019628035 0.019628035 0.019628035 0.019628035 0.039592437 0.019628035 0.019628035 0.019628035 0.039592437 0.039592437 0.039592437 0.039592437 0.039592437 0.039592437 0.039592437 0.039592437 0.039592437 0.039592437 0.054154053 0.019628035 5.6709404 5.150772 
701 3 2 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 66 96 4 600000 0 -1 23 24 0 0 0.262188 0.73781204 1.0 1.0 0.01874095 5.7376623 4.784464 0.01874095 0.01874095 0.01874095 0.01874095 0.01874095 0.01874095 0.01874095 0.01874095 0.01874095 0.01874095 0.01874095 0.01874095 0.01874095 0.2279306 0.01874095 0.01874095 0.01874095 0.01874095 0.01874095 0.01874095 0.01874095 0.01874095 0.01874095 0.024996955 0.01874095 0.01874095 0.01874095 0.024996955 0.024996955 0.024996955 0.024996955 0.024996955 0.024996955 0.024996955 0.024996955 0.024996955 0.024996955 0.028579405 0.01874095 5.7376623 4.784464 
701 3 3 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 69 96 4 600000 0 -1 23 48 0 0 0.27312937 0.72687054 1.0 1.0 0.017405227 5.8443356 4.7820816 0.017405227 0.017405227 0.017405227 0.017405227 0.017405227 0.017405227 0.017405227 0.017405227 0.017405227 0.017405227 0.017405227 0.017405227 0.017405227 0.1513177 0.1513177 0.017405227 0.017405227 0.017405227 0.017405227 0.017405227 0.017405227 0.017405227 0.017405227 0.023025282 0.017405227 0.017405227 0.017405227 0.023025282 0.023025282 0.023025282 0.023025282 0.023025282 0.023025282 0.023025282 0.023025282 0.023025282 0.023025282 0.026360841 0.017405227 5.8443356 4.7820816 
701 3 4 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 70 96 4 600000 0 -1 23 72 0 0 0.30044487 0.6995551 1.0 1.0 0.016888542 5.8878117 4.843598 0.016888542 0.016888542 0.016888542 0.016888542 0.016888542 0.016888542 0.016888542 0.016888542 0.016888542 0.016888542 0.016888542 0.016888542 0.016888542 0.11267404 0.11267404 0.016888542 0.016888542 0.11267404 0.016888542 0.016888542 0.016888542 0.016888542 0.016888542 0.022504468 0.016888542 0.016888542 0.016888542 0.022504468 0.022504468 0.022504468 0.022504468 0.022504468 0.022504468 0.022504468 0.022504468 0.022504468 0.022504468 0.02599227 0.016888542 5.8878117 4.843598 
