dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpitch cpitch.order.stm.cpitch cpitch.weight.ltm cpitch.weight.stm cpitch.weight.ltm.cpitch cpitch.weight.stm.cpitch cpitch.probability cpitch.information.content cpitch.entropy cpitch.40 cpitch.47 cpitch.48 cpitch.49 cpitch.50 cpitch.51 cpitch.52 cpitch.53 cpitch.54 cpitch.55 cpitch.56 cpitch.57 cpitch.58 cpitch.59 cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 cpitch.80 cpitch.81 cpitch.82 cpitch.83 cpitch.88 probability information.content entropy 
700 2 7 "Schoenberg_P" NA 0 0 1 0 NA 0 24 1 NA NA 62 96 4 600000 0 0 23 144 3 0 0.9956506 0.0043493956 1.0 1.0 0.008484141 6.8810153 2.2087626 4.4609646e-6 4.5719976e-6 1.1882104e-5 4.7940284e-6 1.5197189e-5 8.009227e-6 3.6356625e-5 2.6227424e-5 2.9972529e-5 1.3262933e-4 1.850909e-5 1.3543393e-4 6.382613e-5 1.0854994e-4 7.7344204e-4 1.5262424e-4 0.008484141 1.2490181e-4 0.0019569101 0.067175 0.0035601796 0.13769378 0.00404968 0.11873795 0.07712067 0.0341592 0.53411007 0.0020836785 0.0051213894 1.0577241e-4 8.879043e-4 0.0026287206 2.6961602e-4 1.20502606e-4 6.014443e-6 6.304777e-5 5.237957e-6 4.6830182e-6 4.4609646e-6 0.008484141 6.8810153 2.2087626 
700 2 8 "Schoenberg_P" NA 0 0 1 0 NA 0 24 1 NA NA 61 96 4 600000 0 0 23 168 3 0 0.9796886 0.020311404 1.0 0.99999994 0.0069507984 7.168606 2.8120012 3.3474018e-5 3.4293666e-5 8.7771194e-5 3.593175e-5 4.535e-4 5.9538146e-5 3.2061868e-4 6.989281e-4 8.364571e-4 0.0031824529 1.932708e-4 0.0030193692 0.0025503337 0.0073043997 0.04578899 0.0069507984 0.1774772 0.0072525213 0.3738388 0.012741196 0.027761081 0.067134194 9.119313e-4 0.044106573 0.002865514 0.013900016 0.013182615 0.0010457097 0.1831196 6.7813694e-4 0.0012966666 5.6005834e-4 1.8575716e-4 1.9208483e-4 4.4915298e-5 4.735856e-5 3.920335e-5 3.5112902e-5 3.3474018e-5 0.0069507984 7.168606 2.8120012 
700 2 9 "Schoenberg_P" NA 0 0 1 0 NA 0 24 1 NA NA 67 96 4 600000 0 0 23 192 2 0 0.98384315 0.01615689 1.0 1.0 0.0056980336 7.45532 2.7560525 4.673609e-5 4.7885394e-5 1.2304784e-4 5.0182658e-5 1.5691947e-4 8.333011e-5 3.715399e-4 2.6906628e-4 0.002259023 0.0077061285 1.906705e-4 0.036719196 0.0025908507 0.28875765 0.009342215 0.081608616 0.35513878 0.015654283 0.091270156 0.0055644144 0.04645183 0.0056980336 0.002103854 0.014240605 0.003086276 0.011564246 0.005110042 0.0034100406 0.0054034013 8.796103e-4 0.0016030503 0.0016873799 2.6124567e-4 2.701832e-4 6.2788655e-5 6.6219065e-5 5.477207e-5 4.903425e-5 4.673609e-5 0.0056980336 7.45532 2.7560525 
700 2 10 "Schoenberg_P" NA 0 0 1 0 NA 0 24 1 NA NA 68 96 4 600000 0 0 23 216 1 0 0.91994715 0.08005283 1.0 1.0 0.025775487 5.2778563 3.576348 1.872377e-4 1.9153964e-4 4.6292297e-4 2.0011861e-4 5.811027e-4 3.2153673e-4 0.0013009785 9.621127e-4 0.0010883939 0.0051957914 6.972116e-4 0.004002099 0.0029434436 0.004840248 0.017478723 0.0020264992 0.03200988 0.019871421 0.055142384 0.14706692 0.067863256 0.20135747 0.025775487 0.20365307 0.045703813 0.04980204 0.047553275 0.005276091 0.029308513 0.007709484 0.010926842 0.002953466 9.359394e-4 0.003278407 2.4677065e-4 2.5935515e-4 4.431508e-4 1.958332e-4 1.872377e-4 0.025775487 5.2778563 3.576348 
700 2 11 "Schoenberg_P" NA 0 0 1 0 NA 0 24 1 NA NA 59 96 4 600000 0 0 23 240 2 0 0.98093075 0.019069266 1.0 1.0 0.0011088864 9.816672 2.8605278 2.5927116e-5 2.6562786e-5 6.8065994e-5 2.7833245e-5 8.674018e-5 4.614871e-5 2.0485216e-4 1.4849412e-4 1.6936356e-4 9.0226915e-4 2.794049e-4 6.4604543e-4 3.5664992e-4 0.0011088864 0.001473483 2.3008016e-4 0.0026995023 0.02080072 0.011552281 0.24478184 0.019758875 0.19165394 0.10767618 0.08798432 0.25005403 0.014506059 0.023972798 0.004457072 0.0026013446 6.540781e-4 0.009007121 9.016165e-4 1.4419064e-4 1.4910872e-4 7.2408287e-4 3.6697496e-5 3.0370835e-5 2.719816e-5 2.5927116e-5 0.0011088864 9.816672 2.8605278 
700 2 12 "Schoenberg_P" NA 0 0 1 0 NA 0 24 1 NA NA 59 96 4 600000 0 0 23 264 2 0 0.9631094 0.03689066 1.0 1.0 0.21583302 2.2120125 3.2055762 0.1467027 3.98409e-5 7.2738464e-4 4.171101e-5 7.5248856e-4 6.852613e-5 0.0032645736 0.0014368095 0.0014645362 0.029534133 0.005985511 0.12473194 0.0017148383 0.21583302 0.1680755 0.036896165 0.04383996 0.0014943529 0.020370089 0.0040072687 0.0024674481 0.009191437 0.005181987 0.1584276 0.0024026944 0.0038378325 0.0038530445 0.0011465936 0.0033655614 6.8829337e-4 0.0012386175 5.5941584e-4 2.09722e-4 2.1674314e-4 5.1942938e-5 5.4719407e-5 4.544175e-5 4.0776362e-5 3.8904593e-5 0.21583302 2.2120125 3.2055762 
700 2 13 "Schoenberg_P" NA 0 0 1 0 NA 0 24 1 NA NA 60 96 4 600000 0 0 23 288 3 1 0.9515386 0.04846138 0.99999994 1.0 0.21211636 2.2370722 2.8399992 6.5844e-4 4.043246e-5 7.128704e-4 4.2307012e-5 7.371727e-4 6.909197e-5 0.0054017664 0.0013966702 0.0014232956 0.037865233 0.010099147 0.15281971 0.0016633931 0.36294493 0.21211636 0.04998083 0.07520156 0.0014735117 0.034791853 0.0039048307 0.0024184212 0.008867592 0.009714134 0.00622105 0.0023557057 0.005932479 0.0037012792 0.0011175871 0.0032382554 6.750067e-4 0.0012061635 5.499851e-4 2.0863117e-4 2.155305e-4 5.254648e-5 5.532058e-5 4.6043646e-5 4.137028e-5 3.9493538e-5 0.21211636 2.2370722 2.8399992 
700 3 1 "Schoenberg_R" NA 0 0 1 0 NA 0 0 0 NA NA 60 96 4 600000 0 0 23 0 0 0 0.8016546 0.19834542 1.0 1.0 0.046669498 4.421376 4.553346 0.0017183943 0.0017527478 0.0037816712 0.0018209624 0.00461031 0.0027527038 0.009305474 0.007153938 0.007965592 0.026380373 0.0054034195 0.023772044 0.01463964 0.022468643 0.046669498 0.010002037 0.05502747 0.021865005 0.051433846 0.058131985 0.029319523 0.08606343 0.023086406 0.09793726 0.05118119 0.068586886 0.07876682 0.028720586 0.07037931 0.018780725 0.030626712 0.015804023 0.006984049 0.0071781264 0.0021857645 0.0022825836 0.0019555448 0.0017869357 0.0017183943 0.046669498 4.421376 4.553346 
700 3 2 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 59 96 4 600000 0 0 23 24 1 0 0.8606645 0.13933554 1.0 1.0 0.113151185 3.1436763 3.4171705 8.45586e-5 8.637485e-5 0.005321999 8.998907e-5 0.0015874137 1.4023652e-4 0.009761155 0.003387525 0.0011213468 0.055167306 0.0048768623 0.040764593 0.05133557 0.113151185 0.30072856 0.0055565787 0.1384573 0.011175798 0.06456715 0.09474526 0.0017778253 0.032706853 0.003636254 0.0218936 0.0062825675 0.0044273282 0.013369644 0.0017388641 0.004551667 0.0011020591 0.0035339994 9.156794e-4 3.810445e-4 0.0010817224 1.0947904e-4 1.14693896e-4 9.7148615e-5 8.818497e-5 8.45586e-5 0.113151185 3.1436763 3.4171705 
700 3 3 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 68 96 4 600000 0 0 23 48 2 0 0.966948 0.03305199 0.99999994 0.99999994 0.004009545 7.962346 2.7592134 6.0948514e-4 3.5775225e-5 0.0023255644 3.746132e-5 0.0023475063 6.166606e-5 0.0077603227 0.004562225 0.0013340315 0.049543947 0.005482776 0.2524811 0.0031995173 0.114851266 0.38207754 0.034022328 0.068098284 0.002943303 0.022476483 0.0066898037 0.0021513645 0.011176296 0.004009545 0.0056214356 0.0020947284 0.0035094365 0.0035234357 0.0010434553 0.0030759955 6.251073e-4 0.001127548 5.0764135e-4 1.8956949e-4 1.9594165e-4 4.6691497e-5 4.919745e-5 4.082586e-5 3.6618607e-5 3.4931163e-5 0.004009545 7.962346 2.7592134 
