dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpint-cpintfref cpitch.order.stm.cpint-cpintfref cpitch.weight.ltm cpitch.weight.stm cpitch.weight.ltm.cpint-cpintfref cpitch.weight.stm.cpint-cpintfref cpitch.probability cpitch.information.content cpitch.entropy cpitch.40 cpitch.47 cpitch.48 cpitch.49 cpitch.50 cpitch.51 cpitch.52 cpitch.53 cpitch.54 cpitch.55 cpitch.56 cpitch.57 cpitch.58 cpitch.59 cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 cpitch.80 cpitch.81 cpitch.82 cpitch.83 cpitch.88 probability information.content entropy 
700 3 4 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 67 96 4 600000 0 0 23 72 1 0 0.9977521 0.0022478644 0.99999994 1.0 0.2270988 2.138608 2.2190368 7.5340044e-4 7.5340044e-4 7.5340044e-4 7.5340044e-4 7.5340044e-4 7.5340044e-4 7.5340044e-4 7.5340044e-4 7.5340044e-4 0.0025878423 7.5340044e-4 7.5340044e-4 7.5340044e-4 0.0016712211 0.0071627283 7.5340044e-4 0.004419045 0.004419045 0.0016712211 0.038168132 0.0025878423 0.2270988 0.5315224 0.029058812 0.09910682 0.0025878423 0.021766763 0.0035037166 7.5340044e-4 0.0035037166 0.0016712211 0.0016712211 7.5340044e-4 7.5340044e-4 7.5340044e-4 7.5340044e-4 7.5340044e-4 7.5340044e-4 7.5340044e-4 0.2270988 2.138608 2.2190368 
700 3 5 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 67 96 4 600000 0 0 23 96 1 0 0.99248403 0.0075159795 1.0 1.0 0.15143883 2.723193 2.6501606 4.0239694e-5 4.0239694e-5 4.0239694e-5 4.0239694e-5 4.0239694e-5 4.0239694e-5 4.0239694e-5 4.0239694e-5 4.0239694e-5 0.001565575 4.0239694e-5 8.8004286e-5 1.8299172e-4 0.004807235 0.01596792 6.415649e-5 0.0060359156 0.017629232 0.029500306 0.4818064 0.011249372 0.15143883 0.09970119 0.029345626 0.02397331 0.007552266 0.08606513 8.8004286e-5 0.0066766865 0.010003983 0.005805179 0.0016587831 4.0239694e-5 0.008030869 4.0239694e-5 1.11802634e-4 8.8004286e-5 4.0239694e-5 4.0239694e-5 0.15143883 2.723193 2.6501606 
700 3 6 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 61 96 4 600000 0 0 23 120 2 0 0.8981308 0.10186927 1.0 1.0 2.6340477e-4 11.89043 3.2306883 1.7270196e-4 1.7270196e-4 1.7270196e-4 1.7270196e-4 1.7270196e-4 1.7270196e-4 1.7270196e-4 1.7270196e-4 1.7270196e-4 0.0057075503 1.7270196e-4 3.506207e-4 8.0029754e-4 0.006933291 0.021712914 2.6340477e-4 0.022405759 0.013233201 0.08026601 0.16901824 0.025100872 0.31642747 0.041858725 0.10353369 0.013032549 0.017223239 0.10993063 3.506207e-4 0.0131302085 0.0011822027 0.021048395 0.007548311 1.7270196e-4 0.00561209 1.7270196e-4 5.612027e-4 3.506207e-4 1.7270196e-4 1.7270196e-4 2.6340477e-4 11.89043 3.2306883 
700 3 7 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 62 96 4 600000 0 0 23 144 1 0 0.99599123 0.004008802 1.0 1.0 0.24064134 2.0550435 2.4173183 0.0017700482 0.0017700482 0.0017700482 0.0017700482 0.0017700482 0.0017700482 0.005871751 0.0017700482 0.0017700482 0.0017700482 0.0017700482 0.018120054 0.009960766 0.0017700482 0.107364185 0.5023525 0.24064134 0.018120054 0.018120054 0.0017700482 0.0017700482 0.005871751 0.0017700482 0.014042829 0.0017700482 0.0017700482 0.0017700482 0.0017700482 0.005871751 0.0017700482 0.0017700482 0.005871751 0.0017700482 0.0017700482 0.0017700482 0.0017700482 0.0017700482 0.0017700482 0.0017700482 0.24064134 2.0550435 2.4173183 
700 3 8 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 57 96 4 600000 0 0 23 168 1 0 0.98585564 0.014144322 1.0 1.0 0.00897208 6.800342 2.9061809 1.5289112e-4 1.5289112e-4 1.5289112e-4 1.5289112e-4 4.838468e-4 1.5289112e-4 1.5289112e-4 0.0015686894 4.838468e-4 0.042164415 2.6382448e-4 0.00897208 0.005069479 0.044172585 0.259692 0.022868993 0.19429463 0.02813935 0.2637059 0.048632655 0.00135297 0.050021708 3.7407127e-4 0.0180256 2.6382448e-4 0.0030691088 0.0026417994 1.5289112e-4 0.0010284306 1.5289112e-4 2.6382448e-4 1.5289112e-4 1.5289112e-4 1.5289112e-4 1.5289112e-4 1.5289112e-4 1.5289112e-4 1.5289112e-4 1.5289112e-4 0.00897208 6.800342 2.9061809 
700 3 9 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 65 96 4 600000 0 0 23 192 2 0 0.9962795 0.0037204989 1.0 1.0 0.007957026 6.9735546 2.3874342 1.4171272e-4 0.0011249644 0.0018247679 1.4171272e-4 0.0057304963 4.234039e-4 0.0076788533 0.02985009 0.0067049395 0.51247686 0.006967791 0.13440153 0.006287391 0.15783513 0.048453383 2.8269546e-4 0.049804047 1.4171272e-4 0.0073851845 0.007957026 1.4171272e-4 0.010011369 1.4171272e-4 0.0018247679 1.4171272e-4 1.4171272e-4 1.4171272e-4 1.4171272e-4 1.4171272e-4 1.4171272e-4 2.8269546e-4 1.4171272e-4 1.4171272e-4 1.4171272e-4 1.4171272e-4 1.4171272e-4 1.4171272e-4 1.4171272e-4 1.4171272e-4 0.007957026 6.9735546 2.3874342 
700 3 10 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 63 96 4 600000 0 0 23 216 1 0 0.996196 0.0038040527 1.0 1.0 0.027922876 5.162409 2.392859 1.3417639e-4 1.3417639e-4 1.3417639e-4 1.3417639e-4 1.3417639e-4 1.3417639e-4 1.3417639e-4 4.2978313e-4 0.009644881 0.0021933012 1.3417639e-4 0.0020955442 3.3137802e-4 0.003560407 0.004730551 3.3137802e-4 0.248991 0.027922876 0.42164588 0.112639025 9.2077005e-4 0.10796866 0.0030724357 0.041029435 0.0028771672 4.2978313e-4 0.004730551 1.3417639e-4 9.2077005e-4 5.281015e-4 1.3417639e-4 5.281015e-4 1.3417639e-4 1.3417639e-4 1.3417639e-4 3.3137802e-4 1.3417639e-4 1.3417639e-4 1.3417639e-4 0.027922876 5.162409 2.392859 
700 3 11 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 66 96 4 600000 0 0 23 240 1 0 0.9940642 0.0059357868 1.0 1.0 0.0010377372 9.912343 2.5571303 4.951082e-4 4.951082e-4 4.951082e-4 4.951082e-4 4.951082e-4 0.00157859 0.0010377372 4.951082e-4 0.0010377372 0.004270383 0.00157859 4.951082e-4 0.0076325834 4.951082e-4 0.073342524 0.013411436 0.45487967 0.1259042 0.011907789 0.1802885 0.0010377372 0.06570833 0.033422504 4.951082e-4 0.0060260026 4.951082e-4 0.004416831 4.951082e-4 0.0010377372 4.951082e-4 0.00157859 4.951082e-4 4.951082e-4 4.951082e-4 4.951082e-4 4.951082e-4 4.951082e-4 4.951082e-4 4.951082e-4 0.0010377372 9.912343 2.5571303 
700 3 12 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 64 96 4 600000 0 0 23 264 1 0 0.9995989 4.010858e-4 1.0 1.0 0.07347106 3.76668 1.7304136 7.792081e-4 7.792081e-4 7.792081e-4 7.792081e-4 7.792081e-4 7.792081e-4 7.792081e-4 7.792081e-4 7.792081e-4 7.792081e-4 7.792081e-4 7.792081e-4 7.792081e-4 7.792081e-4 0.0023964832 0.0023964832 0.018557498 0.0023964832 0.07347106 0.016941817 0.054092836 0.72542834 0.0072461437 0.060552508 7.792081e-4 7.792081e-4 0.0072461437 7.792081e-4 0.004013279 0.004013279 7.792081e-4 7.792081e-4 7.792081e-4 7.792081e-4 7.792081e-4 7.792081e-4 7.792081e-4 7.792081e-4 7.792081e-4 0.07347106 3.76668 1.7304136 
700 3 13 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 70 96 4 600000 0 0 23 288 1 0 0.9939144 0.006085569 1.0 1.0 1.5939664e-4 12.615091 2.5632823 9.1962254e-5 9.1962254e-5 2.2665116e-4 9.1962254e-5 1.5939664e-4 9.1962254e-5 4.2777738e-4 9.1962254e-5 1.5939664e-4 0.004998118 9.1962254e-5 0.002024465 9.1962254e-5 0.011825567 0.06570619 4.946724e-4 0.442504 0.011300863 0.16991566 0.09907368 0.07026407 0.08780639 4.2777738e-4 0.021642417 1.5939664e-4 7.6175795e-4 0.0073026735 9.1962254e-5 2.2665116e-4 9.1962254e-5 9.616782e-4 9.1962254e-5 9.1962254e-5 1.5939664e-4 9.1962254e-5 9.1962254e-5 9.1962254e-5 9.1962254e-5 9.1962254e-5 1.5939664e-4 12.615091 2.5632823 
700 4 1 "Webern_froh_2" NA 0 0 1 0 NA 0 0 0 NA NA 79 96 4 600000 0 0 23 0 0 0 0.5 0.5 1.0 1.0 0.025641028 5.2854023 5.285403 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 5.2854023 5.285403 
700 4 2 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 79 96 4 600000 0 0 23 24 0 0 0.9868235 0.013176489 0.99999994 1.0 0.33030164 1.5981439 2.8743951 9.3858915e-5 9.3858915e-5 9.3858915e-5 9.3858915e-5 9.3858915e-5 9.3858915e-5 9.3858915e-5 9.3858915e-5 9.3858915e-5 9.3858915e-5 9.3858915e-5 9.3858915e-5 9.3858915e-5 9.3858915e-5 9.3858915e-5 9.3858915e-5 9.3858915e-5 9.3858915e-5 9.3858915e-5 9.3858915e-5 9.3858915e-5 0.007868595 9.3858915e-5 3.4187868e-4 7.0937e-4 0.007868595 0.03192305 3.4187868e-4 0.03041549 0.0077504665 0.13184229 0.19672444 0.024258351 0.33030164 0.022046223 0.14696042 0.007514135 0.021813199 0.029255152 0.33030164 1.5981439 2.8743951 
700 4 3 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 70 96 4 600000 0 0 23 48 1 0 0.9543828 0.04561716 1.0 1.0 5.6441216e-4 10.790963 2.8229685 7.981348e-5 7.981348e-5 7.981348e-5 7.981348e-5 7.981348e-5 7.981348e-5 7.981348e-5 7.981348e-5 7.981348e-5 7.981348e-5 7.981348e-5 7.981348e-5 7.981348e-5 7.981348e-5 7.981348e-5 7.981348e-5 7.981348e-5 7.981348e-5 7.981348e-5 7.981348e-5 7.981348e-5 0.007121256 7.981348e-5 2.7862284e-4 5.6441216e-4 0.008841471 0.0297897 4.3220742e-4 0.030891359 0.007171138 0.11983102 0.17389335 0.02489293 0.36638567 0.020629525 0.14840588 0.0068716025 0.023371257 0.02887274 5.6441216e-4 10.790963 2.8229685 
700 4 4 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 59 96 4 600000 0 0 23 72 1 0 0.9921391 0.007860837 1.0 1.0 6.0188e-4 10.698236 2.6632552 6.0188e-4 6.0188e-4 6.0188e-4 6.0188e-4 6.0188e-4 6.0188e-4 6.0188e-4 6.0188e-4 6.0188e-4 6.0188e-4 6.0188e-4 0.0022076473 0.001406695 6.0188e-4 0.0030062504 6.0188e-4 0.0038031556 0.00618676 0.001406695 0.014088727 6.0188e-4 0.06881375 0.13166338 0.14507666 0.36128512 0.0022076473 0.2114964 6.0188e-4 0.0030062504 0.025092749 6.0188e-4 0.0038031556 6.0188e-4 6.0188e-4 6.0188e-4 6.0188e-4 0.0022076473 6.0188e-4 6.0188e-4 6.0188e-4 10.698236 2.6632552 
700 4 5 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 68 96 4 600000 0 0 23 96 0 0 0.9966509 0.0033490676 1.0 1.0 6.600698e-4 10.565094 2.3497548 3.4728585e-4 3.4728585e-4 0.0012842595 3.4728585e-4 0.0028408319 3.4728585e-4 0.0037732278 0.0025298183 0.0015959261 0.07040497 0.0019073869 0.25081882 0.0012842595 0.09745973 0.4469529 0.0028408319 0.082091354 6.600698e-4 0.011831934 0.0025298183 3.4728585e-4 0.0065663033 6.600698e-4 0.0040838434 3.4728585e-4 9.72336e-4 6.600698e-4 3.4728585e-4 3.4728585e-4 3.4728585e-4 3.4728585e-4 3.4728585e-4 3.4728585e-4 3.4728585e-4 3.4728585e-4 3.4728585e-4 3.4728585e-4 3.4728585e-4 3.4728585e-4 6.600698e-4 10.565094 2.3497548 
700 4 6 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 68 96 4 600000 0 0 23 120 1 0 0.99829775 0.0017022226 1.0 1.0 0.09008534 3.472564 2.132194 8.863146e-4 8.863146e-4 8.863146e-4 8.863146e-4 8.863146e-4 8.863146e-4 8.863146e-4 8.863146e-4 8.863146e-4 0.0030464416 8.863146e-4 8.863146e-4 8.863146e-4 0.001966913 0.008436753 8.863146e-4 0.0052036797 0.0052036797 0.001966913 0.044998195 0.0030464416 0.62647045 0.09008534 0.034253687 0.11690264 0.0030464416 0.025653973 0.0030464416 8.863146e-4 0.004125304 0.001966913 0.001966913 8.863146e-4 8.863146e-4 8.863146e-4 8.863146e-4 8.863146e-4 8.863146e-4 8.863146e-4 0.09008534 3.472564 2.132194 
700 4 7 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 73 96 4 600000 0 0 23 144 1 0 0.96058476 0.039415188 1.0 1.0 0.007796391 7.002978 2.8462162 0.00110193 0.00110193 0.00110193 0.00110193 0.00110193 0.00110193 0.00110193 0.00110193 0.00110193 0.003614952 0.00110193 0.00110193 0.00110193 0.002372864 0.009633252 0.00110193 0.0060511283 0.010170647 0.002372864 0.055862103 0.007796391 0.3828174 0.19812721 0.06384868 0.16115542 0.003614952 0.043588694 0.007796391 0.00110193 0.0048394026 0.0065985015 0.0065985015 0.00110193 0.00110193 0.00110193 0.00110193 0.00110193 0.00110193 0.00110193 0.007796391 7.002978 2.8462162 
700 4 8 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 81 96 4 600000 0 0 23 168 1 0 0.9996706 3.2938295e-4 1.0 1.0 0.007505715 7.057795 1.6821734 0.0010729325 0.0010729325 0.0010729325 0.0010729325 0.0010729325 0.0010729325 0.0010729325 0.0010729325 0.0010729325 0.0010729325 0.0010729325 0.0010729325 0.0010729325 0.0010729325 0.0010729325 0.0010729325 0.0010729325 0.0010729325 0.0042897705 0.0010729325 0.0010729325 0.0010729325 0.0010729325 0.013936344 0.007505715 0.0010729325 0.68842787 0.020365957 0.19386855 0.013936344 0.013936344 0.0010729325 0.0010729325 0.0042897705 0.0010729325 0.007505715 0.0010729325 0.0010729325 0.0010729325 0.007505715 7.057795 1.6821734 
700 4 9 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 72 96 4 600000 0 0 23 192 1 0 0.99991816 8.183033e-5 1.0 1.0 0.0016212931 9.268639 1.3781079 8.388056e-5 8.388056e-5 8.388056e-5 8.388056e-5 8.388056e-5 8.388056e-5 8.388056e-5 8.388056e-5 8.388056e-5 8.388056e-5 8.388056e-5 8.388056e-5 8.388056e-5 8.388056e-5 8.388056e-5 8.388056e-5 8.388056e-5 8.388056e-5 8.388056e-5 8.388056e-5 8.388056e-5 5.032083e-4 8.388056e-5 2.2366311e-4 8.388056e-5 0.0010622636 0.0016212931 8.388056e-5 0.005673944 3.6343798e-4 0.0076302905 0.025375908 0.0066521233 0.7520697 0.0023200582 0.094534636 0.006232905 0.090762496 0.0027393084 0.0016212931 9.268639 1.3781079 
700 4 10 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 63 96 4 600000 0 0 23 216 1 0 0.9944072 0.0055928207 1.0 1.0 2.1823606e-4 12.161823 2.5334914 8.389299e-5 8.389299e-5 8.389299e-5 8.389299e-5 8.389299e-5 8.389299e-5 8.389299e-5 8.389299e-5 8.389299e-5 1.7352866e-4 8.389299e-5 8.389299e-5 8.389299e-5 1.7352866e-4 0.00216704 8.389299e-5 6.1897514e-4 2.1823606e-4 0.0060792295 8.85202e-4 3.5208062e-4 0.030278977 0.0012837223 0.077211194 0.011418634 0.06651844 0.4812834 0.0013279546 0.07841073 0.003180327 0.15258223 0.06367341 2.1823606e-4 0.015653212 3.5208062e-4 0.004015975 1.7352866e-4 3.0750438e-4 3.5208062e-4 2.1823606e-4 12.161823 2.5334914 
700 4 11 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 76 96 4 600000 0 0 23 240 1 0 0.9998867 1.13338116e-4 1.0 1.0 5.6878285e-4 10.779835 1.4438691 2.701948e-4 2.701948e-4 2.701948e-4 2.701948e-4 2.701948e-4 8.67352e-4 5.6878285e-4 2.701948e-4 5.6878285e-4 0.0023600666 8.67352e-4 2.701948e-4 0.003255636 2.701948e-4 0.022656513 0.003554152 0.10114119 0.7569296 0.005643698 0.064735346 8.67352e-4 0.01638891 0.0089270985 2.701948e-4 0.0023600666 2.701948e-4 0.0014644581 2.701948e-4 5.6878285e-4 2.701948e-4 5.6878285e-4 2.701948e-4 2.701948e-4 2.701948e-4 2.701948e-4 2.701948e-4 2.701948e-4 2.701948e-4 2.701948e-4 5.6878285e-4 10.779835 1.4438691 
700 4 12 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 62 96 4 600000 0 0 23 264 1 0 0.99286294 0.007137013 1.0 1.0 1.2834935e-4 12.927636 2.6199114 1.2834935e-4 1.2834935e-4 1.2834935e-4 1.2834935e-4 1.2834935e-4 1.2834935e-4 1.2834935e-4 1.2834935e-4 1.2834935e-4 1.2834935e-4 1.2834935e-4 2.554321e-4 1.2834935e-4 1.2834935e-4 3.8204112e-4 1.2834935e-4 1.2834935e-4 1.2834935e-4 7.603119e-4 1.2834935e-4 2.554321e-4 0.009334115 1.2834935e-4 0.0037581422 1.2834935e-4 0.0022631213 0.12290305 8.8605506e-4 0.30501384 0.001262575 0.20111167 0.16579409 0.013775891 0.14472353 7.603119e-4 0.02078842 3.8204112e-4 0.0013878882 0.0017633653 1.2834935e-4 12.927636 2.6199114 
700 5 1 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 0 0 NA NA 61 96 4 600000 0 0 23 0 0 0 0.5 0.5 1.0 1.0 0.025641028 5.2854023 5.285403 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 5.2854023 5.285403 
700 5 2 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 74 96 4 600000 0 0 23 24 0 0 0.98649174 0.013508216 1.0 1.0 0.0031495455 8.31064 2.9143019 0.0031495455 0.0031495455 0.0031495455 0.0031495455 0.0031495455 0.0031495455 0.011254901 0.0031495455 0.0031495455 0.0031495455 0.0031495455 0.035180964 0.019272242 0.0031495455 0.20683828 0.05098811 0.46816373 0.035180964 0.035180964 0.0031495455 0.0031495455 0.011254901 0.0031495455 0.027242744 0.0031495455 0.0031495455 0.0031495455 0.0031495455 0.0031495455 0.0031495455 0.0031495455 0.011254901 0.0031495455 0.0031495455 0.0031495455 0.0031495455 0.0031495455 0.0031495455 0.0031495455 0.0031495455 8.31064 2.9143019 
700 5 3 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 83 96 4 600000 0 0 23 48 0 0 0.9910449 0.008955128 0.99999994 1.0 0.0036609014 8.093585 2.7132838 1.5362015e-4 1.5362015e-4 1.5362015e-4 1.5362015e-4 1.5362015e-4 1.5362015e-4 1.5362015e-4 1.5362015e-4 1.5362015e-4 1.5362015e-4 1.5362015e-4 1.5362015e-4 1.5362015e-4 1.5362015e-4 1.5362015e-4 1.5362015e-4 5.6391937e-4 1.5362015e-4 1.5362015e-4 0.0019162672 5.6391937e-4 0.03048896 2.909248e-4 0.006730203 0.0016468114 0.0467382 0.31809202 0.005797762 0.18925591 0.035475373 0.25155857 0.038752392 0.0016468114 0.05418913 4.276225e-4 0.008857334 2.909248e-4 0.0036609014 2.909248e-4 0.0036609014 8.093585 2.7132838 
700 5 4 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 72 96 4 600000 0 0 23 72 1 0 0.99953383 4.6618993e-4 1.0 1.0 0.0011234003 9.797913 1.7675073 1.7924617e-4 1.7924617e-4 1.7924617e-4 1.7924617e-4 1.7924617e-4 1.7924617e-4 1.7924617e-4 1.7924617e-4 1.7924617e-4 1.7924617e-4 1.7924617e-4 1.7924617e-4 1.7924617e-4 1.7924617e-4 1.7924617e-4 1.7924617e-4 1.7924617e-4 1.7924617e-4 1.7924617e-4 1.7924617e-4 1.7924617e-4 1.7924617e-4 1.7924617e-4 1.7924617e-4 1.7924617e-4 1.7924617e-4 0.0011234003 1.7924617e-4 0.0039540026 1.7924617e-4 0.005368866 0.003482331 0.00206712 0.17619132 0.002538896 0.5219856 0.0015952932 0.2590481 0.017626137 0.0011234003 9.797913 1.7675073 
700 5 5 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 80 96 4 600000 0 0 23 96 1 0 0.9906715 0.009328507 1.0 1.0 4.883318e-4 10.99985 2.7316115 1.3387785e-4 1.3387785e-4 1.3387785e-4 1.3387785e-4 1.3387785e-4 1.3387785e-4 1.3387785e-4 1.3387785e-4 1.3387785e-4 2.7616488e-4 1.3387785e-4 1.3387785e-4 1.3387785e-4 2.7616488e-4 0.0034162125 1.3387785e-4 9.803823e-4 4.177305e-4 0.009546486 0.0014001707 5.5883685e-4 0.047262497 0.0020276979 0.033930074 0.017888779 0.10352218 0.34292245 0.002097298 0.12195469 0.00500638 0.25917745 0.01262937 3.4701615e-4 0.024493752 4.883318e-4 0.0063162954 2.7616488e-4 4.883318e-4 5.5883685e-4 4.883318e-4 10.99985 2.7316115 
700 5 6 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 67 96 4 600000 0 0 23 120 1 0 0.9988978 0.0011021504 1.0 1.0 0.0014059806 9.474208 2.0006087 4.9266283e-4 4.9266283e-4 4.9266283e-4 4.9266283e-4 4.9266283e-4 4.9266283e-4 4.9266283e-4 4.9266283e-4 4.9266283e-4 4.9266283e-4 4.9266283e-4 4.9266283e-4 4.9266283e-4 4.9266283e-4 4.9266283e-4 4.9266283e-4 4.9266283e-4 4.9266283e-4 4.9266283e-4 4.9266283e-4 4.9266283e-4 0.0014059806 4.9266283e-4 4.9266283e-4 4.9266283e-4 0.0014059806 0.006877247 4.9266283e-4 0.0041426998 0.0041426998 0.0014059806 0.037823826 0.0023185876 0.5230076 0.27397376 0.028726807 0.09872768 0.0023185876 0.0014059806 0.0014059806 9.474208 2.0006087 
700 5 7 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 82 96 4 600000 0 0 23 144 1 0 0.9929472 0.007052717 1.0 1.0 0.49520814 1.013893 2.625612 8.574241e-5 8.574241e-5 8.574241e-5 8.574241e-5 8.574241e-5 8.574241e-5 8.574241e-5 8.574241e-5 8.574241e-5 0.0033416192 8.574241e-5 1.8758733e-4 3.901929e-4 0.0033416192 0.013532124 1.8758733e-4 0.012891389 0.0032918458 0.05623656 0.08409775 0.010276689 0.1416729 0.009338247 0.06272211 0.0031922827 0.009239425 0.061942145 1.8758733e-4 0.0073602893 6.4238784e-4 0.012398364 0.0035406612 8.574241e-5 0.0033416192 8.574241e-5 2.3834177e-4 0.49520814 8.574241e-5 8.574241e-5 0.49520814 1.013893 2.625612 
700 5 8 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 69 96 4 600000 0 0 23 168 1 0 0.9970057 0.0029942566 1.0 1.0 0.49672198 1.0094895 2.3118725 4.9681583e-4 4.9681583e-4 4.9681583e-4 4.9681583e-4 4.9681583e-4 4.9681583e-4 4.9681583e-4 4.9681583e-4 4.9681583e-4 4.9681583e-4 4.9681583e-4 4.9681583e-4 4.9681583e-4 4.9681583e-4 4.9681583e-4 4.9681583e-4 4.9681583e-4 4.9681583e-4 4.9681583e-4 4.9681583e-4 4.9681583e-4 4.9681583e-4 4.9681583e-4 0.49672198 0.0015235278 0.0015235278 0.0035711417 4.9681583e-4 0.0045934217 0.0076565985 0.0015235278 0.01784526 4.9681583e-4 0.08887237 0.17082463 0.070634894 0.11924402 0.0025479705 4.9681583e-4 0.49672198 1.0094895 2.3118725 
700 5 9 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 77 96 4 600000 0 0 23 192 1 0 0.9934497 0.00655027 1.0 1.0 0.014399043 6.117883 2.59584 3.1540007e-4 3.1540007e-4 3.1540007e-4 3.1540007e-4 3.1540007e-4 3.1540007e-4 3.1540007e-4 3.1540007e-4 3.1540007e-4 0.0010807501 3.1540007e-4 5.7121273e-4 3.1540007e-4 0.0020954502 0.0033592402 3.1540007e-4 0.01039521 8.2624477e-4 0.013899014 0.04550668 0.012147946 0.45607457 0.0043679127 0.16767585 0.011396994 0.16103373 0.046250932 5.7121273e-4 0.03234363 3.1540007e-4 0.0051233824 0.014399043 3.1540007e-4 0.0015886439 3.1540007e-4 0.0033592402 3.1540007e-4 3.1540007e-4 5.7121273e-4 0.014399043 6.117883 2.59584 
700 5 10 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 66 96 4 600000 0 0 23 216 1 0 0.99559784 0.0044021434 1.0 1.0 2.685948e-4 11.862281 2.4431398 1.2129328e-4 1.2129328e-4 1.2129328e-4 1.2129328e-4 1.2129328e-4 1.2129328e-4 1.2129328e-4 1.2129328e-4 1.2129328e-4 1.2129328e-4 1.2129328e-4 1.2129328e-4 1.2129328e-4 1.2129328e-4 1.2129328e-4 1.2129328e-4 1.2129328e-4 1.2129328e-4 1.2129328e-4 5.6220975e-4 2.685948e-4 0.003188071 1.2129328e-4 0.0030425796 4.1551943e-4 0.005222341 0.006963096 4.1551943e-4 0.19240029 0.046805672 0.4069618 0.1334007 0.0012936611 0.15185449 0.00449631 0.035394084 0.0042057554 5.6220975e-4 1.2129328e-4 2.685948e-4 11.862281 2.4431398 
