dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpint cpitch.order.stm.cpint cpitch.weight.ltm cpitch.weight.stm cpitch.weight.ltm.cpint cpitch.weight.stm.cpint cpitch.probability cpitch.information.content cpitch.entropy cpitch.40 cpitch.47 cpitch.48 cpitch.49 cpitch.50 cpitch.51 cpitch.52 cpitch.53 cpitch.54 cpitch.55 cpitch.56 cpitch.57 cpitch.58 cpitch.59 cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 cpitch.80 cpitch.81 cpitch.82 cpitch.83 cpitch.88 probability information.content entropy 
700 3 5 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 67 96 4 600000 0 0 23 96 1 1 0.70683026 0.29316977 1.0 1.0 0.12976106 2.9460707 3.7919507 4.9472123e-4 4.9472123e-4 5.5494433e-4 4.9472123e-4 6.125655e-4 6.125655e-4 4.9472123e-4 7.216211e-4 8.242065e-4 0.004595345 0.0015846458 0.0028776224 0.007885333 0.0073139607 0.015614207 0.00412614 0.021451987 0.04299862 0.040451404 0.1941836 0.12161926 0.12976106 0.11480827 0.078596935 0.060554978 0.024819905 0.042141616 0.0045093186 0.015068467 0.014132432 0.029088655 0.005350775 8.242065e-4 0.006253928 7.216211e-4 7.7361986e-4 0.0010773476 0.0010151528 4.9472123e-4 0.12976106 2.9460707 3.7919507 
700 3 6 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 61 96 4 600000 0 0 23 120 2 0 0.9417747 0.058225304 1.0 1.0 0.001898313 9.041066 3.1215003 4.6067507e-5 4.6067507e-5 5.3686636e-5 4.6067507e-5 6.123925e-5 6.123925e-5 4.6067507e-5 7.617956e-5 9.093965e-5 0.0013528429 9.826282e-5 6.732424e-4 0.002391975 0.0024537146 0.006125895 0.001898313 0.011066805 0.036834367 0.025679786 0.28917435 0.04706512 0.23921224 0.11583023 0.06849755 0.06397179 0.013865133 0.04182415 0.001522724 0.0077198152 0.012216522 0.0047878353 0.0015759266 9.093965e-5 0.0030768402 7.617956e-5 1.5493049e-4 6.873456e-5 1.2004069e-4 4.6067507e-5 0.001898313 9.041066 3.1215003 
700 3 7 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 62 96 4 600000 0 0 23 144 3 0 0.97979915 0.020200858 1.0 0.99999994 0.2532295 1.9814826 2.692665 1.596628e-5 2.9149338e-5 3.5690056e-5 4.1706496e-4 3.8950842e-5 1.6370977e-4 3.953358e-4 7.7136356e-4 0.0018838054 2.1361852e-4 0.003502414 0.009468415 0.017985616 0.029355645 0.013541699 0.118060395 0.2532295 0.030698495 0.120014034 0.018554896 0.011619309 9.0562695e-5 0.002025052 0.0055977735 0.0012470103 0.0053270883 0.35492516 5.3773134e-4 2.9149338e-5 3.24231e-5 2.5867954e-5 4.8701204e-5 1.9277986e-5 1.596628e-5 1.9277986e-5 1.596628e-5 1.596628e-5 1.596628e-5 1.596628e-5 0.2532295 1.9814826 2.692665 
700 3 8 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 57 96 4 600000 0 0 23 168 3 0 0.90075594 0.09924403 1.0 1.0 0.03683744 4.7626834 3.5812247 6.843921e-5 6.843921e-5 1.1902576e-4 2.5655158e-4 0.004015947 1.5537233e-4 0.01775522 0.0015808103 0.0066034137 0.006428552 0.0021003128 0.03683744 0.0687747 0.046254236 0.070693955 0.08789985 0.1186699 0.054289788 0.25384542 0.01828516 0.037938576 0.08745643 3.37478e-4 0.008614471 0.060515434 0.005939514 0.0012796916 1.4337289e-4 0.0020882 1.1902576e-4 1.3126164e-4 1.0664941e-4 1.9079616e-4 8.138785e-5 6.843921e-5 8.138785e-5 6.843921e-5 6.843921e-5 6.843921e-5 0.03683744 4.7626834 3.5812247 
700 3 9 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 65 96 4 600000 0 0 23 192 3 0 0.9148656 0.085134424 1.0 1.0 0.004307077 7.8590755 3.4740412 9.474047e-5 7.64494e-4 0.0020565204 0.0033330184 0.0084417565 0.0011021124 0.016550839 0.019015191 0.06558453 0.1175377 0.05638699 0.21733133 0.15862939 0.12801027 0.037971813 0.021429425 0.074389294 7.4343197e-4 0.021918733 0.004307077 0.027712503 0.0074536344 1.6220921e-4 0.007770279 1.2889112e-4 1.4563903e-4 1.1193753e-4 2.2708072e-4 7.724597e-5 5.937092e-5 7.724597e-5 5.937092e-5 5.937092e-5 5.937092e-5 5.937092e-5 5.937092e-5 5.937092e-5 5.937092e-5 5.937092e-5 0.004307077 7.8590755 3.4740412 
700 3 10 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 63 96 4 600000 0 0 23 216 3 0 0.99575466 0.004245315 1.0 0.99999994 0.0407877 4.615722 2.2265456 1.7147351e-5 1.7147351e-5 2.3169572e-5 2.3169572e-5 1.7147351e-5 2.9185048e-5 0.0016505992 0.0020080046 0.0016535543 0.0017687831 0.001987336 0.007154021 0.001823333 1.9501665e-4 0.04193182 0.006147618 0.07030765 0.0407877 0.56915426 0.17638378 0.011114701 0.030945731 0.006307661 0.015272495 0.008323582 8.6150074e-5 0.001962139 6.47073e-4 0.001157259 3.6637372e-4 3.5195208e-5 5.119931e-4 2.9185048e-5 3.2190725e-5 2.6178048e-5 4.7202982e-5 2.0159427e-5 1.7147351e-5 1.7147351e-5 0.0407877 4.615722 2.2265456 
700 3 11 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 66 96 4 600000 0 0 23 240 2 0 0.9625391 0.03746093 0.99999994 1.0 0.025094567 5.316481 3.1168098 6.93552e-5 9.2776965e-5 6.93552e-5 1.1596825e-4 1.3897916e-4 0.0016967232 1.5042753e-4 8.764608e-4 0.001496869 0.0034663777 0.010003712 9.027272e-4 0.018266462 0.015498227 0.045428082 0.26674974 0.20129073 0.18396263 0.038352147 0.10456157 0.025094567 0.021640595 0.0329059 3.638395e-4 0.012164187 0.0027020138 0.0059803873 0.0020030062 1.3897916e-4 0.0028800734 1.1596825e-4 1.2749394e-4 1.0439772e-4 2.1895517e-4 8.109911e-5 6.93552e-5 8.109911e-5 6.93552e-5 6.93552e-5 0.025094567 5.316481 3.1168098 
700 3 12 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 64 96 4 600000 0 0 23 264 2 0 0.98778474 0.012215321 1.0 0.99999994 0.032194532 4.9570403 2.6525404 5.3305744e-6 6.0821562e-6 5.3305744e-6 6.832588e-6 6.832588e-6 5.3305744e-6 8.330497e-6 9.825063e-6 0.0010891648 1.0571263e-5 3.53181e-4 1.5636411e-4 0.0072706733 0.0049414337 0.07145497 0.0173015 0.0010979524 0.09952108 0.032194532 0.39218062 0.1941275 0.0032462513 0.1300491 0.0022899269 0.025910217 0.014090247 1.4921646e-4 0.0010323315 1.6121437e-4 9.154321e-4 1.5419965e-4 9.825063e-6 1.895091e-4 8.330497e-6 9.078161e-6 7.5820008e-6 1.2806128e-5 6.0821562e-6 5.3305744e-6 0.032194532 4.9570403 2.6525404 
700 3 13 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 70 96 4 600000 0 0 23 288 2 1 0.8399906 0.16000941 1.0 1.0 6.962996e-4 10.488005 3.4878216 1.8849304e-4 2.3279608e-4 2.3279608e-4 1.8849304e-4 2.7553766e-4 3.1704642e-4 0.0038391037 3.3740985e-4 0.0028196992 0.002329586 0.0048516556 0.013683065 0.0018026796 0.031116467 0.01862489 0.074611165 0.17465201 0.18685794 0.18098423 0.04661046 0.09844501 0.047329493 0.03300119 0.034968603 6.962996e-4 0.01549847 0.005381527 0.009971373 0.003023509 3.1704642e-4 0.0047283787 2.7553766e-4 2.964306e-4 2.5433817e-4 4.5845986e-4 2.108667e-4 1.8849304e-4 2.108667e-4 1.8849304e-4 6.962996e-4 10.488005 3.4878216 
700 4 1 "Webern_froh_2" NA 0 0 1 0 NA 0 0 0 NA NA 79 96 4 600000 0 0 23 0 0 0 0.5 0.5 1.0 1.0 0.025641028 5.2854023 5.285403 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 5.2854023 5.285403 
700 4 2 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 79 96 4 600000 0 0 23 24 0 0 0.97409254 0.025907436 1.0 1.0 0.21877854 2.1924567 3.1782348 3.595617e-5 3.595617e-5 3.595617e-5 3.595617e-5 3.595617e-5 3.595617e-5 3.595617e-5 3.595617e-5 3.595617e-5 3.595617e-5 3.595617e-5 3.595617e-5 3.595617e-5 3.595617e-5 6.16416e-5 3.595617e-5 8.7036555e-5 8.7036555e-5 3.595617e-5 1.1223301e-4 1.8702463e-4 0.0030315572 1.8702463e-4 0.0011476952 0.002801248 0.005653255 0.013845126 0.0014536121 0.02573462 0.033983592 0.061743923 0.21343844 0.094752885 0.21877854 0.08105799 0.15501854 0.046870183 0.030634977 0.008756584 0.21877854 2.1924567 3.1782348 
700 4 3 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 70 96 4 600000 0 0 23 48 1 0 0.91577923 0.08422076 1.0 1.0 0.0028865784 8.436424 3.109688 3.7276895e-5 3.7276895e-5 3.7276895e-5 3.7276895e-5 3.7276895e-5 3.7276895e-5 3.7276895e-5 3.7276895e-5 3.7276895e-5 3.7276895e-5 3.7276895e-5 3.7276895e-5 3.7276895e-5 3.7276895e-5 6.187724e-5 3.7276895e-5 8.5583764e-5 8.5583764e-5 3.7276895e-5 1.0869292e-4 1.7567271e-4 0.003351885 1.7567271e-4 0.0016126428 0.0028865784 0.0060332664 0.014656369 0.0017089507 0.026130388 0.02948702 0.05737276 0.18005367 0.08548927 0.2947641 0.06688885 0.14312601 0.042892717 0.03226409 0.009992061 0.0028865784 8.436424 3.109688 
700 4 4 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 59 96 4 600000 0 0 23 72 2 0 0.9122778 0.08772221 1.0 1.0 8.998379e-5 13.439975 3.1754925 3.5853795e-5 3.5853795e-5 3.5853795e-5 3.5853795e-5 3.5853795e-5 0.00405514 3.5853795e-5 5.44411e-5 5.44411e-5 3.5853795e-5 6.349429e-5 8.998379e-5 9.871607e-4 8.998379e-5 4.0741588e-4 0.0011632856 0.0017572489 0.0040467945 5.0410535e-4 0.0072212103 0.0093652755 0.045182817 0.07623677 0.03055883 0.3706793 0.021123761 0.073052414 0.025335966 0.027669447 0.12911639 2.3812354e-4 0.024027769 0.0015403746 0.053782184 0.08611672 8.998379e-5 0.0050388398 6.349429e-5 3.5853795e-5 8.998379e-5 13.439975 3.1754925 
700 4 5 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 68 96 4 600000 0 0 23 96 1 0 0.8947 0.10529996 1.0 1.0 0.1606679 2.6378462 3.417859 9.9621364e-5 0.001850608 2.5772207e-4 7.8173523e-4 0.0022186413 0.0032520827 0.0073609343 9.613055e-4 0.012984356 0.01675364 0.028972857 0.09046986 0.042924073 0.21076325 0.03719381 0.06744883 0.022499261 0.16810705 0.023813587 4.6533195e-4 0.007863899 0.08658549 0.1606679 0.0017236926 1.8522005e-4 0.0023365465 1.3461565e-4 1.6855763e-4 1.3461565e-4 2.502822e-4 9.9621364e-5 8.159155e-5 9.9621364e-5 8.159155e-5 8.159155e-5 8.159155e-5 8.159155e-5 8.159155e-5 8.159155e-5 0.1606679 2.6378462 3.417859 
700 4 6 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 68 96 4 600000 0 0 23 120 2 0 0.958087 0.041913018 0.99999994 0.99999994 0.17244722 2.5357733 2.9926658 1.8647723e-5 1.8647723e-5 1.8647723e-5 2.2421798e-5 1.8647723e-5 2.6168145e-5 2.6168145e-5 1.8647723e-5 2.989109e-5 4.0947736e-5 0.001727998 0.2269798 1.8159302e-4 0.009663065 8.2673493e-4 0.0032041762 2.2597055e-4 0.009518585 0.09060407 0.0097365035 0.16743973 0.014204795 0.17244722 0.02803774 0.022313954 0.019122547 0.004310533 0.006953644 1.05298124e-4 0.002124489 7.204757e-4 0.001385493 4.2012127e-4 4.0947736e-5 5.809581e-4 0.20679885 3.7278718e-5 2.989109e-5 1.8647723e-5 0.17244722 2.5357733 2.9926658 
700 4 7 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 73 96 4 600000 0 0 23 144 2 1 0.87213284 0.12786709 0.99999994 1.0 0.024967982 5.3237767 3.0697958 7.0427945e-5 7.0427945e-5 7.0427945e-5 8.329294e-5 7.0427945e-5 9.587175e-5 9.587175e-5 7.0427945e-5 1.0821229e-4 1.441125e-4 0.0017873157 2.0386645e-4 9.15113e-4 0.027364906 0.0031059522 0.012319538 9.57464e-4 0.02189096 0.056504488 0.026339874 0.20282693 0.038491465 0.37246472 0.03877167 0.07073737 0.06152874 0.01530157 0.024967982 3.9670672e-4 0.0077402103 0.0028159919 0.0065911235 0.0020163609 1.441125e-4 0.0024229826 1.0821229e-4 2.2617725e-4 1.0821229e-4 7.0427945e-5 0.024967982 5.3237767 3.0697958 
700 4 8 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 81 96 4 600000 0 0 23 168 2 0 0.917651 0.082348965 1.0 1.0 0.002231032 8.808073 3.403086 3.9880582e-5 3.9880582e-5 3.9880582e-5 3.9880582e-5 3.9880582e-5 3.9880582e-5 3.9880582e-5 3.9880582e-5 5.35701e-5 3.9880582e-5 6.694899e-5 3.1060982e-4 3.9880582e-5 8.00904e-5 1.1848148e-4 0.007370483 1.534778e-4 0.0014148306 0.0036507829 0.024068495 0.017275136 0.0020571924 0.06357943 0.017526034 0.06170669 0.1389033 0.10559474 0.26591864 0.03272762 0.12828048 0.021915333 0.06018069 0.026646541 3.330535e-4 0.009572776 0.002231032 0.006462843 0.0013218394 8.00904e-5 0.002231032 8.808073 3.403086 
700 4 9 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 72 96 4 600000 0 0 23 192 1 0 0.9596324 0.040367547 0.99999994 1.0 0.0012003784 9.702295 2.910301 1.2248888e-5 1.2248888e-5 1.2248888e-5 1.2248888e-5 1.2248888e-5 1.2248888e-5 1.2248888e-5 1.2248888e-5 1.2248888e-5 1.2248888e-5 1.2248888e-5 1.2248888e-5 1.2248888e-5 1.2248888e-5 1.2248888e-5 1.2248888e-5 2.273221e-5 1.2248888e-5 3.300807e-5 3.300807e-5 1.2248888e-5 4.3148797e-5 0.0038434966 0.0048487927 0.0042312574 0.004176926 0.0012003784 0.016228437 0.005240248 5.6687754e-4 0.08834162 0.01612821 0.14763974 0.103023306 0.27829394 0.21441694 0.029895032 0.07594533 0.005627052 0.0012003784 9.702295 2.910301 
700 4 10 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 63 96 4 600000 0 0 23 216 1 1 0.76444757 0.2355524 1.0 0.99999994 0.003530435 8.145938 3.5833127 1.3703125e-4 1.3703125e-4 1.3703125e-4 1.3703125e-4 1.3703125e-4 1.3703125e-4 1.3703125e-4 0.00800284 1.3703125e-4 2.0249361e-4 2.0249361e-4 1.3703125e-4 2.3277759e-4 3.173611e-4 0.002443904 0.018628761 0.0011591818 0.003530435 0.00396714 0.0079874955 0.0013876335 0.0129798185 0.016140401 0.03388813 0.07133195 0.043489993 0.26924443 0.031913843 0.090280384 0.037170716 0.040020514 0.16149005 7.350009e-4 0.035557576 0.0054055466 0.06820764 0.032110482 3.173611e-4 4.2037474e-4 0.003530435 8.145938 3.5833127 
700 4 11 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 76 96 4 600000 0 0 23 240 1 1 0.70610976 0.29389033 1.0 1.0 4.3516714e-4 11.166142 3.714774 3.2237472e-4 3.9907888e-4 3.2237472e-4 4.3516714e-4 5.367986e-4 0.0029876754 0.021711621 0.0015351296 0.026158113 0.0046426277 0.008820968 0.0017987452 0.013792939 0.016861819 0.032833595 0.066238165 0.04154593 0.2581026 0.031627268 0.08015526 0.03525471 0.037292026 0.15927494 0.0010375611 0.033180468 0.007353199 0.07158666 0.0299677 5.367986e-4 0.009962097 4.3516714e-4 5.038844e-4 4.3516714e-4 6.6102017e-4 3.6157575e-4 3.2237472e-4 3.6157575e-4 3.2237472e-4 3.2237472e-4 4.3516714e-4 11.166142 3.714774 
700 4 12 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 62 96 4 600000 0 0 23 264 1 0 0.968737 0.031263024 1.0 1.0 6.3470994e-5 13.9435425 2.6853695 2.5008881e-5 2.5008881e-5 2.5008881e-5 2.5008881e-5 2.5008881e-5 2.5008881e-5 2.5008881e-5 2.5008881e-5 2.5008881e-5 2.5008881e-5 2.5008881e-5 3.7960453e-5 2.5008881e-5 5.076802e-5 5.076802e-5 2.5008881e-5 6.3470994e-5 1.0114129e-4 0.0015198201 1.2206578e-4 5.822087e-4 0.0015785951 0.0028194117 0.0068626967 7.348196e-4 0.4830285 0.016753823 0.030335398 0.104138784 0.0464407 0.11471737 0.03976337 0.075769655 0.023064006 0.015112122 0.026369724 3.2067954e-4 0.007373613 0.001963512 6.3470994e-5 13.9435425 2.6853695 
700 5 1 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 0 0 NA NA 61 96 4 600000 0 0 23 0 0 0 0.5 0.5 1.0 1.0 0.025641028 5.2854023 5.285403 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 5.2854023 5.285403 
700 5 2 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 74 96 4 600000 0 0 23 24 0 0 0.9550457 0.044954304 1.0 1.0 1.7937434e-4 12.444739 3.4814324 1.2796221e-4 2.3009193e-4 2.3009193e-4 0.0030780907 2.5524627e-4 0.0012371226 0.0029216686 0.0056051854 0.013383516 0.0015383811 0.024516359 0.0321771 0.05772787 0.19461519 0.087815635 0.19942306 0.07536262 0.14225154 0.04407468 0.029072212 0.046847053 7.185978e-4 0.014360747 0.004865051 0.008546352 0.002854511 2.8028424e-4 0.0039432547 1.7937434e-4 2.5524627e-4 1.7937434e-4 3.794727e-4 1.5376993e-4 1.2796221e-4 1.5376993e-4 1.2796221e-4 1.2796221e-4 1.2796221e-4 1.2796221e-4 1.7937434e-4 12.444739 3.4814324 
700 5 3 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 83 96 4 600000 0 0 23 48 1 0 0.97522116 0.024778847 1.0 1.0 0.0042131525 7.890884 3.1662455 2.9249588e-5 2.9249588e-5 2.9249588e-5 2.9249588e-5 2.9249588e-5 2.9249588e-5 2.9249588e-5 2.9249588e-5 2.9249588e-5 4.1417552e-5 2.9249588e-5 5.3493975e-5 5.3493975e-5 2.9249588e-5 0.24222256 7.7451856e-5 0.001467739 8.935594e-5 5.6205277e-4 0.001390215 0.0027294513 0.0066757714 7.090284e-4 0.2533755 0.01638764 0.029786384 0.10308958 0.04572771 0.105691455 0.03911296 0.07484811 0.0226063 0.014772123 0.02406088 3.1086462e-4 0.0071758297 0.002358377 0.0042131525 8.935594e-5 0.0042131525 7.890884 3.1662455 
700 5 4 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 72 96 4 600000 0 0 23 72 1 0 0.99754405 0.0024558927 1.0 1.0 0.0021586928 8.855626 2.2443883 7.3031297e-6 7.3031297e-6 7.3031297e-6 7.3031297e-6 7.3031297e-6 7.3031297e-6 7.3031297e-6 7.3031297e-6 7.3031297e-6 7.3031297e-6 7.3031297e-6 7.3031297e-6 7.3031297e-6 7.3031297e-6 7.3031297e-6 7.3031297e-6 7.3031297e-6 7.3031297e-6 1.5346957e-5 7.3031297e-6 2.3379882e-5 2.3379882e-5 7.3031297e-6 3.9426766e-5 3.9426766e-5 0.0031269155 0.0021586928 3.7495766e-4 0.015667567 0.0019339588 0.0069463034 4.785923e-4 0.019628216 0.17710103 0.024505643 0.35480165 0.03684329 0.33813313 0.018013103 0.0021586928 8.855626 2.2443883 
700 5 5 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 80 96 4 600000 0 0 23 96 2 0 0.98799276 0.012007272 1.0 1.0 0.0011867268 9.718797 2.3784437 1.7757266e-5 1.7757266e-5 1.7757266e-5 1.7757266e-5 1.7757266e-5 1.7757266e-5 1.7757266e-5 2.359461e-5 1.7757266e-5 2.9414272e-5 2.9414272e-5 1.7757266e-5 4.1013824e-5 4.1013824e-5 7.3542306e-4 5.425e-5 2.8046477e-4 6.9628604e-4 0.0013754832 0.003398338 3.5387246e-4 0.0063648066 0.008435442 0.015449787 0.05433856 0.023849882 0.12207729 0.020358702 0.039288405 0.011684183 0.5327387 0.012445914 1.5565183e-4 0.0036560728 0.0011867268 0.13994397 6.7950494e-4 5.257309e-5 7.560423e-5 0.0011867268 9.718797 2.3784437 
700 5 6 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 67 96 4 600000 0 0 23 120 1 0 0.95701754 0.042982478 1.0 1.0 4.4442004e-5 14.457716 2.8832033 1.1071253e-5 1.1071253e-5 1.1071253e-5 1.1071253e-5 1.1071253e-5 1.1071253e-5 1.1071253e-5 1.1071253e-5 1.1071253e-5 1.1071253e-5 1.1071253e-5 1.1071253e-5 1.1071253e-5 1.1071253e-5 1.1071253e-5 1.9618905e-5 1.1071253e-5 2.799671e-5 2.799671e-5 1.1071253e-5 4.4442004e-5 4.4442004e-5 0.005128931 6.782194e-5 0.0045946436 0.0050828606 0.01765381 0.004232087 4.61373e-4 0.096306555 0.014137494 0.15867499 0.09100687 0.30108795 0.19411838 0.024025613 0.067334086 0.014026021 0.0017078572 4.4442004e-5 14.457716 2.8832033 
700 5 7 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 82 96 4 600000 0 0 23 144 1 0 0.9301725 0.069827475 1.0 0.99999994 0.1419762 2.816279 3.3596811 1.0610623e-4 1.0610623e-4 1.2342245e-4 1.0610623e-4 1.4055753e-4 1.4055753e-4 1.0610623e-4 1.7437953e-4 2.1854596e-4 0.0019932208 2.3754367e-4 8.2909e-4 0.0018952106 0.003562301 0.0082973 0.0010215641 0.014951407 0.019481177 0.034413453 0.112376645 0.05177518 0.115079425 0.1795942 0.21465874 0.026462356 0.017649079 0.028081514 4.948618e-4 0.008885911 0.0035665184 0.0061507 0.001853091 2.0771276e-4 0.0025331692 1.8016165e-4 1.9110077e-4 0.1419762 2.7324582e-4 1.0610623e-4 0.1419762 2.816279 3.3596811 
700 5 8 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 69 96 4 600000 0 0 23 168 2 0 0.99452496 0.0054750326 1.0 1.0 0.558403 0.84062135 2.0954335 8.974705e-6 8.974705e-6 8.974705e-6 8.974705e-6 8.974705e-6 8.974705e-6 8.974705e-6 8.974705e-6 8.974705e-6 8.974705e-6 8.974705e-6 8.974705e-6 8.974705e-6 8.974705e-6 8.974705e-6 8.974705e-6 8.974705e-6 1.788127e-5 8.974705e-6 2.6762356e-5 2.6762356e-5 8.974705e-6 4.447925e-5 0.558403 0.0011186283 6.305257e-5 4.1300568e-4 0.001057779 0.0021162056 0.0052855834 5.2653684e-4 0.009955854 0.013225 0.16261096 0.086342014 0.037681192 0.08856516 0.032129202 2.2044455e-4 0.558403 0.84062135 2.0954335 
700 5 9 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 77 96 4 600000 0 0 23 192 2 1 0.96494496 0.035055064 0.99999994 1.0 0.002944567 8.407729 2.9967687 6.941035e-5 6.941035e-5 6.941035e-5 6.941035e-5 8.356786e-5 6.941035e-5 9.763834e-5 9.763834e-5 6.941035e-5 1.2556855e-4 1.6395458e-4 0.0017255653 1.6395458e-4 6.870051e-4 0.0016369905 0.0031618257 0.007617912 8.562332e-4 0.0140425665 0.018482532 0.033360388 0.113891944 0.05096898 0.116735116 0.25415504 0.29140955 0.025399197 0.01668153 0.027013931 3.9681522e-4 0.008180127 0.002944567 0.0051924977 0.0015989771 1.5327294e-4 0.002216255 1.1941517e-4 1.3944578e-4 8.356786e-5 0.002944567 8.407729 2.9967687 
700 5 10 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 66 96 4 600000 0 0 23 216 1 1 0.7501216 0.24987838 1.0 1.0 6.58155e-4 10.569285 3.495029 1.0899382e-4 1.0899382e-4 1.0899382e-4 1.0899382e-4 1.0899382e-4 1.0899382e-4 1.0899382e-4 1.0899382e-4 1.0899382e-4 1.0899382e-4 1.0899382e-4 1.0899382e-4 1.5506601e-4 1.0899382e-4 1.9690665e-4 1.9690665e-4 1.0899382e-4 2.7294524e-4 0.019051576 0.009027599 6.58155e-4 0.008098888 0.008948634 0.023347374 0.009134402 0.0016159115 0.087903045 0.022301158 0.13097535 0.095223784 0.21534298 0.16044027 0.035609804 0.07506657 0.023355579 0.042132523 0.028228559 8.4759167e-4 3.4241332e-4 6.58155e-4 10.569285 3.495029 
700 5 11 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 75 96 4 600000 0 0 23 240 1 1 0.64341134 0.35658863 1.0 1.0 0.19772676 2.3384202 3.5427115 5.8226497e-4 6.3450134e-4 5.8226497e-4 6.8445364e-4 6.8445364e-4 5.8226497e-4 7.787831e-4 0.0018038757 0.0038902033 0.0023659118 0.0021418452 0.0037582018 0.005795763 0.010380459 0.0024665191 0.015589589 0.018717833 0.027738051 0.06287604 0.036790382 0.096854754 0.033190615 0.05091037 0.02313101 0.09819324 0.024100414 0.0015168026 0.010883348 0.2493776 0.19772676 0.003700839 8.6715317e-4 0.0045851455 0.0015236851 8.2362554e-4 0.0015236851 0.001030519 6.3450134e-4 5.8226497e-4 0.19772676 2.3384202 3.5427115 
700 5 12 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 88 96 4 600000 0 0 23 264 2 1 0.7825955 0.21740444 1.0 1.0 1.690806e-4 12.530001 2.8940413 4.809831e-5 4.809831e-5 4.809831e-5 4.809831e-5 4.809831e-5 4.809831e-5 4.809831e-5 4.809831e-5 4.809831e-5 4.809831e-5 6.542078e-5 4.809831e-5 8.1538215e-5 8.1538215e-5 4.809831e-5 1.1143589e-4 2.4316467e-4 0.0035622614 0.32940823 5.6233304e-4 0.013454588 0.002005327 0.0060020466 6.781674e-4 0.014478114 0.09000695 0.015071949 0.14938825 0.020557981 0.23551214 0.0350334 0.029773867 0.025562508 0.007780217 0.011508982 3.4839616e-4 0.004358009 0.0036169218 1.690806e-4 1.690806e-4 12.530001 2.8940413 
