dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpint-cpitch cpitch.order.stm.cpint-cpitch cpitch.weight.ltm cpitch.weight.stm cpitch.weight.ltm.cpint-cpitch cpitch.weight.stm.cpint-cpitch cpitch.probability cpitch.information.content cpitch.entropy cpitch.40 cpitch.47 cpitch.48 cpitch.49 cpitch.50 cpitch.51 cpitch.52 cpitch.53 cpitch.54 cpitch.55 cpitch.56 cpitch.57 cpitch.58 cpitch.59 cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 cpitch.80 cpitch.81 cpitch.82 cpitch.83 cpitch.88 probability information.content entropy 
700 3 4 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 67 96 4 600000 0 0 23 72 1 0 0.9719986 0.028001398 1.0 1.0 0.08904331 3.489349 3.2299192 5.659988e-4 5.659988e-4 5.659988e-4 5.659988e-4 5.659988e-4 5.659988e-4 5.659988e-4 5.659988e-4 5.659988e-4 0.0011102378 0.0860697 5.659988e-4 5.659988e-4 0.0027052853 5.659988e-4 5.659988e-4 0.0032298109 0.003751883 0.27527833 0.03419882 0.13945659 0.08904331 0.1446177 0.10469886 0.03273138 0.038103353 0.008888116 0.0119237425 0.0011102378 0.0011102378 0.0063354536 0.0021777935 5.659988e-4 5.659988e-4 0.0027052853 5.659988e-4 5.659988e-4 5.659988e-4 5.659988e-4 0.08904331 3.489349 3.2299192 
700 3 5 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 67 96 4 600000 0 0 23 96 1 0 0.9931068 0.006893191 1.0 1.0 0.14821653 2.7542217 2.6113918 3.1757503e-5 3.1757503e-5 3.1757503e-5 3.1757503e-5 3.1757503e-5 3.1757503e-5 3.1757503e-5 3.1757503e-5 3.1757503e-5 1.3623184e-4 3.1757503e-5 5.274312e-5 1.15405914e-4 1.7782018e-4 0.011331392 5.274312e-5 0.0024344034 0.06199855 0.005342892 0.44275117 0.007450573 0.14821653 0.107804 0.02372976 0.11906752 0.004977567 0.034579027 9.4553725e-5 0.012259657 0.015786922 7.353789e-4 9.4553725e-5 3.1757503e-5 2.8152112e-4 3.1757503e-5 3.1757503e-5 5.274312e-5 3.1757503e-5 3.1757503e-5 0.14821653 2.7542217 2.6113918 
700 3 6 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 61 96 4 600000 0 0 23 120 2 0 0.93294823 0.06705183 1.0 1.0 2.8892574e-4 11.757013 3.0390832 1.7939604e-4 1.7939604e-4 1.7939604e-4 1.7939604e-4 1.7939604e-4 1.7939604e-4 1.7939604e-4 1.7939604e-4 1.7939604e-4 0.0010039088 1.7939604e-4 2.8892574e-4 9.0495823e-4 0.0011997891 0.007328466 2.8892574e-4 0.015373451 0.009528713 0.028808761 0.2521867 0.038614046 0.2761406 0.100827165 0.116397314 0.07369374 0.027178816 0.02456385 4.9996807e-4 0.01169269 0.003343754 0.004106485 8.05222e-4 1.7939604e-4 0.0022441146 1.7939604e-4 1.7939604e-4 2.8892574e-4 1.7939604e-4 1.7939604e-4 2.8892574e-4 11.757013 3.0390832 
700 3 7 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 62 96 4 600000 0 0 23 144 1 0 0.99513 0.004869988 1.0 1.0 0.5813863 0.78243095 2.490992 0.0015928735 0.0015928735 0.0015928735 0.0015928735 0.0015928735 0.0015928735 0.0015928735 0.0015928735 0.0050849942 0.0033412825 0.0015928735 0.037970416 0.0050849942 0.12906718 0.013770552 0.051759344 0.5813863 0.027612831 0.05520355 0.0050849942 0.024156367 0.0033412825 0.0033412825 0.0050849942 0.0015928735 0.0050849942 0.0015928735 0.0050849942 0.0033412825 0.0015928735 0.0015928735 0.0033412825 0.0015928735 0.0015928735 0.0015928735 0.0015928735 0.0015928735 0.0015928735 0.0015928735 0.5813863 0.78243095 2.490992 
700 3 8 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 57 96 4 600000 0 0 23 168 2 0 0.97718036 0.022819642 1.0 1.0 0.08875643 3.4940047 3.1341677 1.6432497e-4 1.6432497e-4 1.6432497e-4 1.6432497e-4 0.027030976 1.6432497e-4 2.5033456e-4 9.22728e-4 0.044511452 0.0035299924 2.5033456e-4 0.08875643 0.0032883335 0.069721885 0.04644493 0.044579726 0.19071703 0.0094859535 0.3421714 0.014882207 0.04973898 0.036352906 3.3564508e-4 0.015045625 0.0011711539 0.0035299924 0.0015825694 1.6432497e-4 0.0026417815 2.5033456e-4 4.2044657e-4 2.5033456e-4 1.6432497e-4 1.6432497e-4 1.6432497e-4 1.6432497e-4 1.6432497e-4 1.6432497e-4 1.6432497e-4 0.08875643 3.4940047 3.1341677 
700 3 9 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 65 96 4 600000 0 0 23 192 2 0 0.96932673 0.030673197 1.0 1.0 0.005319077 7.5546083 3.274297 4.7836234e-4 4.7836234e-4 4.7836234e-4 0.0010373072 0.0037353493 4.7836234e-4 0.0063662846 0.003203043 0.10284304 0.121282265 0.012046257 0.28011736 0.02267428 0.12999319 0.039236248 0.023509782 0.086061746 4.7836234e-4 0.06820692 0.005319077 0.08060641 0.0015863574 4.7836234e-4 0.0021293308 4.7836234e-4 4.7836234e-4 4.7836234e-4 4.7836234e-4 4.7836234e-4 4.7836234e-4 4.7836234e-4 4.7836234e-4 4.7836234e-4 4.7836234e-4 4.7836234e-4 4.7836234e-4 4.7836234e-4 4.7836234e-4 4.7836234e-4 0.005319077 7.5546083 3.274297 
700 3 10 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 63 96 4 600000 0 0 23 216 1 0 0.9947305 0.0052695274 1.0 1.0 0.022832004 5.452799 2.5103035 1.2735673e-4 1.2735673e-4 1.2735673e-4 1.2735673e-4 1.2735673e-4 1.2735673e-4 1.2735673e-4 1.2735673e-4 1.2735673e-4 4.3709416e-4 1.2735673e-4 0.0016674915 0.0030963905 4.3709416e-4 0.089628816 3.3404736e-4 0.40395844 0.022832004 0.27216706 0.072166055 5.400112e-4 0.062139343 0.0021783584 0.023941116 0.021218233 2.3082913e-4 0.01010224 4.3709416e-4 0.0065537463 0.00228045 2.3082913e-4 0.0012582049 1.2735673e-4 1.2735673e-4 1.2735673e-4 1.2735673e-4 1.2735673e-4 1.2735673e-4 1.2735673e-4 0.022832004 5.452799 2.5103035 
700 3 11 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 66 96 4 600000 0 0 23 240 1 0 0.97694206 0.0230579 1.0 1.0 0.003700447 8.078085 3.1325474 4.3252824e-4 4.3252824e-4 4.3252824e-4 4.3252824e-4 4.3252824e-4 4.3252824e-4 4.3252824e-4 4.3252824e-4 4.3252824e-4 0.0012651277 4.3252824e-4 4.3252824e-4 0.04424147 0.002083856 0.075503394 0.016243104 0.25331748 0.21520595 0.021304084 0.1596476 0.003700447 0.07455104 0.011855017 0.0016756844 0.07410878 0.0012651277 0.017793005 8.5134065e-4 4.3252824e-4 0.015466863 8.5134065e-4 8.5134065e-4 4.3252824e-4 4.3252824e-4 4.3252824e-4 4.3252824e-4 4.3252824e-4 4.3252824e-4 4.3252824e-4 0.003700447 8.078085 3.1325474 
700 3 12 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 64 96 4 600000 0 0 23 264 1 0 0.9884515 0.0115485 0.99999994 1.0 0.36738867 1.4446208 2.8202398 3.7684818e-4 3.7684818e-4 3.7684818e-4 3.7684818e-4 3.7684818e-4 3.7684818e-4 3.7684818e-4 3.7684818e-4 3.7684818e-4 3.7684818e-4 3.7684818e-4 0.0020034232 3.7684818e-4 0.003211071 3.7684818e-4 0.0015991635 0.03785152 0.009983614 0.36738867 0.003211071 0.13672347 0.11373699 0.040191405 0.11325555 0.0015991635 0.1397015 0.0024067254 0.003211071 0.009983614 0.001193693 0.0036123183 3.7684818e-4 0.0015991635 3.7684818e-4 3.7684818e-4 3.7684818e-4 3.7684818e-4 3.7684818e-4 3.7684818e-4 0.36738867 1.4446208 2.8202398 
700 3 13 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 70 96 4 600000 0 0 23 288 2 0 0.9718573 0.028142665 1.0 1.0 6.057075e-5 14.01102 3.2245858 6.057075e-5 6.057075e-5 1.1329959e-4 6.057075e-5 6.057075e-5 6.057075e-5 6.057075e-5 6.057075e-5 1.1329959e-4 0.0024006031 2.1682063e-4 0.007326484 6.057075e-5 0.13771191 0.007071403 0.03157528 0.1924065 0.15322359 0.098589666 0.016316194 0.21433628 0.023802347 0.0066476096 0.04583449 6.057075e-5 0.0247482 0.002878076 0.012605995 0.010518749 6.057075e-5 0.010472875 6.057075e-5 6.057075e-5 6.057075e-5 6.057075e-5 6.057075e-5 6.057075e-5 6.057075e-5 6.057075e-5 6.057075e-5 14.01102 3.2245858 
700 4 1 "Webern_froh_2" NA 0 0 1 0 NA 0 0 0 NA NA 79 96 4 600000 0 0 23 0 0 0 0.5 0.5 1.0 1.0 0.025641028 5.2854023 5.285403 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 5.2854023 5.285403 
700 4 2 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 79 96 4 600000 0 0 23 24 0 0 0.9446413 0.055358745 1.0 1.0 0.12443577 3.0065267 3.6318903 0.0027272205 0.0027272205 0.0027272205 0.0027272205 0.0027272205 0.0027272205 0.0027272205 0.0027272205 0.0027272205 0.0027272205 0.0027272205 0.0027272205 0.0027272205 0.0027272205 0.0027272205 0.0027272205 0.0027272205 0.0027272205 0.0027272205 0.0027272205 0.0027272205 0.031791393 0.0027272205 0.012835976 0.012835976 0.027137011 0.036406033 0.007885247 0.11586343 0.081163205 0.14572097 0.17941107 0.14572097 0.12443577 0.0027272205 0.007885247 0.0027272205 0.0027272205 0.0027272205 0.12443577 3.0065267 3.6318903 
700 4 3 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 70 96 4 600000 0 0 23 48 1 0 0.87421846 0.12578158 1.0 1.0 0.009560139 6.708753 3.4748266 0.0022798474 0.0022798474 0.0022798474 0.0022798474 0.0022798474 0.0022798474 0.0022798474 0.0022798474 0.0022798474 0.0022798474 0.0022798474 0.0022798474 0.0022798474 0.0022798474 0.0022798474 0.0022798474 0.0022798474 0.0022798474 0.0022798474 0.0022798474 0.0022798474 0.022129986 0.0022798474 0.02287442 0.009560139 0.019114316 0.025087455 0.0060901265 0.08381342 0.06372483 0.1008291 0.17769395 0.16937098 0.22056088 0.0022798474 0.01987428 0.0022798474 0.0022798474 0.0022798474 0.009560139 6.708753 3.4748266 
700 4 4 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 59 96 4 600000 0 0 23 72 1 0 0.9878105 0.012189489 1.0 1.0 2.8227677e-4 11.790602 2.8446975 2.8227677e-4 2.8227677e-4 2.8227677e-4 2.8227677e-4 2.8227677e-4 2.8227677e-4 2.8227677e-4 2.8227677e-4 2.8227677e-4 2.8227677e-4 2.8227677e-4 5.095037e-4 0.002966355 2.8227677e-4 0.0011849278 7.3544175e-4 0.008027101 0.008027101 0.0027446384 0.019339671 2.8227677e-4 0.056511223 0.030781057 0.35032076 0.11837926 0.006053678 0.11435503 0.0018553368 0.029488888 0.021936128 5.095037e-4 0.21770413 2.8227677e-4 0.0023005214 7.3544175e-4 2.8227677e-4 7.3544175e-4 2.8227677e-4 2.8227677e-4 2.8227677e-4 11.790602 2.8446975 
700 4 5 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 68 96 4 600000 0 0 23 96 0 0 0.98103654 0.018963398 1.0 1.0 0.007645344 7.0312033 3.0543401 0.002405584 0.0013381559 0.002405584 0.0013381559 0.002405584 0.0013381559 0.006605399 0.0034636064 0.0034636064 0.054246265 0.011780813 0.23697403 0.0034636064 0.12262533 0.320295 0.06622133 0.075174704 0.002405584 0.03315623 0.0034636064 0.0034636064 0.009717363 0.007645344 0.0034636064 0.0013381559 0.002405584 0.0013381559 0.0013381559 0.0013381559 0.0013381559 0.0013381559 0.0013381559 0.0013381559 0.0013381559 0.0013381559 0.0013381559 0.0013381559 0.0013381559 0.0013381559 0.007645344 7.0312033 3.0543401 
700 4 6 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 68 96 4 600000 0 0 23 120 1 0 0.97197086 0.028029058 1.0 1.0 0.06448774 3.9548311 3.2314475 5.906653e-4 5.906653e-4 5.906653e-4 5.906653e-4 5.906653e-4 5.906653e-4 5.906653e-4 5.906653e-4 5.906653e-4 0.0011586011 0.08259756 5.906653e-4 5.906653e-4 0.0028230601 5.906653e-4 5.906653e-4 0.0033704042 0.0039151856 0.26630935 0.035685107 0.13840422 0.17165238 0.06448774 0.10924562 0.034153927 0.039759208 0.009274749 0.011916191 0.0011586011 0.0011586011 0.0066111106 0.0022726178 5.906653e-4 5.906653e-4 0.0028230601 5.906653e-4 5.906653e-4 5.906653e-4 5.906653e-4 0.06448774 3.9548311 3.2314475 
700 4 7 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 73 96 4 600000 0 0 23 144 1 0 0.8352626 0.16473739 1.0 1.0 0.026680963 5.2280455 3.655369 0.0016214468 0.0016214468 0.0016214468 0.0016214468 0.0016214468 0.0016214468 0.0016214468 0.0016214468 0.0016214468 0.002892956 0.002892956 0.0016214468 0.0016214468 0.009491111 0.0016214468 0.0016214468 0.008868549 0.008237236 0.05182199 0.05834105 0.10237037 0.1517649 0.19813159 0.15397482 0.061818484 0.07006684 0.018672222 0.026680963 0.00477829 0.00477829 0.017234286 0.00688449 0.0016214468 0.0016214468 0.009491111 0.0016214468 0.0016214468 0.0016214468 0.0016214468 0.026680963 5.2280455 3.655369 
700 4 8 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 81 96 4 600000 0 0 23 168 2 0 0.9891426 0.010857438 1.0 1.0 1.9464645e-4 12.326857 2.7869487 1.9464645e-4 1.9464645e-4 1.9464645e-4 1.9464645e-4 1.9464645e-4 1.9464645e-4 1.9464645e-4 1.9464645e-4 1.9464645e-4 1.9464645e-4 1.9464645e-4 1.9464645e-4 1.9464645e-4 1.9464645e-4 1.9464645e-4 1.9464645e-4 1.9464645e-4 8.3014526e-4 0.0027104316 1.9464645e-4 0.002398482 5.135587e-4 0.097549334 0.03996278 0.0027104316 0.25681588 0.21724014 0.19603536 0.11601403 0.03511668 0.023575293 0.0011453779 0.0027104316 1.9464645e-4 1.9464645e-4 1.9464645e-4 1.9464645e-4 1.9464645e-4 1.9464645e-4 1.9464645e-4 12.326857 2.7869487 
700 4 9 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 72 96 4 600000 0 0 23 192 0 0 0.87557554 0.12442445 1.0 1.0 0.010623801 6.5565567 4.311381 0.010623801 0.010623801 0.010623801 0.010623801 0.010623801 0.010623801 0.010623801 0.010623801 0.010623801 0.010623801 0.010623801 0.010623801 0.010623801 0.010623801 0.010623801 0.010623801 0.010623801 0.010623801 0.010623801 0.010623801 0.010623801 0.010623801 0.010623801 0.048871677 0.010623801 0.010623801 0.010623801 0.048871677 0.010623801 0.010623801 0.14544675 0.048871677 0.11472048 0.20438445 0.048871677 0.010623801 0.010623801 0.010623801 0.010623801 0.010623801 6.5565567 4.311381 
700 4 10 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 63 96 4 600000 0 0 23 216 0 0 0.97687143 0.023128517 1.0 1.0 0.001949316 9.002816 3.1338515 3.2930993e-4 3.2930993e-4 3.2930993e-4 3.2930993e-4 3.2930993e-4 3.2930993e-4 3.2930993e-4 3.2930993e-4 3.2930993e-4 3.2930993e-4 3.2930993e-4 3.2930993e-4 5.654305e-4 5.654305e-4 0.005766589 3.2930993e-4 0.0033078534 0.001949316 0.008420211 0.022325855 0.0033078534 0.028975092 0.0066538164 0.11285231 0.1633527 0.16602081 0.2102156 0.007758953 0.19121732 0.012146572 0.016929438 0.025333824 3.2930993e-4 0.004205734 7.991657e-4 7.991657e-4 0.0012621317 3.2930993e-4 3.2930993e-4 0.001949316 9.002816 3.1338515 
700 4 11 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 76 96 4 600000 0 0 23 240 1 0 0.9908585 0.009141451 1.0 1.0 4.0629768e-4 11.265175 2.7291403 4.0629768e-4 4.0629768e-4 4.0629768e-4 4.0629768e-4 4.0629768e-4 4.0629768e-4 4.0629768e-4 4.0629768e-4 4.0629768e-4 0.0012905936 4.0629768e-4 4.0629768e-4 0.019458104 0.0021687883 0.025461331 0.0065239654 0.054895807 0.4431352 0.023319004 0.0633954 0.004351641 0.03913765 0.009121971 0.0017302108 0.19228977 0.0012905936 0.008256842 0.08954146 4.0629768e-4 0.0056559895 4.0629768e-4 8.4956206e-4 4.0629768e-4 4.0629768e-4 4.0629768e-4 4.0629768e-4 4.0629768e-4 4.0629768e-4 4.0629768e-4 4.0629768e-4 11.265175 2.7291403 
700 4 12 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 62 96 4 600000 0 0 23 264 0 0 0.98637646 0.013623502 1.0 1.0 5.534826e-4 10.819174 2.9000835 5.534826e-4 5.534826e-4 5.534826e-4 5.534826e-4 5.534826e-4 5.534826e-4 5.534826e-4 5.534826e-4 5.534826e-4 5.534826e-4 5.534826e-4 5.534826e-4 5.534826e-4 5.534826e-4 5.534826e-4 5.534826e-4 5.534826e-4 5.534826e-4 0.009176526 0.0012872189 0.0034600918 0.004179288 0.012720724 0.026085591 0.00273881 0.04422258 0.062254295 0.063638054 0.41262802 0.026785808 0.19047788 0.06709565 0.046307694 0.011304933 5.534826e-4 0.0034600918 5.534826e-4 5.534826e-4 5.534826e-4 5.534826e-4 10.819174 2.9000835 
700 5 1 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 0 0 NA NA 61 96 4 600000 0 0 23 0 0 0 0.5 0.5 1.0 1.0 0.025641028 5.2854023 5.285403 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 5.2854023 5.285403 
700 5 2 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 74 96 4 600000 0 0 23 24 0 0 0.96495396 0.035046004 1.0 1.0 0.0026514141 8.559022 3.3882008 0.0026514141 0.0026514141 0.0026514141 0.0026514141 0.0026514141 0.0026514141 0.0026514141 0.0026514141 0.008745265 0.005729432 0.0026514141 0.06301906 0.008745265 0.20696853 0.023408825 0.085188344 0.3128882 0.046206653 0.0906956 0.008745265 0.040556107 0.005729432 0.005729432 0.008745265 0.0026514141 0.008745265 0.0026514141 0.008745265 0.0026514141 0.0026514141 0.0026514141 0.005729432 0.0026514141 0.0026514141 0.0026514141 0.0026514141 0.0026514141 0.0026514141 0.0026514141 0.0026514141 8.559022 3.3882008 
700 5 3 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 83 96 4 600000 0 0 23 48 0 0 0.97994983 0.020050142 1.0 1.0 2.7687335e-4 11.818487 3.0681748 2.7687335e-4 2.7687335e-4 2.7687335e-4 2.7687335e-4 2.7687335e-4 2.7687335e-4 2.7687335e-4 2.7687335e-4 2.7687335e-4 2.7687335e-4 2.7687335e-4 2.7687335e-4 5.461044e-4 2.7687335e-4 8.1252423e-4 2.7687335e-4 0.0077586514 2.7687335e-4 0.0010771347 0.002902646 0.007251432 0.018545754 0.0016026204 0.03215449 0.03976859 0.082546525 0.32136965 0.08640817 0.19727406 0.048817717 0.10854864 0.019292323 0.0054700347 0.012046296 2.7687335e-4 5.461044e-4 2.7687335e-4 2.7687335e-4 2.7687335e-4 2.7687335e-4 11.818487 3.0681748 
700 5 4 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 72 96 4 600000 0 0 23 72 0 0 0.9928151 0.007184897 1.0 1.0 0.008729174 6.839939 2.657445 0.008729174 0.008729174 0.008729174 0.008729174 0.008729174 0.008729174 0.008729174 0.008729174 0.008729174 0.008729174 0.008729174 0.008729174 0.008729174 0.008729174 0.008729174 0.008729174 0.008729174 0.008729174 0.008729174 0.008729174 0.008729174 0.008729174 0.008729174 0.008729174 0.008729174 0.008729174 0.008729174 0.008729174 0.008729174 0.008729174 0.6682916 0.008729174 0.008729174 0.008729174 0.008729174 0.008729174 0.008729174 0.008729174 0.008729174 0.008729174 6.839939 2.657445 
700 5 5 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 80 96 4 600000 0 0 23 96 0 0 0.9768892 0.02311079 1.0 1.0 5.653793e-4 10.788494 3.133412 3.292769e-4 3.292769e-4 3.292769e-4 3.292769e-4 3.292769e-4 3.292769e-4 3.292769e-4 3.292769e-4 3.292769e-4 3.292769e-4 3.292769e-4 3.292769e-4 5.653793e-4 5.653793e-4 0.005766311 3.292769e-4 0.0033076606 0.00217684 0.008419863 0.022325326 0.0033076606 0.028974544 0.006653512 0.11285297 0.16335474 0.16602294 0.21021917 0.0077586207 0.19122024 0.012146149 0.016928952 0.025333283 3.292769e-4 0.0042055068 5.653793e-4 7.9909834e-4 0.0012620359 3.292769e-4 3.292769e-4 5.653793e-4 10.788494 3.133412 
700 5 6 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 67 96 4 600000 0 0 23 120 1 0 0.98698217 0.013017826 0.99999994 1.0 0.004744106 7.7196484 2.9022133 0.004744106 0.004744106 0.004744106 0.004744106 0.004744106 0.004744106 0.004744106 0.004744106 0.004744106 0.004744106 0.004744106 0.004744106 0.004744106 0.004744106 0.004744106 0.004744106 0.004744106 0.004744106 0.004744106 0.004744106 0.004744106 0.004744106 0.004744106 0.004744106 0.004744106 0.004744106 0.004744106 0.004744106 0.004744106 0.004744106 0.10774652 0.03085586 0.13317232 0.5099579 0.03085586 0.03085586 0.004744106 0.004744106 0.004744106 0.004744106 7.7196484 2.9022133 
700 5 7 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 82 96 4 600000 0 0 23 144 0 0 0.9669506 0.033049487 1.0 1.0 3.219439e-4 11.600903 3.3189926 3.219439e-4 3.219439e-4 3.219439e-4 3.219439e-4 3.219439e-4 3.219439e-4 3.219439e-4 3.219439e-4 3.219439e-4 0.0014364094 3.219439e-4 5.4975634e-4 0.0012171782 0.0018716065 0.012058076 7.742869e-4 0.02429424 0.01791125 0.052261397 0.16242231 0.072253354 0.22345245 0.028055966 0.22326846 0.04119701 0.04877693 0.043144815 9.965808e-4 0.021310434 0.0061014383 0.007552532 9.965808e-4 3.219439e-4 0.0029459053 3.219439e-4 3.219439e-4 3.219439e-4 3.219439e-4 3.219439e-4 3.219439e-4 11.600903 3.3189926 
700 5 8 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 69 96 4 600000 0 0 23 168 0 0 0.9966092 0.0033907425 1.0 1.0 0.0058836513 7.4090724 2.3649282 0.0058836513 0.0058836513 0.0058836513 0.0058836513 0.0058836513 0.0058836513 0.0058836513 0.0058836513 0.0058836513 0.0058836513 0.0058836513 0.0058836513 0.0058836513 0.0058836513 0.0058836513 0.0058836513 0.0058836513 0.0058836513 0.0058836513 0.0058836513 0.0058836513 0.0058836513 0.0058836513 0.0058836513 0.0058836513 0.0058836513 0.0058836513 0.0058836513 0.665821 0.0058836513 0.0058836513 0.0058836513 0.0058836513 0.0058836513 0.1164838 0.0058836513 0.0058836513 0.0058836513 0.0058836513 0.0058836513 7.4090724 2.3649282 
700 5 9 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 77 96 4 600000 0 0 23 192 0 0 0.9724658 0.027534112 1.0 1.0 0.0032900327 8.247683 3.2187696 2.3771515e-4 2.3771515e-4 2.3771515e-4 2.3771515e-4 2.3771515e-4 2.3771515e-4 2.3771515e-4 2.3771515e-4 2.3771515e-4 2.3771515e-4 2.3771515e-4 4.2515405e-4 2.3771515e-4 2.3771515e-4 0.00503453 0.0013376311 0.01457875 4.2515405e-4 0.01541974 0.04497144 0.031043991 0.24315445 0.035976484 0.20279503 0.09396067 0.16126175 0.06959088 0.018102523 0.042523798 4.2515405e-4 0.007105539 0.0032900327 0.002585413 0.0011571591 2.3771515e-4 7.9364324e-4 2.3771515e-4 2.3771515e-4 2.3771515e-4 0.0032900327 8.247683 3.2187696 
700 5 10 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 66 96 4 600000 0 0 23 216 1 0 0.98813426 0.011865666 1.0 1.0 0.0012717173 9.619006 2.8288605 4.824767e-4 4.824767e-4 4.824767e-4 4.824767e-4 4.824767e-4 4.824767e-4 4.824767e-4 4.824767e-4 4.824767e-4 4.824767e-4 4.824767e-4 4.824767e-4 4.824767e-4 4.824767e-4 4.824767e-4 4.824767e-4 4.824767e-4 4.824767e-4 0.0012717173 0.008238202 0.0012717173 0.0020546697 4.824767e-4 0.050644226 0.015884368 0.003610658 0.12754539 4.824767e-4 0.20607066 0.09553873 0.30482814 0.14610772 0.0020546697 0.019688962 4.824767e-4 0.003610658 4.824767e-4 4.824767e-4 4.824767e-4 0.0012717173 9.619006 2.8288605 
700 5 11 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 75 96 4 600000 0 0 23 240 1 0 0.99357563 0.006424374 1.0 1.0 0.49404684 1.0172803 2.588812 3.465376e-4 3.465376e-4 3.465376e-4 3.465376e-4 3.465376e-4 3.465376e-4 3.465376e-4 3.465376e-4 3.465376e-4 3.465376e-4 3.465376e-4 0.0018583075 3.465376e-4 0.0029857734 3.465376e-4 0.001481598 0.03564876 0.009337884 0.13045113 0.0029857734 0.074324384 0.10773081 0.037864264 0.051878 0.001481598 0.021593664 0.0022345204 0.0029857734 0.009337884 0.49404684 0.0033609187 3.465376e-4 0.001481598 3.465376e-4 3.465376e-4 3.465376e-4 3.465376e-4 3.465376e-4 3.465376e-4 0.49404684 1.0172803 2.588812 
