dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpint cpitch.order.stm.cpint cpitch.weight.ltm cpitch.weight.stm cpitch.weight.ltm.cpint cpitch.weight.stm.cpint cpitch.probability cpitch.information.content cpitch.entropy cpitch.40 cpitch.47 cpitch.48 cpitch.49 cpitch.50 cpitch.51 cpitch.52 cpitch.53 cpitch.54 cpitch.55 cpitch.56 cpitch.57 cpitch.58 cpitch.59 cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 cpitch.80 cpitch.81 cpitch.82 cpitch.83 cpitch.88 probability information.content entropy 
700 2 7 "Schoenberg_P" NA 0 0 1 0 NA 0 24 1 NA NA 62 96 4 600000 0 0 23 144 2 0 0.9700963 0.029903753 1.0 0.99999994 0.0058789123 7.410235 2.8540564 2.5885663e-5 2.5885663e-5 2.5885663e-5 2.9465727e-5 2.9465727e-5 2.5885663e-5 3.3032393e-5 3.3032393e-5 2.9465727e-5 4.013139e-5 4.7191676e-5 9.091349e-4 4.7191676e-5 6.474609e-4 0.007386202 8.3074195e-4 0.0058789123 7.3789e-4 0.006673362 0.1526293 0.009806164 0.20127183 0.0146605 0.12701859 0.17099173 0.031139206 0.24676397 0.004656597 0.011300082 1.0277799e-4 0.0025779367 0.0011716636 0.00126293 4.207789e-4 6.470955e-5 5.812375e-4 4.7191676e-5 4.7191676e-5 2.9465727e-5 0.0058789123 7.410235 2.8540564 
700 2 8 "Schoenberg_P" NA 0 0 1 0 NA 0 24 1 NA NA 61 96 4 600000 0 0 23 168 2 0 0.94253534 0.057464745 1.0 1.0 0.024927916 5.3260937 3.2348137 4.061197e-5 4.6058893e-5 6.218258e-5 7.278642e-5 6.561314e-4 7.278642e-5 2.737224e-4 6.468972e-4 0.0011810345 0.0030904638 3.8126012e-4 0.0099704815 0.006557465 0.015342616 0.045667738 0.024927916 0.18715931 0.017862935 0.19704151 0.23657441 0.064242415 0.058177836 1.5505336e-4 0.028847262 0.0018124721 0.02782744 0.006579519 9.381229e-4 0.063246034 7.278642e-5 7.278642e-5 5.684008e-5 8.329654e-5 4.6058893e-5 4.061197e-5 4.6058893e-5 4.061197e-5 4.6058893e-5 4.061197e-5 0.024927916 5.3260937 3.2348137 
700 2 9 "Schoenberg_P" NA 0 0 1 0 NA 0 24 1 NA NA 67 96 4 600000 0 0 23 192 2 0 0.9865531 0.01344689 1.0 1.0 0.0012743508 9.616022 2.6182828 2.4860024e-5 4.2104803e-5 5.0687806e-5 5.578546e-4 2.6490472e-4 4.3193024e-4 0.0025221705 0.0011410292 0.004278461 9.3143695e-4 0.004932361 0.025470356 0.012263081 0.36337757 0.020738337 0.09518177 0.28559312 0.030673748 0.11134613 0.0065030344 0.018492125 0.0012743508 0.003339331 0.006236502 0.0015904192 0.0010398702 7.2064686e-5 0.0011370995 5.0687806e-5 5.0687806e-5 1.4567045e-4 5.9250942e-5 2.918324e-5 2.4860024e-5 2.918324e-5 2.4860024e-5 2.918324e-5 2.4860024e-5 2.4860024e-5 0.0012743508 9.616022 2.6182828 
700 2 10 "Schoenberg_P" NA 0 0 1 0 NA 0 24 1 NA NA 68 96 4 600000 0 0 23 216 2 0 0.9980568 0.0019431689 1.0 0.99999994 0.04791718 4.383313 1.9886992 3.956318e-5 4.2764488e-5 4.2764488e-5 3.956318e-5 4.596533e-5 4.596533e-5 4.2764488e-5 5.2365736e-5 5.8764625e-5 4.4485147e-4 5.8764625e-5 1.8655727e-4 4.3847834e-4 8.14247e-4 0.0019874615 2.3196964e-4 0.003702076 0.013933954 0.018114565 0.041067317 0.29309264 0.5303556 0.04791718 0.023199629 0.0068258136 0.0044331886 0.007263192 1.1347046e-4 0.0021273042 7.0601853e-4 0.0012437296 4.129841e-4 7.475617e-5 5.6909426e-4 5.8764625e-5 5.8764625e-5 4.9165737e-5 6.516215e-5 4.2764488e-5 0.04791718 4.383313 1.9886992 
700 2 11 "Schoenberg_P" NA 0 0 1 0 NA 0 24 1 NA NA 59 96 4 600000 0 0 23 240 2 0 0.93604195 0.06395804 1.0 1.0 0.0016197418 9.2700205 3.4130514 9.150924e-5 9.150924e-5 1.0369262e-4 1.0369262e-4 9.150924e-5 3.3254406e-4 1.1577873e-4 1.0369262e-4 1.3970277e-4 2.717367e-4 0.0042738975 1.6334861e-4 0.001295162 0.0016197418 0.14198615 0.007808317 0.0021031871 0.025598587 0.014754823 0.059715338 0.15027554 0.16638124 0.11922076 0.03987213 0.16753787 0.021103598 0.029759241 0.022896798 3.9371708e-4 0.009527629 0.0026347921 0.0053023603 0.0013488022 2.215162e-4 0.0022141393 1.6334861e-4 1.6334861e-4 1.2777906e-4 9.150924e-5 0.0016197418 9.2700205 3.4130514 
700 2 12 "Schoenberg_P" NA 0 0 1 0 NA 0 24 1 NA NA 59 96 4 600000 0 0 23 264 2 0 0.94867635 0.051323686 1.0 0.99999994 0.30927548 1.6930356 3.3812132 0.0036802716 0.0011129644 0.0037178309 4.500413e-4 0.004960063 0.0020263777 0.005159819 6.0973194e-4 0.008742705 0.011460857 0.028756624 0.071383126 0.039941937 0.30927548 0.028684909 0.09193205 0.031296033 0.031483743 0.094442345 2.727374e-4 0.024411965 0.0017615446 0.16380087 0.020740317 0.007134369 0.0049099657 0.007098116 1.0297617e-4 7.540343e-5 1.2112972e-4 5.6721296e-5 4.725934e-5 5.6721296e-5 4.725934e-5 5.6721296e-5 4.725934e-5 4.725934e-5 4.725934e-5 4.725934e-5 0.30927548 1.6930356 3.3812132 
700 2 13 "Schoenberg_P" NA 0 0 1 0 NA 0 24 1 NA NA 60 96 4 600000 0 0 23 288 3 0 0.98233753 0.017662518 1.0 1.0 0.030169243 5.0507774 2.839533 3.7806967e-5 0.0012231534 7.0105365e-5 5.803476e-4 0.0011346389 0.0023038734 0.0060513224 6.077116e-4 0.010959201 0.012262356 0.025992371 0.08614207 0.08419034 0.46268293 0.030169243 0.113659605 0.02587421 0.029228544 0.060487356 2.2072159e-4 0.006395676 0.0020447904 0.026227333 0.00898961 1.02128004e-4 0.001730522 7.0105365e-5 1.2681694e-4 5.0769584e-5 8.2940605e-5 3.7806967e-5 3.129691e-5 3.7806967e-5 3.129691e-5 3.7806967e-5 3.129691e-5 3.129691e-5 3.129691e-5 3.129691e-5 0.030169243 5.0507774 2.839533 
700 3 1 "Schoenberg_RI" NA 0 0 1 0 NA 0 0 0 NA NA 65 96 4 600000 0 -1 23 0 0 0 0.5 0.5 1.0 1.0 0.025641028 5.2854023 5.285403 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 5.2854023 5.285403 
700 3 2 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 66 96 4 600000 0 -1 23 24 0 0 0.9539025 0.04609752 0.99999994 1.0 0.075223915 3.7326646 3.498047 1.875503e-4 1.875503e-4 2.3835762e-4 2.3835762e-4 2.1302736e-4 2.8864274e-4 3.3850575e-4 0.0031334236 3.3850575e-4 0.0012934818 0.003111114 0.005680275 0.0134262955 0.0015714898 0.024536066 0.03219742 0.05774767 0.19394718 0.08759245 0.19876868 0.075223915 0.14182316 0.044099987 0.029060671 0.046824567 7.516225e-4 0.0144018065 0.0049409415 0.008575229 0.0029099714 4.3721992e-4 0.0039980314 3.3850575e-4 3.3850575e-4 2.6355824e-4 3.88015e-4 2.1302736e-4 1.875503e-4 1.875503e-4 0.075223915 3.7326646 3.498047 
700 3 3 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 69 96 4 600000 0 -1 23 48 1 0 0.8538595 0.14614049 1.0 1.0 0.031966556 4.9672933 3.6216543 2.7712935e-4 3.032166e-4 2.7712935e-4 7.852566e-4 3.2892474e-4 3.032166e-4 3.793539e-4 6.571241e-4 0.007643047 4.2865725e-4 0.0025876286 0.0033078815 0.012216251 0.011891431 0.0034776405 0.03888525 0.023125656 0.07694715 0.114973314 0.11791148 0.15669188 0.08161934 0.19756489 0.031966556 0.04075665 0.03459253 8.186157e-4 0.015675263 0.004848136 0.009181402 0.0026382436 5.245289e-4 0.0041463296 4.2865725e-4 4.2865725e-4 3.5429306e-4 4.770062e-4 3.032166e-4 2.7712935e-4 0.031966556 4.9672933 3.6216543 
