dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpintfref cpitch.order.stm.cpintfref cpitch.weight.ltm cpitch.weight.stm cpitch.weight.ltm.cpintfref cpitch.weight.stm.cpintfref cpitch.probability cpitch.information.content cpitch.entropy cpitch.40 cpitch.47 cpitch.48 cpitch.49 cpitch.50 cpitch.51 cpitch.52 cpitch.53 cpitch.54 cpitch.55 cpitch.56 cpitch.57 cpitch.58 cpitch.59 cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 cpitch.80 cpitch.81 cpitch.82 cpitch.83 cpitch.88 probability information.content entropy 
700 6 7 "Webern_Lieder_6" NA 0 0 1 0 NA 0 24 1 NA NA 62 96 4 500000 0 0 23 144 4 0 0.83829564 0.1617043 0.99999994 1.0 0.021739641 5.523528 4.2700906 0.095618546 0.0020733618 0.0051047015 9.3531824e-4 0.021739641 0.01408146 0.095618546 0.049302477 0.0014464933 0.056928143 0.0023960434 0.016921094 0.0023492435 0.0020733618 0.0051047015 9.3531824e-4 0.021739641 0.01408146 0.095618546 0.049302477 0.0014464933 0.056928143 0.0023960434 0.016921094 0.0023492435 0.0020733618 0.0051047015 9.3531824e-4 0.021739641 0.01408146 0.095618546 0.049302477 0.0014464933 0.056928143 0.0023960434 0.016921094 0.0023492435 0.0020733618 0.095618546 0.021739641 5.523528 4.2700906 
700 6 8 "Webern_Lieder_6" NA 0 0 1 0 NA 0 24 1 NA NA 76 96 4 500000 0 0 23 168 2 0 0.77445674 0.22554326 1.0 1.0 0.045680154 4.4522886 4.609866 0.045680154 0.017226096 0.08445734 0.0038234447 0.061359946 0.015834142 0.045680154 0.019828463 0.0024047364 0.03527179 0.0013432854 0.007796824 0.00211163 0.017226096 0.08445734 0.0038234447 0.061359946 0.015834142 0.045680154 0.019828463 0.0024047364 0.03527179 0.0013432854 0.007796824 0.00211163 0.017226096 0.08445734 0.0038234447 0.061359946 0.015834142 0.045680154 0.019828463 0.0024047364 0.03527179 0.0013432854 0.007796824 0.00211163 0.017226096 0.045680154 0.045680154 4.4522886 4.609866 
700 6 9 "Webern_Lieder_6" NA 0 0 1 0 NA 0 24 1 NA NA 63 96 4 500000 0 0 23 192 3 1 0.70657 0.29343 0.99999994 1.0 0.0018808077 9.054432 4.449162 0.03330767 0.0023385526 0.0433397 0.0015346636 0.07418411 0.0018808077 0.03330767 0.06340447 0.013174588 0.06565769 0.0012254417 0.009242772 0.0010582216 0.0023385526 0.0433397 0.0015346636 0.07418411 0.0018808077 0.03330767 0.06340447 0.013174588 0.06565769 0.0012254417 0.009242772 0.0010582216 0.0023385526 0.0433397 0.0015346636 0.07418411 0.0018808077 0.03330767 0.06340447 0.013174588 0.06565769 0.0012254417 0.009242772 0.0010582216 0.0023385526 0.03330767 0.0018808077 9.054432 4.449162 
700 6 10 "Webern_Lieder_6" NA 0 0 1 0 NA 0 24 1 NA NA 63 96 4 500000 0 0 23 216 2 1 0.6482788 0.3517212 1.0 0.99999994 0.02866493 5.1245694 4.7644396 0.060994104 0.0014709545 0.014011873 0.04553631 0.05412911 0.02866493 0.060994104 0.032514937 0.024533572 0.016212951 0.0070100785 0.0022627034 0.0048387446 0.0014709545 0.014011873 0.04553631 0.05412911 0.02866493 0.060994104 0.032514937 0.024533572 0.016212951 0.0070100785 0.0022627034 0.0048387446 0.0014709545 0.014011873 0.04553631 0.05412911 0.02866493 0.060994104 0.032514937 0.024533572 0.016212951 0.0070100785 0.0022627034 0.0048387446 0.0014709545 0.060994104 0.02866493 5.1245694 4.7644396 
700 6 11 "Webern_Lieder_6" NA 0 0 1 0 NA 0 24 1 NA NA 60 96 4 500000 0 0 23 240 2 1 0.7220713 0.27792877 1.0 1.0 0.0240311 5.3789535 4.4963274 0.010886727 0.001730396 0.0240311 0.004479507 0.08399901 0.076176986 0.010886727 0.06389133 0.002938599 0.027262952 0.016181866 0.002705463 0.011214818 0.001730396 0.0240311 0.004479507 0.08399901 0.076176986 0.010886727 0.06389133 0.002938599 0.027262952 0.016181866 0.002705463 0.011214818 0.001730396 0.0240311 0.004479507 0.08399901 0.076176986 0.010886727 0.06389133 0.002938599 0.027262952 0.016181866 0.002705463 0.011214818 0.001730396 0.010886727 0.0240311 5.3789535 4.4963274 
700 6 12 "Webern_Lieder_6" NA 0 0 1 0 NA 0 24 1 NA NA 81 96 4 500000 0 0 23 264 3 0 0.6011234 0.39887664 1.0 1.0 0.010342673 6.5952473 4.9884534 0.011587273 0.020639816 0.049539577 0.015601434 0.04878534 0.05408927 0.011587273 0.021665 0.0017736137 0.031965207 0.018245293 0.010342673 0.034494024 0.020639816 0.049539577 0.015601434 0.04878534 0.05408927 0.011587273 0.021665 0.0017736137 0.031965207 0.018245293 0.010342673 0.034494024 0.020639816 0.049539577 0.015601434 0.04878534 0.05408927 0.011587273 0.021665 0.0017736137 0.031965207 0.018245293 0.010342673 0.034494024 0.020639816 0.011587273 0.010342673 6.5952473 4.9884534 
700 6 13 "Webern_Lieder_6" NA 0 0 1 0 NA 0 24 1 NA NA 81 96 4 500000 0 0 23 288 2 0 0.84401333 0.15598667 1.0 1.0 0.058341898 4.0993237 4.314112 0.0055927145 0.034531444 0.02275711 0.0016234701 0.01758015 0.0017101715 0.0055927145 0.027056143 0.008569432 0.13249719 0.0026035844 0.058341898 0.0052310755 0.034531444 0.02275711 0.0016234701 0.01758015 0.0017101715 0.0055927145 0.027056143 0.008569432 0.13249719 0.0026035844 0.058341898 0.0052310755 0.034531444 0.02275711 0.0016234701 0.01758015 0.0017101715 0.0055927145 0.027056143 0.008569432 0.13249719 0.0026035844 0.058341898 0.0052310755 0.034531444 0.0055927145 0.058341898 4.0993237 4.314112 
700 6 14 "Webern_Lieder_6" NA 0 0 1 0 NA 0 24 1 NA NA 73 96 4 500000 0 0 23 312 3 1 0.78795004 0.21205 1.0 0.99999994 0.0016899426 9.20881 4.3484282 0.0057955254 0.03111784 0.022001447 0.0016899426 0.018455615 0.002534376 0.0057955254 0.023692427 0.006347766 0.11279825 0.0036955276 0.08512788 0.0058404473 0.03111784 0.022001447 0.0016899426 0.018455615 0.002534376 0.0057955254 0.023692427 0.006347766 0.11279825 0.0036955276 0.08512788 0.0058404473 0.03111784 0.022001447 0.0016899426 0.018455615 0.002534376 0.0057955254 0.023692427 0.006347766 0.11279825 0.0036955276 0.08512788 0.0058404473 0.03111784 0.0057955254 0.0016899426 9.20881 4.3484282 
700 6 15 "Webern_Lieder_6" NA 0 0 1 0 NA 0 24 1 NA NA 68 96 4 500000 0 0 23 336 2 0 0.8597251 0.1402748 1.0 1.0 0.0012352217 9.661014 4.262303 0.012174158 0.0040401565 0.044320706 0.12747529 0.07636586 0.008619726 0.012174158 0.008298617 0.002823293 0.016612474 0.0012352217 0.017361071 0.004544007 0.0040401565 0.044320706 0.12747529 0.07636586 0.008619726 0.012174158 0.008298617 0.002823293 0.016612474 0.0012352217 0.017361071 0.004544007 0.0040401565 0.044320706 0.12747529 0.07636586 0.008619726 0.012174158 0.008298617 0.002823293 0.016612474 0.0012352217 0.017361071 0.004544007 0.0040401565 0.012174158 0.0012352217 9.661014 4.262303 
700 6 16 "Webern_Lieder_6" NA 0 0 1 0 NA 0 24 1 NA NA 59 96 4 500000 0 0 23 360 1 0 0.7544334 0.24556665 0.99999994 0.99999994 0.0076691285 7.0267215 4.783923 0.006543599 0.0076691285 0.023714643 0.010905999 0.011986013 0.014308342 0.006543599 0.028665453 0.010352856 0.09436923 0.044246078 0.024561714 0.049091496 0.0076691285 0.023714643 0.010905999 0.011986013 0.014308342 0.006543599 0.028665453 0.010352856 0.09436923 0.044246078 0.024561714 0.049091496 0.0076691285 0.023714643 0.010905999 0.011986013 0.014308342 0.006543599 0.028665453 0.010352856 0.09436923 0.044246078 0.024561714 0.049091496 0.0076691285 0.006543599 0.0076691285 7.0267215 4.783923 
700 7 1 "Webern_qrt_V1_2" NA 0 0 1 0 NA 0 0 0 NA NA 72 96 4 600000 0 0 23 0 0 0 0.68790984 0.3120901 1.0 1.0 0.05480931 4.189435 4.9195805 0.02939326 0.019121638 0.05480931 0.0027419308 0.0462873 0.010909314 0.02939326 0.03456547 0.006612202 0.05658498 0.007846824 0.029677246 0.008814444 0.019121638 0.05480931 0.0027419308 0.0462873 0.010909314 0.02939326 0.03456547 0.006612202 0.05658498 0.007846824 0.029677246 0.008814444 0.019121638 0.05480931 0.0027419308 0.0462873 0.010909314 0.02939326 0.03456547 0.006612202 0.05658498 0.007846824 0.029677246 0.008814444 0.019121638 0.02939326 0.05480931 4.189435 4.9195805 
700 7 2 "Webern_qrt_V1_2" NA 0 0 1 0 NA 0 24 1 NA NA 83 96 4 600000 0 0 23 24 1 0 0.5613252 0.43867487 1.0 1.0 0.029220022 5.096899 4.6529937 0.019472178 0.029220022 0.11555915 0.005082138 0.04282005 0.007802573 0.019472178 0.012781502 0.0034909553 0.031561777 0.0052876375 0.022833202 0.014700628 0.029220022 0.11555915 0.005082138 0.04282005 0.007802573 0.019472178 0.012781502 0.0034909553 0.031561777 0.0052876375 0.022833202 0.014700628 0.029220022 0.11555915 0.005082138 0.04282005 0.007802573 0.019472178 0.012781502 0.0034909553 0.031561777 0.0052876375 0.022833202 0.014700628 0.029220022 0.019472178 0.029220022 5.096899 4.6529937 
700 7 3 "Webern_qrt_V1_2" NA 0 0 1 0 NA 0 24 1 NA NA 74 96 4 600000 0 0 23 48 2 0 0.85468376 0.14531627 1.0 1.0 0.026656657 5.22936 3.9775157 0.0043427916 0.027946431 0.13870901 0.0017291002 0.026656657 0.0013908021 0.0043427916 0.0037311672 0.0016296117 0.022978919 0.0017855128 0.08832521 0.0018974458 0.027946431 0.13870901 0.0017291002 0.026656657 0.0013908021 0.0043427916 0.0037311672 0.0016296117 0.022978919 0.0017855128 0.08832521 0.0018974458 0.027946431 0.13870901 0.0017291002 0.026656657 0.0013908021 0.0043427916 0.0037311672 0.0016296117 0.022978919 0.0017855128 0.08832521 0.0018974458 0.027946431 0.0043427916 0.026656657 5.22936 3.9775157 
700 7 4 "Webern_qrt_V1_2" NA 0 0 1 0 NA 0 24 1 NA NA 61 96 4 600000 0 0 23 72 3 0 0.71897835 0.28102165 1.0 1.0 0.004095942 7.9315886 4.547465 0.03310676 0.018852925 0.09870209 0.004095942 0.07025792 0.014045474 0.03310676 0.017635208 0.002421784 0.032739207 0.0016307386 0.009203413 0.002286347 0.018852925 0.09870209 0.004095942 0.07025792 0.014045474 0.03310676 0.017635208 0.002421784 0.032739207 0.0016307386 0.009203413 0.002286347 0.018852925 0.09870209 0.004095942 0.07025792 0.014045474 0.03310676 0.017635208 0.002421784 0.032739207 0.0016307386 0.009203413 0.002286347 0.018852925 0.03310676 0.004095942 7.9315886 4.547465 
700 7 5 "Webern_qrt_V1_2" NA 0 0 1 0 NA 0 24 1 NA NA 69 96 4 600000 0 0 23 96 2 0 0.95599836 0.044001587 1.0 1.0 0.013352259 6.2267723 3.3708532 0.012782876 0.0021355627 0.024936717 0.010245958 0.2342804 0.0035277891 0.012782876 0.004152764 0.0011218691 0.014335943 0.0012292599 0.013352259 0.0019982087 0.0021355627 0.024936717 0.010245958 0.2342804 0.0035277891 0.012782876 0.004152764 0.0011218691 0.014335943 0.0012292599 0.013352259 0.0019982087 0.0021355627 0.024936717 0.010245958 0.2342804 0.0035277891 0.012782876 0.004152764 0.0011218691 0.014335943 0.0012292599 0.013352259 0.0019982087 0.0021355627 0.012782876 0.013352259 6.2267723 3.3708532 
700 7 6 "Webern_qrt_V1_2" NA 0 0 1 0 NA 0 24 1 NA NA 82 96 4 600000 0 0 23 120 3 0 0.91691256 0.0830874 1.0 1.0 0.016520642 5.919586 3.854382 0.002006586 0.017629864 0.022666207 6.7922735e-4 0.048809607 6.3305424e-4 0.002006586 0.00883168 0.0024040856 0.18014155 0.001195249 0.024601238 0.016520642 0.017629864 0.022666207 6.7922735e-4 0.048809607 6.3305424e-4 0.002006586 0.00883168 0.0024040856 0.18014155 0.001195249 0.024601238 0.016520642 0.017629864 0.022666207 6.7922735e-4 0.048809607 6.3305424e-4 0.002006586 0.00883168 0.0024040856 0.18014155 0.001195249 0.024601238 0.016520642 0.017629864 0.002006586 0.016520642 5.919586 3.854382 
700 7 7 "Webern_qrt_V1_2" NA 0 0 1 0 NA 0 24 1 NA NA 67 96 4 600000 0 0 23 144 3 0 0.6321092 0.36789078 1.0 1.0 0.041626703 4.586347 4.963821 0.016123611 0.014573038 0.05595049 0.0029342307 0.034169845 0.013335784 0.016123611 0.021501178 0.0042536007 0.041626703 0.026434915 0.05663465 0.030188484 0.014573038 0.05595049 0.0029342307 0.034169845 0.013335784 0.016123611 0.021501178 0.0042536007 0.041626703 0.026434915 0.05663465 0.030188484 0.014573038 0.05595049 0.0029342307 0.034169845 0.013335784 0.016123611 0.021501178 0.0042536007 0.041626703 0.026434915 0.05663465 0.030188484 0.014573038 0.016123611 0.041626703 4.586347 4.963821 
700 7 8 "Webern_qrt_V1_2" NA 0 0 1 0 NA 0 24 1 NA NA 80 96 4 600000 0 0 23 168 3 0 0.67277646 0.32722354 1.0 1.0 0.045681708 4.4522395 4.9052973 0.00806145 0.0039034025 0.047696248 0.0049663456 0.007121766 0.02809071 0.00806145 0.048870753 0.018593673 0.045113306 0.045681708 0.0399866 0.028571976 0.0039034025 0.047696248 0.0049663456 0.007121766 0.02809071 0.00806145 0.048870753 0.018593673 0.045113306 0.045681708 0.0399866 0.028571976 0.0039034025 0.047696248 0.0049663456 0.007121766 0.02809071 0.00806145 0.048870753 0.018593673 0.045113306 0.045681708 0.0399866 0.028571976 0.0039034025 0.00806145 0.045681708 4.4522395 4.9052973 
700 7 9 "Webern_qrt_V1_2" NA 0 0 1 0 NA 0 24 1 NA NA 88 96 4 600000 0 0 23 192 4 0 0.8433688 0.15663113 1.0 1.0 0.002594066 8.5905695 4.346212 0.002594066 0.0047384147 0.024550552 0.0049108327 0.0065803723 0.010504238 0.002594066 0.02557741 0.004323444 0.11669813 0.0331881 0.014112937 0.082246006 0.0047384147 0.024550552 0.0049108327 0.0065803723 0.010504238 0.002594066 0.02557741 0.004323444 0.11669813 0.0331881 0.014112937 0.082246006 0.0047384147 0.024550552 0.0049108327 0.0065803723 0.010504238 0.002594066 0.02557741 0.004323444 0.11669813 0.0331881 0.014112937 0.082246006 0.0047384147 0.002594066 0.002594066 8.5905695 4.346212 
700 7 10 "Webern_qrt_V1_2" NA 0 0 1 0 NA 0 24 1 NA NA 75 96 4 600000 0 0 23 216 2 0 0.78715783 0.2128422 1.0 1.0 0.069897175 3.838622 4.5238066 0.022488987 0.0014530021 0.027380202 0.0010999301 0.05166246 0.069897175 0.022488987 0.029735714 0.004454205 0.03011464 9.607624e-4 0.0777934 8.158903e-4 0.0014530021 0.027380202 0.0010999301 0.05166246 0.069897175 0.022488987 0.029735714 0.004454205 0.03011464 9.607624e-4 0.0777934 8.158903e-4 0.0014530021 0.027380202 0.0010999301 0.05166246 0.069897175 0.022488987 0.029735714 0.004454205 0.03011464 9.607624e-4 0.0777934 8.158903e-4 0.0014530021 0.022488987 0.069897175 3.838622 4.5238066 
700 7 11 "Webern_qrt_V1_2" NA 0 0 1 0 NA 0 24 1 NA NA 66 96 4 600000 0 0 23 240 3 0 0.8686746 0.1313255 1.0 1.0 7.388801e-4 10.402372 4.2162066 0.030234944 6.8430067e-4 0.012839285 0.14113754 0.05066665 0.03026346 0.030234944 0.026446022 7.388801e-4 0.010743007 0.005029086 0.0011052355 0.0030601744 6.8430067e-4 0.012839285 0.14113754 0.05066665 0.03026346 0.030234944 0.026446022 7.388801e-4 0.010743007 0.005029086 0.0011052355 0.0030601744 6.8430067e-4 0.012839285 0.14113754 0.05066665 0.03026346 0.030234944 0.026446022 7.388801e-4 0.010743007 0.005029086 0.0011052355 0.0030601744 6.8430067e-4 0.030234944 7.388801e-4 10.402372 4.2162066 
700 7 12 "Webern_qrt_V1_2" NA 0 0 1 0 NA 0 24 1 NA NA 77 96 4 600000 0 0 23 264 2 0 0.86276424 0.13723575 1.0 1.0 0.03333072 4.907004 4.294178 0.020923654 0.0043355552 0.017650653 0.0011920223 0.01941853 0.003360951 0.020923654 0.03333072 0.038685594 0.14677577 0.0046942765 0.026044186 0.0015271998 0.0043355552 0.017650653 0.0011920223 0.01941853 0.003360951 0.020923654 0.03333072 0.038685594 0.14677577 0.0046942765 0.026044186 0.0015271998 0.0043355552 0.017650653 0.0011920223 0.01941853 0.003360951 0.020923654 0.03333072 0.038685594 0.14677577 0.0046942765 0.026044186 0.0015271998 0.0043355552 0.020923654 0.03333072 4.907004 4.294178 
700 8 1 "Webern_qrt_V2_1" NA 0 0 1 0 NA 0 0 0 NA NA 68 96 4 600000 0 0 23 0 0 0 0.6879227 0.31207737 1.0 1.0 0.0078468 6.99368 4.9195323 0.029396614 0.019122005 0.054811154 0.0027418656 0.0462887 0.010909348 0.029396614 0.03456633 0.006612159 0.056583125 0.0078468 0.0296779 0.008805621 0.019122005 0.054811154 0.0027418656 0.0462887 0.010909348 0.029396614 0.03456633 0.006612159 0.056583125 0.0078468 0.0296779 0.008805621 0.019122005 0.054811154 0.0027418656 0.0462887 0.010909348 0.029396614 0.03456633 0.006612159 0.056583125 0.0078468 0.0296779 0.008805621 0.019122005 0.029396614 0.0078468 6.99368 4.9195323 
700 8 2 "Webern_qrt_V2_1" NA 0 0 1 0 NA 0 24 1 NA NA 55 96 4 600000 0 0 23 24 1 0 0.5967149 0.4032851 1.0 1.0 0.0661275 3.9186058 4.8342586 0.0072157076 0.009373766 0.02223073 0.01202618 0.012958769 0.013848027 0.0072157076 0.025827467 0.011541125 0.0661275 0.0798 0.02285648 0.041592512 0.009373766 0.02223073 0.01202618 0.012958769 0.013848027 0.0072157076 0.025827467 0.011541125 0.0661275 0.0798 0.02285648 0.041592512 0.009373766 0.02223073 0.01202618 0.012958769 0.013848027 0.0072157076 0.025827467 0.011541125 0.0661275 0.0798 0.02285648 0.041592512 0.009373766 0.0072157076 0.0661275 3.9186058 4.8342586 
700 8 3 "Webern_qrt_V2_1" NA 0 0 1 0 NA 0 24 1 NA NA 70 96 4 600000 0 0 23 48 2 0 0.77693766 0.22306241 1.0 1.0 0.010881462 6.5219836 4.4268084 0.00917685 0.004955947 0.033884093 4.2013673e-4 0.006856197 0.012024745 0.00917685 0.112896875 0.00617967 0.068644464 0.046233274 0.013409719 0.010881462 0.004955947 0.033884093 4.2013673e-4 0.006856197 0.012024745 0.00917685 0.112896875 0.00617967 0.068644464 0.046233274 0.013409719 0.010881462 0.004955947 0.033884093 4.2013673e-4 0.006856197 0.012024745 0.00917685 0.112896875 0.00617967 0.068644464 0.046233274 0.013409719 0.010881462 0.004955947 0.00917685 0.010881462 6.5219836 4.4268084 
700 8 4 "Webern_qrt_V2_1" NA 0 0 1 0 NA 0 24 1 NA NA 73 96 4 600000 0 0 23 72 3 0 0.5463804 0.4536196 1.0 1.0 0.0024391275 8.679419 4.9134846 0.014503501 0.011302541 0.03951343 0.0024391275 0.02399568 0.01449468 0.014503501 0.020881375 0.004907646 0.060058292 0.056390688 0.024222396 0.04718747 0.011302541 0.03951343 0.0024391275 0.02399568 0.01449468 0.014503501 0.020881375 0.004907646 0.060058292 0.056390688 0.024222396 0.04718747 0.011302541 0.03951343 0.0024391275 0.02399568 0.01449468 0.014503501 0.020881375 0.004907646 0.060058292 0.056390688 0.024222396 0.04718747 0.011302541 0.014503501 0.0024391275 8.679419 4.9134846 
700 8 5 "Webern_qrt_V2_1" NA 0 0 1 0 NA 0 24 1 NA NA 62 96 4 600000 0 0 23 96 1 0 0.73021406 0.269786 0.99999994 1.0 0.09122127 3.454486 4.8068123 0.019069584 0.008482948 0.05934247 0.020767685 0.09122127 0.0137929665 0.019069584 0.015624019 0.0057492936 0.03682065 0.008143377 0.026982244 0.011796105 0.008482948 0.05934247 0.020767685 0.09122127 0.0137929665 0.019069584 0.015624019 0.0057492936 0.03682065 0.008143377 0.026982244 0.011796105 0.008482948 0.05934247 0.020767685 0.09122127 0.0137929665 0.019069584 0.015624019 0.0057492936 0.03682065 0.008143377 0.026982244 0.011796105 0.008482948 0.019069584 0.09122127 3.454486 4.8068123 
700 8 6 "Webern_qrt_V2_1" NA 0 0 1 0 NA 0 24 1 NA NA 71 96 4 600000 0 0 23 120 2 0 0.7075458 0.29245424 1.0 1.0 0.014642674 6.093677 4.7805996 0.03979939 0.014642674 0.066547014 0.014890415 0.06864262 0.013774412 0.03979939 0.020293549 0.0025695344 0.039819457 0.002230749 0.012980823 0.0057289456 0.014642674 0.066547014 0.014890415 0.06864262 0.013774412 0.03979939 0.020293549 0.0025695344 0.039819457 0.002230749 0.012980823 0.0057289456 0.014642674 0.066547014 0.014890415 0.06864262 0.013774412 0.03979939 0.020293549 0.0025695344 0.039819457 0.002230749 0.012980823 0.0057289456 0.014642674 0.03979939 0.014642674 6.093677 4.7805996 
700 8 7 "Webern_qrt_V2_1" NA 0 0 1 0 NA 0 24 1 NA NA 60 96 4 600000 0 0 23 144 3 0 0.94481623 0.055183828 1.0 1.0 0.07842548 3.6725338 3.5554543 0.0020425594 0.014985012 0.07842548 7.3652953e-4 0.017219806 4.952936e-4 0.0020425594 9.534122e-4 6.026471e-4 0.03170844 6.998498e-4 0.1784815 6.261452e-4 0.014985012 0.07842548 7.3652953e-4 0.017219806 4.952936e-4 0.0020425594 9.534122e-4 6.026471e-4 0.03170844 6.998498e-4 0.1784815 6.261452e-4 0.014985012 0.07842548 7.3652953e-4 0.017219806 4.952936e-4 0.0020425594 9.534122e-4 6.026471e-4 0.03170844 6.998498e-4 0.1784815 6.261452e-4 0.014985012 0.0020425594 0.07842548 3.6725338 3.5554543 
700 8 8 "Webern_qrt_V2_1" NA 0 0 1 0 NA 0 24 1 NA NA 75 96 4 600000 0 0 23 168 3 0 0.7279265 0.2720736 1.0 1.0 0.006689516 7.223882 4.7484584 0.020685328 0.030669058 0.05473134 0.0070860563 0.081405714 0.006689516 0.020685328 0.0071585285 0.00480179 0.050738733 0.0062053534 0.032062642 0.0070860563 0.030669058 0.05473134 0.0070860563 0.081405714 0.006689516 0.020685328 0.0071585285 0.00480179 0.050738733 0.0062053534 0.032062642 0.0070860563 0.030669058 0.05473134 0.0070860563 0.081405714 0.006689516 0.020685328 0.0071585285 0.00480179 0.050738733 0.0062053534 0.032062642 0.0070860563 0.030669058 0.020685328 0.006689516 7.223882 4.7484584 
700 8 9 "Webern_qrt_V2_1" NA 0 0 1 0 NA 0 24 1 NA NA 66 96 4 600000 0 0 23 192 4 0 0.8361852 0.1638148 1.0 1.0 0.0017243536 9.1797285 4.36822 0.0069544264 0.0016523734 0.030952852 0.0062482636 0.11967161 0.05112537 0.0069544264 0.056607526 0.0017243536 0.025513425 0.011822382 0.0024642097 0.013409492 0.0016523734 0.030952852 0.0062482636 0.11967161 0.05112537 0.0069544264 0.056607526 0.0017243536 0.025513425 0.011822382 0.0024642097 0.013409492 0.0016523734 0.030952852 0.0062482636 0.11967161 0.05112537 0.0069544264 0.056607526 0.0017243536 0.025513425 0.011822382 0.0024642097 0.013409492 0.0016523734 0.0069544264 0.0017243536 9.1797285 4.36822 
700 8 10 "Webern_qrt_V2_1" NA 0 0 1 0 NA 0 24 1 NA NA 77 96 4 600000 0 0 23 216 2 0 0.85875773 0.1412422 1.0 1.0 0.032898843 4.9258194 4.289653 0.02021851 0.0044308305 0.017944613 0.0012269784 0.0197321 0.003443126 0.02021851 0.032898843 0.03917976 0.14773405 0.0048012603 0.025198864 0.0015684804 0.0044308305 0.017944613 0.0012269784 0.0197321 0.003443126 0.02021851 0.032898843 0.03917976 0.14773405 0.0048012603 0.025198864 0.0015684804 0.0044308305 0.017944613 0.0012269784 0.0197321 0.003443126 0.02021851 0.032898843 0.03917976 0.14773405 0.0048012603 0.025198864 0.0015684804 0.0044308305 0.02021851 0.032898843 4.9258194 4.289653 
700 8 11 "Webern_qrt_V2_1" NA 0 0 1 0 NA 0 24 1 NA NA 57 96 4 600000 0 0 23 240 3 0 0.784395 0.21560504 1.0 1.0 0.018536584 5.753481 4.59975 0.060004096 0.003959863 0.009372365 0.0019152557 0.04116238 0.021306612 0.060004096 0.058922905 0.002533559 0.06514462 0.004618426 0.018536584 0.004533964 0.003959863 0.009372365 0.0019152557 0.04116238 0.021306612 0.060004096 0.058922905 0.002533559 0.06514462 0.004618426 0.018536584 0.004533964 0.003959863 0.009372365 0.0019152557 0.04116238 0.021306612 0.060004096 0.058922905 0.002533559 0.06514462 0.004618426 0.018536584 0.004533964 0.003959863 0.060004096 0.018536584 5.753481 4.59975 
700 8 12 "Webern_qrt_V2_1" NA 0 0 1 0 NA 0 24 1 NA NA 70 96 4 600000 0 0 23 264 3 0 0.87796843 0.122031584 1.0 1.0 0.0039525502 7.9830008 4.153148 0.004305953 0.027348034 0.01956432 0.0011522295 0.021007266 0.0011522295 0.004305953 0.018223383 0.0047115567 0.116624564 0.002117551 0.10118704 0.0039525502 0.027348034 0.01956432 0.0011522295 0.021007266 0.0011522295 0.004305953 0.018223383 0.0047115567 0.116624564 0.002117551 0.10118704 0.0039525502 0.027348034 0.01956432 0.0011522295 0.021007266 0.0011522295 0.004305953 0.018223383 0.0047115567 0.116624564 0.002117551 0.10118704 0.0039525502 0.027348034 0.004305953 0.0039525502 7.9830008 4.153148 
700 8 13 "Webern_qrt_V2_1" NA 0 0 1 0 NA 0 24 1 NA NA 67 96 4 600000 0 0 23 288 2 1 0.6136513 0.38634866 1.0 1.0 0.049922835 4.3241563 5.040511 0.018445162 0.013945105 0.05194053 0.00427496 0.03216405 0.016543934 0.018445162 0.02628284 0.0054572173 0.049922835 0.032152507 0.0367074 0.028551642 0.013945105 0.05194053 0.00427496 0.03216405 0.016543934 0.018445162 0.02628284 0.0054572173 0.049922835 0.032152507 0.0367074 0.028551642 0.013945105 0.05194053 0.00427496 0.03216405 0.016543934 0.018445162 0.02628284 0.0054572173 0.049922835 0.032152507 0.0367074 0.028551642 0.013945105 0.018445162 0.049922835 4.3241563 5.040511 
