dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpint-cpintfref cpitch.order.stm.cpint-cpintfref cpitch.weight.ltm cpitch.weight.stm cpitch.weight.ltm.cpint-cpintfref cpitch.weight.stm.cpint-cpintfref cpitch.probability cpitch.information.content cpitch.entropy cpitch.40 cpitch.47 cpitch.48 cpitch.49 cpitch.50 cpitch.51 cpitch.52 cpitch.53 cpitch.54 cpitch.55 cpitch.56 cpitch.57 cpitch.58 cpitch.59 cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 cpitch.80 cpitch.81 cpitch.82 cpitch.83 cpitch.88 probability information.content entropy 
700 2 7 "Schoenberg_P" NA 0 0 1 0 NA 0 24 1 NA NA 62 96 4 600000 0 0 23 144 1 0 0.99507743 0.004922575 1.0 1.0 0.02669709 5.227174 2.4885015 2.3346004e-4 2.3346004e-4 2.3346004e-4 2.3346004e-4 2.3346004e-4 2.3346004e-4 2.3346004e-4 2.3346004e-4 2.3346004e-4 6.9660274e-4 2.3346004e-4 3.8812286e-4 2.3346004e-4 0.0013116921 0.007968466 3.8812286e-4 0.02669709 5.4247276e-4 0.014350355 0.045233455 0.0105082635 0.5064763 0.0026909595 0.15751626 0.006963664 0.10696358 0.06605077 3.8812286e-4 0.025562324 2.3346004e-4 0.003149813 0.008637974 2.3346004e-4 0.0010043842 2.3346004e-4 0.002078537 5.4247276e-4 2.3346004e-4 3.8812286e-4 0.02669709 5.227174 2.4885015 
700 2 8 "Schoenberg_P" NA 0 0 1 0 NA 0 24 1 NA NA 61 96 4 600000 0 0 23 168 2 0 0.9965089 0.0034910883 1.0 1.0 6.7558704e-4 10.53157 2.3615303 2.4124343e-5 2.4124343e-5 2.4124343e-5 4.0135532e-5 7.209579e-5 2.4124343e-5 2.4124343e-5 2.472598e-4 7.209579e-5 0.0036425022 4.0135532e-5 7.8644144e-4 1.9955286e-4 0.005593614 0.03843729 6.7558704e-4 0.2355203 0.0042407415 0.12298048 0.42023024 0.0095572 0.071497336 5.6123743e-5 0.001055444 4.0135532e-5 4.536732e-4 3.9020577e-4 2.4124343e-5 0.0837533 2.4124343e-5 5.6123743e-5 2.4124343e-5 2.4124343e-5 2.4124343e-5 2.4124343e-5 2.4124343e-5 2.4124343e-5 2.4124343e-5 2.4124343e-5 6.7558704e-4 10.53157 2.3615303 
700 2 9 "Schoenberg_P" NA 0 0 1 0 NA 0 24 1 NA NA 67 96 4 600000 0 0 23 192 1 0 0.99994284 5.7161615e-5 1.0 1.0 6.4585276e-4 10.596507 1.3092705 6.4585276e-4 6.4585276e-4 6.4585276e-4 6.4585276e-4 0.0021526946 6.4585276e-4 0.0021526946 6.4585276e-4 6.4585276e-4 6.4585276e-4 0.0021526946 0.006672922 0.0036594698 6.4585276e-4 0.03981821 0.029272279 0.81408817 0.006672922 0.04735091 6.4585276e-4 0.0021526946 6.4585276e-4 6.4585276e-4 0.026259119 6.4585276e-4 6.4585276e-4 6.4585276e-4 6.4585276e-4 6.4585276e-4 6.4585276e-4 6.4585276e-4 6.4585276e-4 6.4585276e-4 6.4585276e-4 6.4585276e-4 6.4585276e-4 6.4585276e-4 6.4585276e-4 6.4585276e-4 6.4585276e-4 10.596507 1.3092705 
700 2 10 "Schoenberg_P" NA 0 0 1 0 NA 0 24 1 NA NA 68 96 4 600000 0 0 23 216 0 0 0.96972454 0.03027542 1.0 1.0 0.019169519 5.7050424 3.2749832 2.4388422e-4 2.4388422e-4 2.4388422e-4 2.4388422e-4 2.4388422e-4 2.4388422e-4 2.4388422e-4 2.4388422e-4 2.4388422e-4 0.0070900647 2.4388422e-4 4.6906155e-4 9.1023836e-4 0.0070900647 0.027663229 3.5703712e-4 0.026385238 0.006987541 0.111072 0.16452524 0.021153746 0.2736852 0.019169519 0.12365495 0.0068849702 0.019070148 0.12206091 4.6906155e-4 0.015281021 0.001452378 0.025400857 0.0074997037 3.5703712e-4 0.0070900647 3.5703712e-4 5.802485e-4 3.5703712e-4 2.4388422e-4 2.4388422e-4 0.019169519 5.7050424 3.2749832 
700 2 11 "Schoenberg_P" NA 0 0 1 0 NA 0 24 1 NA NA 59 96 4 600000 0 0 23 240 1 0 0.9909688 0.009031177 1.0 1.0 0.0017396553 9.166983 2.722411 7.885108e-4 7.885108e-4 7.885108e-4 7.885108e-4 7.885108e-4 7.885108e-4 7.885108e-4 7.885108e-4 7.885108e-4 0.0017396553 7.885108e-4 7.885108e-4 7.885108e-4 0.0017396553 0.019653907 7.885108e-4 0.010440005 0.0070422753 0.0017396553 0.08970274 0.0026858144 0.3717523 0.13377228 0.040319145 0.24421248 0.0051674424 0.03931387 0.0036288793 7.885108e-4 0.0061055166 0.0026858144 0.0017396553 7.885108e-4 7.885108e-4 7.885108e-4 7.885108e-4 7.885108e-4 7.885108e-4 7.885108e-4 0.0017396553 9.166983 2.722411 
700 2 12 "Schoenberg_P" NA 0 0 1 0 NA 0 24 1 NA NA 59 96 4 600000 0 0 23 264 1 0 0.9965253 0.0034746914 1.0 1.0 0.09708814 3.3645608 2.362573 3.8377527e-4 3.8377527e-4 0.0013200744 3.8377527e-4 0.0031861675 3.8377527e-4 0.0038071836 0.0025647266 0.0016315181 0.07037114 0.0019427539 0.25056598 0.0013200744 0.09708814 0.44613642 0.0025647266 0.08204435 6.9632655e-4 0.011859027 0.0025647266 3.8377527e-4 0.006597994 6.9632655e-4 0.004117555 6.9632655e-4 0.0010083714 6.9632655e-4 3.8377527e-4 3.8377527e-4 3.8377527e-4 3.8377527e-4 3.8377527e-4 3.8377527e-4 3.8377527e-4 3.8377527e-4 3.8377527e-4 3.8377527e-4 3.8377527e-4 3.8377527e-4 0.09708814 3.3645608 2.362573 
700 2 13 "Schoenberg_P" NA 0 0 1 0 NA 0 24 1 NA NA 60 96 4 600000 0 0 23 288 1 0 0.9837939 0.01620608 1.0 1.0 0.40915576 1.2892779 2.4499393 2.9082215e-4 2.9082215e-4 9.846756e-4 2.9082215e-4 0.004336778 2.9082215e-4 0.0047842055 0.0018969262 0.0032146645 0.06789128 0.0014420105 0.23511228 9.846756e-4 0.140267 0.40915576 0.0028956376 0.09014403 5.236692e-4 0.015409815 0.0018969262 2.9082215e-4 0.0077703865 5.236692e-4 0.004019393 5.236692e-4 7.547618e-4 5.236692e-4 2.9082215e-4 2.9082215e-4 2.9082215e-4 2.9082215e-4 2.9082215e-4 2.9082215e-4 2.9082215e-4 2.9082215e-4 2.9082215e-4 2.9082215e-4 2.9082215e-4 2.9082215e-4 0.40915576 1.2892779 2.4499393 
700 3 1 "Schoenberg_RI" NA 0 0 1 0 NA 0 0 0 NA NA 65 96 4 600000 0 -1 23 0 0 0 0.5 0.5 1.0 1.0 0.025641028 5.2854023 5.285403 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 5.2854023 5.285403 
700 3 2 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 66 96 4 600000 0 -1 23 24 0 0 0.9709054 0.02909452 1.0 1.0 0.003752528 8.057921 3.2523293 3.8868224e-4 3.8868224e-4 6.3824566e-4 3.8868224e-4 3.8868224e-4 3.8868224e-4 5.1392266e-4 0.005968868 3.8868224e-4 0.0018544983 0.0010073223 0.0161071 0.0025710047 0.0011293606 0.076743916 0.003634945 0.055495735 0.029694907 0.16523847 0.2378447 0.003752528 0.19412611 0.008619121 0.105586685 0.021148354 7.618424e-4 0.04035817 0.0010073223 0.01078959 6.3824566e-4 0.0011293606 0.0074703717 3.8868224e-4 5.1392266e-4 5.1392266e-4 0.0011293606 5.1392266e-4 3.8868224e-4 3.8868224e-4 0.003752528 8.057921 3.2523293 
700 3 3 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 69 96 4 600000 0 -1 23 48 1 0 0.9922078 0.0077922004 1.0 1.0 0.015176791 6.0419893 2.6677728 0.0016591564 0.0016591564 0.0016591564 0.0016591564 0.0016591564 0.0016591564 0.0016591564 0.0016591564 0.0016591564 0.005060582 0.0016591564 0.005060582 0.0016591564 0.0016591564 0.0016591564 0.005060582 0.015176791 0.048596185 0.0016591564 0.34525582 0.061901417 0.3550909 0.07518404 0.015176791 0.0016591564 0.005060582 0.005060582 0.0016591564 0.015176791 0.0016591564 0.0016591564 0.0016591564 0.0016591564 0.0016591564 0.0016591564 0.0016591564 0.0016591564 0.0016591564 0.0016591564 0.015176791 6.0419893 2.6677728 
