dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpitch cpitch.order.stm.cpitch cpitch.weight.ltm cpitch.weight.stm cpitch.weight.ltm.cpitch cpitch.weight.stm.cpitch cpitch.probability cpitch.information.content cpitch.entropy cpitch.40 cpitch.47 cpitch.48 cpitch.49 cpitch.50 cpitch.51 cpitch.52 cpitch.53 cpitch.54 cpitch.55 cpitch.56 cpitch.57 cpitch.58 cpitch.59 cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 cpitch.80 cpitch.81 cpitch.82 cpitch.83 cpitch.88 probability information.content entropy 
700 3 4 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 70 96 4 600000 0 -1 23 72 2 0 0.92056155 0.07943842 1.0 1.0 0.061593127 4.0210867 3.2736862 4.112003e-5 4.2065432e-5 1.0172569e-4 4.3950793e-5 1.2771462e-4 7.06394e-5 2.860826e-4 2.1152403e-4 2.3930713e-4 9.4658334e-4 1.5240665e-4 9.587241e-4 4.8136368e-4 7.872555e-4 0.004701581 0.004633146 0.025816951 8.849155e-4 0.017139317 0.033137448 0.04735137 0.22296908 0.03317042 0.24260056 0.061593127 0.10961189 0.04434195 0.029699046 0.10594062 7.62889e-4 0.005302505 0.0024704998 0.0017566867 8.3782634e-4 5.4204254e-5 4.5949154e-4 1.8992102e-4 4.3009004e-5 4.112003e-5 0.061593127 4.0210867 3.2736862 
700 3 5 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 64 96 4 600000 0 -1 23 96 3 0 0.95095485 0.04904513 1.0 0.99999994 0.0035784573 8.126447 3.096368 3.498065e-5 3.581177e-5 8.916488e-5 3.747105e-5 1.1278889e-4 6.117595e-5 2.5946653e-4 1.8994161e-4 2.1576729e-4 8.931125e-4 1.35383e-4 7.893526e-4 0.0030979202 8.9375227e-4 0.002351496 0.07343339 0.016351176 0.005814285 0.0035784573 0.025054019 0.0011231663 0.076448254 0.021539953 0.18206166 0.14050172 0.0096086105 0.28623095 0.0030228808 0.116396554 0.01597645 0.0012202768 0.008897617 1.8689179e-4 0.0015923837 3.8177054e-4 5.062227e-5 0.0012597536 3.6641894e-5 3.498065e-5 0.0035784573 8.126447 3.096368 
700 3 6 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 75 96 4 600000 0 -1 23 120 2 0 0.9933583 0.0066416594 1.0 0.99999994 3.0613763e-4 11.673532 2.319676 1.5790945e-5 1.6183065e-5 1.4751162e-4 1.6967113e-5 5.364361e-5 2.8312967e-5 1.2807561e-4 9.246234e-5 2.1079081e-4 0.0020221763 3.7984256e-4 0.002689283 2.245529e-4 0.0025588088 0.016014192 0.003969467 0.07366139 0.003166226 0.0557939 0.16690613 0.09319158 0.53029346 0.004426425 0.019391648 0.0010737434 0.006361386 0.004384129 0.0045476393 0.004253548 3.0613763e-4 0.0031485986 2.4689038e-4 9.091208e-5 9.2849885e-5 2.1275331e-5 2.3231605e-5 1.8534498e-5 1.6575119e-5 1.5790945e-5 3.0613763e-4 11.673532 2.319676 
700 3 7 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 68 96 4 600000 0 -1 23 144 1 0 0.92931366 0.07068633 1.0 1.0 0.010711287 6.544724 3.4664583 1.424495e-4 1.457561e-4 3.554511e-4 1.5235241e-4 4.4722867e-4 2.4597443e-4 0.0010095104 7.44273e-4 8.4302004e-4 0.0033784632 5.345925e-4 0.0029943637 0.0044672624 0.0028048847 0.006550174 0.0010947892 0.007927417 0.01670588 0.009755201 0.02075527 0.0073329587 0.039130323 0.010711287 0.02026293 0.054809418 0.015176862 0.12101911 0.05868298 0.29024723 0.15651983 0.042215854 0.085402295 0.006239252 0.008825154 0.0017087612 2.0441944e-4 1.6548106e-4 1.4905703e-4 1.424495e-4 0.010711287 6.544724 3.4664583 
700 3 8 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 72 96 4 600000 0 -1 23 168 2 0 0.8926525 0.10734754 1.0 1.0 0.05835009 4.099121 3.6803772 1.6907758e-4 1.7284574e-4 4.069461e-4 1.8035276e-4 5.074009e-4 2.8572953e-4 0.0011091321 8.2761276e-4 9.3282067e-4 0.0042754677 0.0014687859 0.0031517285 0.0018370198 0.006564006 0.0066847648 0.0011989843 0.0113319745 0.0071794325 0.05071213 0.056998007 0.082652666 0.14183658 0.12797154 0.19009411 0.09508284 0.053559635 0.05835009 0.018305944 0.011207645 0.0038086826 0.011654333 0.043554276 8.151327e-4 8.307292e-4 0.003501409 2.3919837e-4 1.9525642e-4 1.7660405e-4 1.6907758e-4 0.05835009 4.099121 3.6803772 
700 3 9 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 74 96 4 600000 0 -1 23 192 3 0 0.99713075 0.0028693087 1.0 1.0 0.026671112 5.2285786 2.1258528 5.6857148e-6 5.827444e-6 1.5166402e-5 6.110875e-6 1.9404899e-5 1.0217038e-5 4.6483085e-5 3.3516306e-5 3.8309812e-5 1.6989735e-4 2.3499555e-5 1.4926124e-4 1.1067598e-4 1.3915081e-4 0.0010379392 5.0708968e-5 7.993205e-4 3.952423e-4 0.0014337671 0.10775429 5.719785e-4 0.004504562 9.5680135e-4 0.016151017 0.23097703 0.023142256 0.029538613 0.0011413529 0.026671112 0.52146626 0.0023649214 0.029444175 3.295224e-5 5.2546256e-4 3.6802194e-5 6.65631e-5 1.2288828e-4 3.511037e-5 5.6857148e-6 0.026671112 5.2285786 2.1258528 
700 3 10 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 71 96 4 600000 0 -1 23 216 2 0 0.96611065 0.03388937 0.99999994 1.0 0.0748822 3.7392333 3.1000953 2.5210085e-5 2.5818717e-5 6.522521e-5 2.703449e-5 8.2816056e-5 4.4483106e-5 1.9306142e-4 1.4062921e-4 1.6007495e-4 6.777599e-4 9.9695615e-5 5.978413e-4 4.6953183e-4 5.5856316e-4 0.0027645866 3.4803216e-4 0.0069835987 5.42169e-4 0.0019975572 0.0033193212 0.005615939 0.026167274 0.0013017451 0.035216726 0.0623222 0.0748822 0.3200825 0.044106998 0.17065805 0.08722471 0.11974732 0.018973267 0.0027595689 0.011524035 3.3689204e-5 1.7970863e-4 2.9460381e-5 2.6426851e-5 2.5210085e-5 0.0748822 3.7392333 3.1000953 
700 3 11 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 71 96 4 600000 0 -1 23 240 3 0 0.9709963 0.02900369 1.0 1.0 0.16196218 2.626271 3.046211 2.6635988e-5 2.7282344e-5 6.924669e-5 2.857369e-5 8.802838e-5 4.7134366e-5 2.0609282e-4 1.4988109e-4 1.7071793e-4 7.281175e-4 1.06069776e-4 6.418535e-4 3.568007e-4 5.9947756e-4 0.0015938949 2.2431703e-4 0.0093660215 0.0012908814 0.009830056 0.0021154373 0.0041599697 0.11375056 0.023734193 0.25939804 0.004125369 0.16196218 0.18067604 0.059154686 0.10594877 9.482359e-4 0.042048458 8.2241517e-4 0.001153914 0.0122544505 3.3435482e-4 3.8847713e-5 3.1151245e-5 0.001765222 2.6635988e-5 0.16196218 2.626271 3.046211 
700 3 12 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 73 96 4 600000 0 -1 23 264 4 1 0.93835497 0.06164505 1.0 1.0 0.07836201 3.6737018 2.91655 3.8426646e-5 3.9327402e-5 9.67418e-5 4.1124895e-5 1.219928e-4 6.670662e-5 2.7755892e-4 2.0402754e-4 2.3137729e-4 9.3986886e-4 1.4607683e-4 8.320371e-4 4.717426e-4 7.7889155e-4 0.0020039515 3.0124336e-4 0.0077879536 0.0021074812 0.014044599 0.0027536142 0.0076698256 0.05021862 0.023332309 0.27552548 0.004850886 0.25416663 0.17163949 0.07836201 0.063409224 0.001790642 0.026087461 0.003578306 0.0021774482 0.002386269 9.4837154e-4 5.533749e-5 4.470467e-5 4.338138e-4 3.8426646e-5 0.07836201 3.6737018 2.91655 
700 3 13 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 67 96 4 600000 0 -1 23 288 4 0 0.99071366 0.009286341 1.0 1.0 0.0016131472 9.275907 2.5866203 1.1412998e-5 1.1695642e-5 3.0252071e-5 1.2260735e-5 3.8645157e-5 2.0431562e-5 9.2052825e-5 6.65139e-5 7.5961354e-5 3.3366153e-4 4.6742098e-5 2.9337866e-4 1.6115363e-4 2.7362973e-4 6.7582965e-4 1.0036533e-4 0.0010028314 6.1692676e-4 0.0033525727 8.9684676e-4 0.009154849 0.0016131472 0.0043965303 0.10193029 0.005039809 0.1890703 0.009819696 0.2962234 0.26566675 0.03464425 0.0705044 7.046311e-4 0.0028046833 6.6791945e-5 1.5364665e-5 1.9512011e-4 1.3390204e-5 1.197822e-5 1.1412998e-5 0.0016131472 9.275907 2.5866203 
700 3 14 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 67 96 4 600000 0 -1 23 312 2 0 0.9813893 0.018610688 1.0 1.0 0.11575452 3.1108596 2.9113197 8.951987e-5 9.171571e-5 2.3512039e-4 9.6104406e-5 2.996604e-4 1.5938265e-4 7.079845e-4 5.131298e-4 5.852813e-4 0.0029979458 3.6179705e-4 0.0023247828 0.0016077675 0.0027324741 0.010185674 8.659787e-4 0.01678445 0.009785659 0.029641315 0.0826666 0.036217514 0.11575452 0.44736525 0.117558986 0.024539566 0.030428791 0.02930925 0.0031657207 0.017980985 0.004263965 0.006164479 0.0016348771 6.000298e-4 0.0016465998 2.1776972e-4 1.3109014e-4 1.0487061e-4 9.3910545e-5 8.951987e-5 0.11575452 3.1108596 2.9113197 
700 4 1 "Webern_Lieder_2" NA 0 0 1 0 NA 0 0 0 NA NA 79 96 4 600000 0 0 23 0 0 0 0.80164903 0.19835094 0.99999994 1.0 0.0071265083 7.132589 4.553365 0.0017175956 0.0017519343 0.0037799578 0.0018201189 0.0046082246 0.0027514491 0.009301264 0.007150705 0.007961991 0.02636831 0.0053750356 0.023761187 0.014632991 0.022440165 0.046678405 0.009975238 0.05501665 0.021891717 0.05142496 0.058148332 0.029323157 0.08608878 0.023093965 0.097916976 0.051187307 0.06859659 0.07873026 0.028758872 0.07037417 0.01881026 0.030629557 0.015796838 0.0070537934 0.0071265083 0.00218476 0.00231357 0.0019546421 0.001786107 0.0017175956 0.0071265083 7.132589 4.553365 
700 4 2 "Webern_Lieder_2" NA 0 0 1 0 NA 0 24 1 NA NA 79 96 4 600000 0 0 23 24 1 0 0.7940692 0.20593086 1.0 1.0 0.18195954 2.4583104 3.8198245 3.96183e-4 4.0402784e-4 8.6540513e-4 4.196007e-4 0.0010530576 6.318284e-4 0.002111425 0.0016272807 0.0018100637 0.0059270216 0.0012265 0.005346258 0.0033075446 0.00505176 0.010435781 0.0022629222 0.012280845 0.0049294457 0.011486434 0.012973103 0.0065845908 0.04237425 0.005197533 0.02981542 0.020589821 0.03563127 0.044602517 0.011758717 0.09926843 0.06898519 0.113930546 0.13396841 0.111711204 0.18195954 5.0279323e-4 0.0073148436 4.5030884e-4 4.1183337e-4 3.96183e-4 0.18195954 2.4583104 3.8198245 
700 4 3 "Webern_Lieder_2" NA 0 0 1 0 NA 0 24 1 NA NA 70 96 4 600000 0 0 23 48 2 1 0.85739654 0.14260343 1.0 1.0 0.013703808 6.189279 3.5184662 1.9242079e-4 1.96538e-4 4.4733906e-4 2.0472996e-4 5.5292586e-4 3.1850845e-4 0.0011718845 8.84608e-4 9.923601e-4 0.0035718628 6.51873e-4 0.003195482 0.0019026579 0.0030058462 0.0065792585 0.0012629288 0.00784366 0.0029273403 0.007297257 0.008322116 0.0040015755 0.029873658 0.0030996068 0.032173928 0.013703808 0.024775064 0.03157336 0.007484209 0.08464746 0.06090934 0.09643692 0.16613008 0.15794265 0.21676181 2.4888534e-4 0.018102122 2.2095405e-4 2.0064095e-4 1.9242079e-4 0.013703808 6.189279 3.5184662 
700 4 4 "Webern_Lieder_2" NA 0 0 1 0 NA 0 24 1 NA NA 59 96 4 600000 0 0 23 72 2 0 0.95085335 0.049146708 1.0 1.0 9.4286306e-4 10.050664 2.9838412 4.4731856e-5 4.5794546e-5 1.140089e-4 4.791613e-5 1.4421162e-4 7.8224606e-5 3.3172366e-4 2.4284532e-4 2.7586037e-4 0.0011416784 1.73097e-4 0.0010090538 0.0034693424 9.4286306e-4 0.0031954895 8.727415e-4 0.0106706945 0.009009831 0.005313912 0.02207851 0.0012949641 0.059510678 0.031544175 0.32640883 0.13096316 0.009447159 0.11284919 0.0031834703 0.03262748 0.022742236 0.0016080997 0.20423798 2.3894645e-4 0.0028084472 5.9197325e-4 6.3687476e-5 5.8545824e-4 4.6855956e-5 4.4731856e-5 9.4286306e-4 10.050664 2.9838412 
700 4 5 "Webern_Lieder_2" NA 0 0 1 0 NA 0 24 1 NA NA 68 96 4 600000 0 0 23 96 1 0 0.9405449 0.05945509 1.0 1.0 0.00733459 7.0910683 3.1785288 0.0013454132 8.525669e-5 0.0014552063 8.916275e-5 0.0015041955 1.4479026e-4 0.0063055954 0.002828975 0.002882236 0.05417922 0.011397233 0.22122507 0.0033620324 0.1351018 0.29687962 0.06347592 0.07623032 0.0028128708 0.036060307 0.0073687984 0.0045880573 0.01657667 0.00733459 0.011673772 0.0051351753 0.0073846253 0.007407823 0.0022726941 0.0064941077 0.001381078 0.0024471006 0.001125268 4.3695938e-4 5.1192526e-4 1.1046585e-4 1.1814554e-4 9.694301e-5 8.72111e-5 8.3299434e-5 0.00733459 7.0910683 3.1785288 
700 4 6 "Webern_Lieder_2" NA 0 0 1 0 NA 0 24 1 NA NA 68 96 4 600000 0 0 23 120 2 0 0.942437 0.057562996 0.99999994 0.99999994 0.058988824 4.0834146 3.2271032 8.519657e-5 8.720245e-5 2.1535129e-4 9.1205824e-5 2.718351e-4 1.4825184e-4 6.2069675e-4 4.556503e-4 5.1701267e-4 0.0025795759 0.10785289 0.001869567 0.0010573807 0.0045781555 0.0041351374 6.7390164e-4 0.0072173555 0.0044568004 0.32587072 0.0330126 0.15068914 0.07965416 0.058988824 0.093589656 0.03516753 0.037206292 0.014859556 0.011553898 0.0071371254 0.0018971475 0.0074338885 0.0025782718 4.4839917e-4 5.163651e-4 0.0020888858 1.20920835e-4 9.9180965e-5 8.9205496e-5 8.519657e-5 0.058988824 4.0834146 3.2271032 
700 4 7 "Webern_Lieder_2" NA 0 0 1 0 NA 0 24 1 NA NA 73 96 4 600000 0 0 23 144 2 1 0.6234425 0.37655747 1.0 0.99999994 0.024952011 5.3247004 3.8370423 8.410158e-4 8.5406285e-4 0.001553158 8.798031e-4 0.0018118988 0.0012132538 0.003128516 0.0025499433 0.0027722216 0.008027887 0.0038062537 0.0064880727 0.0044502323 0.029353298 0.010969189 0.0033034366 0.016878752 0.0115264645 0.041135814 0.045034613 0.0641198 0.0883765 0.2799721 0.09043271 0.10209358 0.05165016 0.026340151 0.024952011 0.016766286 0.008207046 0.019103104 0.009516606 0.0025230267 0.005646431 0.010024271 0.0010602485 9.299693e-4 8.669906e-4 8.410158e-4 0.024952011 5.3247004 3.8370423 
700 4 8 "Webern_Lieder_2" NA 0 0 1 0 NA 0 24 1 NA NA 81 96 4 600000 0 0 23 168 3 0 0.97258174 0.027418278 0.99999994 0.99999994 3.104622e-5 14.975223 2.8567572 2.1630407e-5 2.2156166e-5 5.6321325e-5 2.3206632e-5 7.1625356e-5 3.831234e-5 1.6792308e-4 1.2205861e-4 1.3905707e-4 5.9448916e-4 8.633126e-5 5.23949e-4 2.9097951e-4 5.1577674e-4 0.0011886802 1.8279735e-4 0.0017698985 0.0011253895 0.0038568578 0.0015517883 0.0029063604 0.0031258066 0.10124702 0.041601505 0.0040583503 0.24709406 0.21146978 0.19949007 0.11332846 0.035019882 0.023745054 0.0012966205 0.0030090893 1.2919064e-4 2.8961782e-5 3.104622e-5 2.5303609e-5 2.2681568e-5 2.1630407e-5 3.104622e-5 14.975223 2.8567572 
700 4 9 "Webern_Lieder_2" NA 0 0 1 0 NA 0 24 1 NA NA 72 96 4 600000 0 0 23 192 1 0 0.78830665 0.21169339 0.99999994 1.0 0.03119746 5.0024276 4.20301 7.2535814e-4 7.3961576e-4 0.0015754827 7.679127e-4 0.0019143785 0.0011528818 0.0038190803 0.0029489438 0.0032776487 0.010640615 0.002227218 0.009605171 0.0059631304 0.013211046 0.018658305 0.0040910463 0.021931192 0.008861538 0.020522492 0.023158219 0.011812109 0.03406264 0.0135995345 0.06220863 0.029709125 0.027244322 0.03119746 0.09220871 0.027938422 0.007633448 0.1049146 0.036544845 0.08017895 0.20015863 0.03360355 0.04889099 8.236895e-4 7.537999e-4 7.2535814e-4 0.03119746 5.0024276 4.20301 
700 4 10 "Webern_Lieder_2" NA 0 0 1 0 NA 0 24 1 NA NA 63 96 4 600000 0 0 23 216 1 0 0.9523102 0.047689795 1.0 1.0 0.0029781554 8.391365 3.2167308 5.5758563e-5 5.708526e-5 1.423168e-4 5.9734077e-5 1.8008356e-4 9.759105e-5 4.147673e-4 3.0349413e-4 3.4482178e-4 0.0014301923 2.1621452e-4 0.0012638129 9.4978884e-4 0.0012777208 0.008054681 4.5070844e-4 0.006275163 0.0029781554 0.010920526 0.024529079 0.0045402953 0.032726508 0.008022823 0.110329024 0.16509973 0.156201 0.21229504 0.009535377 0.17905624 0.012466647 0.017684475 0.024811111 2.9861415e-4 0.0045451806 3.318486e-4 6.317957e-4 0.0010496369 3.1726365e-4 5.5758563e-5 0.0029781554 8.391365 3.2167308 
700 4 11 "Webern_Lieder_2" NA 0 0 1 0 NA 0 24 1 NA NA 76 96 4 600000 0 0 23 240 2 0 0.95539546 0.044604547 1.0 1.0 0.06942517 3.8483973 3.217472 7.164992e-5 7.336032e-5 1.8343322e-4 7.677557e-5 2.3228805e-4 1.2563227e-4 5.364523e-4 3.9213666e-4 4.4571928e-4 0.002820437 2.7905835e-4 0.0016405027 0.020817537 0.003697959 0.029731138 0.007212231 0.059001718 0.36282375 0.027570108 0.067526445 0.0058713076 0.046439726 0.011593192 0.010222429 0.15874086 0.0067235255 0.01595944 0.07413847 0.0059835445 0.0068957806 0.06942517 0.0015042732 3.8581112e-4 4.2126793e-4 9.544114e-5 1.1113537e-4 8.358518e-5 7.506885e-5 7.164992e-5 0.06942517 3.8483973 3.217472 
700 4 12 "Webern_Lieder_2" NA 0 0 1 0 NA 0 24 1 NA NA 62 96 4 600000 0 0 23 264 2 0 0.99375576 0.0062442045 1.0 0.99999994 0.0018595803 9.070807 2.4075484 2.5295978e-5 2.5924382e-5 6.7252266e-5 2.71809e-5 8.597525e-5 4.536595e-5 2.0533976e-4 1.4822278e-4 1.6934499e-4 7.4723887e-4 1.0404957e-4 6.567653e-4 3.6009977e-4 6.178434e-4 0.0015168121 2.2394166e-4 0.0018595803 9.619185e-4 0.005982763 0.0023488782 0.0022844297 0.005018269 0.006752501 0.016540723 0.002797088 0.024358632 0.034245126 0.50264186 0.21303874 0.013628075 0.09824745 0.03394684 0.023159757 0.005554379 3.408564e-5 0.0014906824 2.9692857e-5 2.6552685e-5 2.5295978e-5 0.0018595803 9.070807 2.4075484 
700 5 1 "Webern_Lieder_3" NA 0 0 1 0 NA 0 0 0 NA NA 72 96 4 500000 0 0 23 0 0 0 0.80157655 0.19842343 1.0 1.0 0.07872169 3.667095 4.55372 0.0017180284 0.001752372 0.0037806046 0.0018205661 0.004608925 0.002752007 0.009302063 0.0071514933 0.00796279 0.026368054 0.0053757736 0.02376118 0.014633636 0.022458501 0.046675533 0.009976031 0.05502704 0.021891873 0.051421337 0.058129184 0.029322587 0.08606563 0.023112113 0.09789171 0.051183723 0.06858997 0.07872169 0.028758362 0.07035348 0.018810656 0.030628841 0.015797423 0.0070303013 0.007175671 0.0021852548 0.002346006 0.0019551076 0.0017865495 0.0017180284 0.07872169 3.667095 4.55372 
700 5 2 "Webern_Lieder_3" NA 0 0 1 0 NA 0 24 1 NA NA 63 96 4 500000 0 0 23 24 1 0 0.90362 0.096380025 1.0 1.0 0.0034475864 8.180197 3.2469525 7.9115736e-5 8.090086e-5 1.9248691e-4 8.4458654e-5 2.4065388e-4 1.3456502e-4 5.3112645e-4 3.9489305e-4 4.4574772e-4 0.0017191023 2.8624863e-4 0.0015287494 0.0011657398 0.0014346029 0.008861773 5.7470344e-4 0.006994005 0.0034475864 0.011829107 0.025491383 0.005143824 0.033513233 0.008197852 0.10617467 0.14454742 0.14767121 0.24549955 0.009657979 0.16809973 0.013412228 0.018688802 0.025769856 3.8735723e-4 0.0047818036 4.2975447e-4 7.3525525e-4 0.0012815559 4.118087e-4 7.9115736e-5 0.0034475864 8.180197 3.2469525 
700 5 3 "Webern_Lieder_3" NA 0 0 1 0 NA 0 24 1 NA NA 76 96 4 500000 0 0 23 48 2 0 0.91112405 0.088875905 1.0 0.99999994 0.06734612 3.8922615 3.2144074 9.561109e-5 9.778653e-5 2.3434305e-4 1.02123384e-4 2.9352764e-4 1.6333992e-4 6.520921e-4 4.8363936e-4 5.4647226e-4 0.0031743285 3.496434e-4 0.0018934767 0.021353316 0.0038530726 0.029997425 0.007770374 0.057669707 0.38559338 0.027914668 0.06558797 0.006386737 0.04589662 0.0114542395 0.010837928 0.13893908 0.00726901 0.019605149 0.06721975 0.0065028532 0.007445089 0.06734612 0.001743065 4.7433405e-4 4.854983e-4 1.2567764e-4 1.3623796e-4 1.1074425e-4 9.9957244e-5 9.561109e-5 0.06734612 3.8922615 3.2144074 
700 5 4 "Webern_Lieder_3" NA 0 0 1 0 NA 0 24 1 NA NA 73 96 4 500000 0 0 23 72 2 0 0.9813235 0.018676523 1.0 1.0 0.032162827 4.958462 2.6214173 3.944246e-5 4.0409886e-5 1.0358755e-4 4.234342e-5 1.3202e-4 7.022138e-5 3.1189562e-4 2.2605916e-4 2.5784317e-4 0.0011168057 1.5939325e-4 9.831722e-4 5.431342e-4 9.1759535e-4 0.0022470015 3.397817e-4 0.47142336 0.0013064173 0.006740543 0.0032928593 0.0026979113 0.006499579 0.0069431285 0.017977403 0.003576009 0.024925752 0.03589099 0.032162827 0.2039369 0.01365083 0.0982096 0.03324926 0.022736546 0.005555071 5.2949745e-5 0.0015143434 4.620553e-5 4.137687e-5 3.944246e-5 0.032162827 4.958462 2.6214173 
700 5 5 "Webern_Lieder_3" NA 0 0 1 0 NA 0 24 1 NA NA 78 96 4 500000 0 0 23 96 2 0 0.9816821 0.018317794 1.0 0.99999994 0.009426428 6.729073 2.6425376 2.1509903e-5 2.2037682e-5 5.651145e-5 2.3092543e-5 7.2029e-5 3.8303304e-5 1.7022122e-4 1.2336027e-4 1.4071158e-4 6.0979626e-4 8.6969616e-5 5.3680484e-4 2.96483e-4 5.009877e-4 0.0012272176 1.8544628e-4 0.0018144414 0.0011651866 0.0038671573 0.0016056114 0.0028860588 0.0032161367 0.0027154118 0.18962471 0.0038594913 0.24790783 0.0178806 0.17812929 0.24872507 0.009033394 0.07217238 0.0012789438 0.009426428 1.2387121e-4 2.8879223e-5 3.5831818e-4 2.5199608e-5 2.256523e-5 2.1509903e-5 0.009426428 6.729073 2.6425376 
700 5 6 "Webern_Lieder_3" NA 0 0 1 0 NA 0 24 1 NA NA 74 96 4 500000 0 0 23 120 3 0 0.99972624 2.7382773e-4 1.0 0.99999994 0.03141083 4.9925942 1.4570814 2.8869888e-5 2.959144e-5 7.720634e-5 3.1034524e-5 9.884632e-5 5.195753e-5 2.3731872e-4 1.7097137e-4 1.9549174e-4 8.7034015e-4 1.19763725e-4 7.643689e-4 4.1758758e-4 7.124633e-4 0.0017742248 2.5895255e-4 0.0021785477 6.9119927e-4 0.0020019745 0.0036881822 9.936084e-4 0.0038057496 7.3841616e-4 0.007179 0.001990443 0.00828827 0.0047636153 0.0036835244 0.03141083 0.0059928675 0.78119737 0.07225232 0.039478373 0.020497406 0.0013949933 0.0013985973 3.3920645e-5 3.0312987e-5 2.8869888e-5 0.03141083 4.9925942 1.4570814 
700 5 7 "Webern_Lieder_3" NA 0 0 1 0 NA 0 24 1 NA NA 65 96 4 500000 0 0 23 144 2 0 0.9365805 0.063419566 1.0 1.0 0.0044718063 7.8049264 3.2916622 4.297434e-5 4.397977e-5 1.08001914e-4 4.5986002e-5 1.3613219e-4 7.452327e-5 3.0924767e-4 2.2745365e-4 2.578823e-4 0.0010447601 1.629521e-4 9.251075e-4 7.319447e-4 8.661252e-4 0.002415805 5.475295e-4 0.02063722 9.41293e-4 0.002844195 0.0044718063 0.0061655883 0.016531918 0.0018771121 0.07367236 0.028835002 0.08035311 0.23907731 0.09060501 0.18019766 0.033441745 0.15602694 0.013892013 0.03332459 0.008681517 5.692158e-5 2.8849015e-4 4.9981023e-5 4.4983648e-5 4.297434e-5 0.0044718063 7.8049264 3.2916622 
700 5 8 "Webern_Lieder_3" NA 0 0 1 0 NA 0 24 1 NA NA 68 96 4 500000 0 0 23 168 2 0 0.9372789 0.06272103 1.0 1.0 0.0063378275 7.301796 3.375455 1.3567164e-4 1.3884822e-4 3.4120138e-4 1.4518695e-4 4.3014545e-4 2.3536978e-4 9.77748e-4 7.1897503e-4 8.152355e-4 0.0038398243 5.14959e-4 0.005567224 0.0067834877 0.0032803048 0.026601437 0.001442751 0.07958454 0.042636033 0.07229027 0.27788168 0.004623441 0.13952452 0.0063378275 0.051438414 0.14708595 0.010276998 0.030421128 0.004644542 0.06466257 0.005937877 0.004562539 0.0038070031 7.839671e-4 7.21818e-4 1.7974143e-4 1.9529647e-4 1.5780985e-4 1.4201994e-4 1.3567164e-4 0.0063378275 7.301796 3.375455 
700 5 9 "Webern_Lieder_3" NA 0 0 1 0 NA 0 24 1 NA NA 69 96 4 500000 0 0 23 192 2 0 0.9775055 0.022494571 1.0 1.0 0.090029635 3.4734561 2.9222748 6.341124e-5 6.496042e-5 1.659116e-4 6.805626e-5 2.1125104e-4 1.1264084e-4 4.9741095e-4 3.609709e-4 4.1151288e-4 0.0021798129 6.765268e-4 0.0015609736 8.643227e-4 0.0034858014 0.0035560888 5.417032e-4 0.062488414 0.0039786627 0.026991379 0.060533863 0.073717356 0.45116556 0.08005969 0.090029635 0.056742 0.034726843 0.013869318 0.01109011 0.0064810384 0.0015849366 0.0067629195 0.002178813 3.673328e-4 3.6245963e-4 0.0017515917 9.271734e-5 7.423837e-5 6.650875e-5 6.341124e-5 0.090029635 3.4734561 2.9222748 
700 5 10 "Webern_Lieder_3" NA 0 0 1 0 NA 0 24 1 NA NA 67 96 4 500000 0 0 23 216 2 0 0.95244724 0.047552835 1.0 0.99999994 0.14506489 2.7852297 3.3068464 3.3722863e-5 3.4525372e-5 8.6084925e-5 3.6127614e-5 1.0893305e-4 5.9027934e-5 2.5092394e-4 1.8359818e-4 2.086031e-4 8.653849e-4 1.3079219e-4 8.7687135e-4 4.2988406e-4 7.151443e-4 0.0067178826 9.5730793e-4 0.01676034 0.0033210502 0.039190236 0.030263795 0.033259697 0.14506489 0.06135695 0.18488617 0.06388407 0.26515102 0.054634616 0.034151006 0.037823625 6.92946e-4 0.010095328 0.004564203 0.0017546319 7.6272635e-4 4.4880762e-5 4.096909e-4 1.6423335e-4 3.5326946e-5 3.3722863e-5 0.14506489 2.7852297 3.3068464 
