dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpitch cpitch.order.stm.cpitch cpitch.weight.ltm cpitch.weight.stm cpitch.weight.ltm.cpitch cpitch.weight.stm.cpitch cpitch.probability cpitch.information.content cpitch.entropy cpitch.40 cpitch.51 cpitch.53 cpitch.55 cpitch.56 cpitch.57 cpitch.58 cpitch.59 cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 cpitch.80 cpitch.81 cpitch.82 cpitch.83 cpitch.84 cpitch.85 cpitch.86 cpitch.88 cpitch.89 cpitch.90 probability information.content entropy 
701 3 5 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 67 96 4 600000 0 0 23 96 1 0 0.28927732 0.7107227 1.0 1.0 0.09362114 3.4170218 4.9313498 0.018124005 0.018124005 0.018124005 0.018388107 0.018257232 0.018388107 0.018257232 0.08436975 0.0817273 0.01864321 0.019010494 0.018767605 0.020895137 0.018890008 0.019129131 0.09362114 0.09362114 0.019129131 0.021266071 0.01864321 0.019474609 0.019129131 0.01864321 0.021266071 0.02079983 0.01864321 0.02060593 0.01851674 0.02060593 0.01864321 0.020507274 0.01851674 0.018124005 0.018124005 0.018124005 0.018388107 0.018124005 0.018388107 0.09362114 3.4170218 4.9313498 
701 3 6 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 61 96 4 600000 0 0 23 120 2 1 0.10019619 0.89980376 1.0 0.99999994 0.012326788 6.342059 4.0851126 0.012206783 0.012206783 0.012206783 0.012268103 0.012237787 0.012268103 0.012237787 0.08095438 0.08006702 0.012326788 0.012410367 0.012355215 0.012823412 0.012383067 0.012437138 0.33316016 0.08392506 0.012437138 0.012901808 0.012326788 0.012514483 0.012437138 0.012326788 0.012901808 0.012803122 0.012326788 0.012761656 0.01229776 0.012761656 0.012326788 0.01274046 0.01229776 0.012206783 0.012206783 0.012206783 0.012268103 0.012206783 0.012268103 0.012326788 6.342059 4.0851126 
701 3 7 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 62 96 4 600000 0 0 23 144 1 0 0.3255496 0.67445046 1.0 1.0 0.019238606 5.6998515 4.995607 0.018231982 0.018231982 0.018231982 0.018531244 0.018382877 0.018531244 0.018382877 0.07012559 0.067658775 0.068167046 0.019238606 0.018962203 0.019101443 0.019101443 0.019373775 0.08617454 0.07106375 0.023620808 0.0196384 0.018820817 0.023884743 0.019373775 0.023259094 0.0196384 0.018962203 0.023259094 0.018677194 0.018677194 0.018677194 0.018820817 0.018531244 0.018677194 0.018231982 0.018231982 0.018231982 0.018531244 0.018231982 0.018531244 0.019238606 5.6998515 4.995607 
701 3 8 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 57 96 4 600000 0 0 23 168 1 0 0.3519061 0.6480939 1.0 1.0 0.022603804 5.4672904 5.0141315 0.017943293 0.017943293 0.017943293 0.018261872 0.018103871 0.022603804 0.018103871 0.08156674 0.05746544 0.07091614 0.059292622 0.018721377 0.018870018 0.023020005 0.019161003 0.0610216 0.060597837 0.019161003 0.019444065 0.022813654 0.019582795 0.019161003 0.01857053 0.019444065 0.022917258 0.01857053 0.01841739 0.01841739 0.01841739 0.01857053 0.018261872 0.01841739 0.017943293 0.017943293 0.017943293 0.018261872 0.017943293 0.018261872 0.022603804 5.4672904 5.0141315 
701 3 9 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 65 96 4 600000 0 0 23 192 2 0 0.52513057 0.47486946 1.0 1.0 0.020441594 5.6123486 5.113901 0.018961776 0.018961776 0.018961776 0.072313175 0.019215558 0.04233501 0.019215558 0.045410156 0.042861372 0.04338195 0.044910878 0.020201776 0.020441594 0.020441594 0.020913757 0.04687909 0.04639412 0.020913757 0.040248364 0.019959358 0.02160446 0.020913757 0.019959358 0.021376468 0.020201776 0.019959358 0.019714246 0.019714246 0.019714246 0.019959358 0.019466346 0.019714246 0.018961776 0.018961776 0.018961776 0.019466346 0.018961776 0.019466346 0.020441594 5.6123486 5.113901 
701 3 10 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 63 96 4 600000 0 0 23 216 1 0 0.4068882 0.59311175 1.0 1.0 0.019018836 5.7164273 5.070159 0.018107887 0.018107887 0.018107887 0.018480133 0.018295392 0.045205534 0.018295392 0.047729604 0.04564042 0.046069354 0.07880427 0.019018836 0.01919354 0.046910185 0.025004458 0.04892161 0.06141734 0.025004458 0.019870246 0.018841758 0.020034257 0.025004458 0.018841758 0.019870246 0.019018836 0.018841758 0.018662224 0.018662224 0.018662224 0.018841758 0.018480133 0.018662224 0.018107887 0.018107887 0.018107887 0.018480133 0.018107887 0.018480133 0.019018836 5.7164273 5.070159 
701 3 11 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 66 96 4 600000 0 0 23 240 1 0 0.41379926 0.5862007 1.0 1.0 0.025592906 5.288112 5.098839 0.018190507 0.018190507 0.018190507 0.01857087 0.018382082 0.042275697 0.018382082 0.04467739 0.056595713 0.043097384 0.044289853 0.057143003 0.019300189 0.057413884 0.025592906 0.04581236 0.0454385 0.019650621 0.019992419 0.018940503 0.020160254 0.019650621 0.018940503 0.019992419 0.029745782 0.018940503 0.018756974 0.018756974 0.018756974 0.018940503 0.01857087 0.018756974 0.018190507 0.018190507 0.018190507 0.01857087 0.018190507 0.01857087 0.025592906 5.288112 5.098839 
701 3 12 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 64 96 4 600000 0 0 23 264 2 0 0.42681158 0.5731885 1.0 1.0 0.019626074 5.6710844 5.1359215 0.018463245 0.018463245 0.018463245 0.018861579 0.018663839 0.03994044 0.018663839 0.04228287 0.040343583 0.04074139 0.041904625 0.051637255 0.019626074 0.041521735 0.04228287 0.053324904 0.043026034 0.024909709 0.025178066 0.019248925 0.020528788 0.019993735 0.019248925 0.029000405 0.019438729 0.028328868 0.019056574 0.019056574 0.019056574 0.019248925 0.018861579 0.019056574 0.018463245 0.018463245 0.018463245 0.018861579 0.018463245 0.018861579 0.019626074 5.6710844 5.1359215 
701 3 13 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 70 96 4 600000 0 0 23 288 1 0 0.45050344 0.5494966 1.0 1.0 0.02036854 5.6175137 5.127316 0.018378112 0.018378112 0.018378112 0.018796867 0.018588927 0.036823094 0.018588927 0.03910622 0.037215516 0.037602954 0.038737062 0.037985582 0.050480988 0.038363572 0.05101517 0.05180389 0.051542617 0.019989714 0.02036854 0.019204542 0.02055477 0.019989714 0.019204542 0.035177715 0.019404473 0.019204542 0.019002037 0.019002037 0.019002037 0.019204542 0.018796867 0.019002037 0.018378112 0.018378112 0.018378112 0.018796867 0.018378112 0.018796867 0.02036854 5.6175137 5.127316 
701 4 1 "Webern_Lieder_1" NA 0 0 1 0 NA 0 0 0 NA NA 67 96 4 600000 0 0 23 0 0 0 0.50137424 0.49862573 1.0 1.0 0.02806246 5.155215 5.2441955 0.025027862 0.025027862 0.025027862 0.025663342 0.025347585 0.025975285 0.025347585 0.027482217 0.026283547 0.026588252 0.027187476 0.026588252 0.026889523 0.026889523 0.027482217 0.02806246 0.028348152 0.027187476 0.02806246 0.026283547 0.02806246 0.027187476 0.026283547 0.027773844 0.026283547 0.026283547 0.025663342 0.025975285 0.025663342 0.026283547 0.025663342 0.025975285 0.025027862 0.025027862 0.025027862 0.025663342 0.025027862 0.025663342 0.02806246 5.155215 5.2441955 
701 4 2 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 64 96 4 600000 0 0 23 24 1 0 0.2120216 0.78797835 1.0 1.0 0.020162566 5.632177 4.7198195 0.01956001 0.01956001 0.01956001 0.019768514 0.019665288 0.019869775 0.019665288 0.02034932 0.019969152 0.021841725 0.020256741 0.020066723 0.020162566 0.020162566 0.02034932 0.24935646 0.022250654 0.020256741 0.022184424 0.019969152 0.02052991 0.020256741 0.019969152 0.022117449 0.019969152 0.019969152 0.021626107 0.019869775 0.021626107 0.019969152 0.021626107 0.019869775 0.01956001 0.01956001 0.01956001 0.019768514 0.01956001 0.019768514 0.020162566 5.632177 4.7198195 
701 4 3 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 75 96 4 600000 0 0 23 48 1 0 0.23405762 0.76594245 1.0 1.0 0.023194712 5.4300604 4.759381 0.018382002 0.018382002 0.018382002 0.018598432 0.018491253 0.018703628 0.018491253 0.019202564 0.01880692 0.01890839 0.019106148 0.01890839 0.15561444 0.019008111 0.021466633 0.15752684 0.021662885 0.019106148 0.021598114 0.01880692 0.019390779 0.019106148 0.01880692 0.023194712 0.01880692 0.01880692 0.018598432 0.018703628 0.018598432 0.01880692 0.018598432 0.018703628 0.018382002 0.018382002 0.018382002 0.018598432 0.018382002 0.018598432 0.023194712 5.4300604 4.759381 
701 4 4 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 78 96 4 600000 0 0 23 72 2 0 0.39650348 0.60349655 1.0 1.0 0.018613612 5.747498 4.9437914 0.018248152 0.018248152 0.018248152 0.018613612 0.018432261 0.018792313 0.018432261 0.01964938 0.018968463 0.019142162 0.019482538 0.019142162 0.10940727 0.01931349 0.027361916 0.08081657 0.050572824 0.019482538 0.019976752 0.018968463 0.019976752 0.023856642 0.018968463 0.09721105 0.018968463 0.018968463 0.018613612 0.018792313 0.018613612 0.018968463 0.018613612 0.018792313 0.018248152 0.018248152 0.018248152 0.026750693 0.018248152 0.018613612 0.018613612 5.747498 4.9437914 
701 4 5 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 73 96 4 600000 0 0 23 96 1 0 0.30709305 0.692907 1.0 1.0 0.019139027 5.7073383 4.931127 0.018192962 0.018192962 0.018192962 0.018474521 0.01833496 0.018611744 0.01833496 0.019265847 0.018746722 0.01887954 0.019139027 0.01887954 0.080849476 0.02542607 0.019265847 0.08294644 0.019635428 0.019139027 0.019513985 0.018746722 0.019513985 0.019139027 0.025290633 0.108532034 0.018746722 0.018746722 0.07862207 0.018611744 0.018474521 0.018746722 0.018474521 0.018611744 0.018192962 0.018192962 0.018192962 0.018474521 0.018192962 0.018474521 0.019139027 5.7073383 4.931127 
701 4 6 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 65 96 4 600000 0 0 23 120 1 0 0.3267615 0.6732385 1.0 1.0 0.022521254 5.472569 4.984148 0.01807104 0.01807104 0.01807104 0.018368775 0.018221162 0.018513985 0.018221162 0.019207096 0.018656883 0.018797565 0.02261703 0.018797565 0.068406425 0.022521254 0.019207096 0.082463995 0.025583005 0.019072592 0.019470427 0.018656883 0.019470427 0.06888883 0.018656883 0.06983331 0.018656883 0.018656883 0.079726465 0.018513985 0.018368775 0.022327142 0.018368775 0.018513985 0.01807104 0.01807104 0.01807104 0.018368775 0.01807104 0.018368775 0.022521254 5.472569 4.984148 
701 4 7 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 62 96 4 600000 0 0 23 144 2 0 0.46636093 0.53363913 1.0 1.0 0.058080204 4.1058097 5.0902896 0.018583793 0.018583793 0.018583793 0.019022318 0.018804519 0.0192373 0.018804519 0.020273333 0.019449566 0.019659216 0.058080204 0.02521038 0.050876103 0.050876103 0.025675746 0.05289344 0.026131656 0.025521703 0.02067119 0.019449566 0.02067119 0.065083005 0.019449566 0.05239743 0.019449566 0.019449566 0.048762802 0.0192373 0.019022318 0.019449566 0.019022318 0.0192373 0.018583793 0.018583793 0.018583793 0.019022318 0.018583793 0.019022318 0.058080204 4.1058097 5.0902896 
701 4 8 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 59 96 4 600000 0 0 23 168 3 0 0.6480582 0.3519418 1.0 1.0 0.12471891 3.0032477 5.0126705 0.017308386 0.017308386 0.017308386 0.017878534 0.017594716 0.033758603 0.017594716 0.12471891 0.018438974 0.027048066 0.034416575 0.018715745 0.033940226 0.048449446 0.019533087 0.03582468 0.020332254 0.019262735 0.02006779 0.02682186 0.02006779 0.034416575 0.018438974 0.0353587 0.05945317 0.018438974 0.031997122 0.01815993 0.017878534 0.018438974 0.017878534 0.01815993 0.017308386 0.017308386 0.017308386 0.017878534 0.017308386 0.017878534 0.12471891 3.0032477 5.0126705 
701 4 9 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 70 96 4 600000 0 0 23 192 2 0 0.5069003 0.49309972 1.0 1.0 0.06326804 3.9823794 5.115471 0.023897622 0.018364225 0.018364225 0.018835714 0.018601425 0.019067205 0.018601425 0.05322402 0.024625797 0.02480459 0.052861024 0.019522171 0.041663192 0.041663192 0.020185914 0.04346188 0.030065913 0.019967051 0.06326804 0.019295994 0.020616854 0.04211987 0.019295994 0.04301907 0.019295994 0.019295994 0.03978558 0.019067205 0.018835714 0.019295994 0.018835714 0.019067205 0.018364225 0.018364225 0.018364225 0.018835714 0.018364225 0.018835714 0.06326804 3.9823794 5.115471 
701 4 10 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 72 96 4 600000 0 0 23 216 2 0 0.53243405 0.46756598 1.0 1.0 0.067407005 3.8909576 5.0932107 0.017966576 0.017966576 0.017966576 0.018451402 0.018210407 0.024182644 0.018210407 0.056801386 0.018925292 0.019158367 0.03794136 0.019158367 0.05619541 0.03750939 0.01984313 0.049054015 0.020507742 0.019617211 0.03921214 0.018925292 0.067407005 0.048015308 0.018925292 0.038792614 0.018925292 0.018925292 0.035735864 0.024182644 0.018451402 0.018925292 0.018451402 0.018689666 0.017966576 0.017966576 0.017966576 0.018451402 0.017966576 0.018451402 0.067407005 3.8909576 5.0932107 
701 4 11 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 69 96 4 600000 0 0 23 240 2 0 0.52025443 0.47974563 1.0 1.0 0.06258529 3.9980326 5.137652 0.018375779 0.018375779 0.018375779 0.018860158 0.01861942 0.01909809 0.01861942 0.04531445 0.019333323 0.019565947 0.03761676 0.027125565 0.03719822 0.03719822 0.024203189 0.038847376 0.020911442 0.06258529 0.046010923 0.019333323 0.046010923 0.03761676 0.023431249 0.038441207 0.019333323 0.019333323 0.0354787 0.01909809 0.02303635 0.019333323 0.018860158 0.023234572 0.018375779 0.018375779 0.018375779 0.018860158 0.018375779 0.018860158 0.06258529 3.9980326 5.137652 
701 4 12 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 80 96 4 600000 0 0 23 264 2 0 0.5447137 0.4552863 1.0 1.0 0.01881991 5.7315965 5.129839 0.018314151 0.018314151 0.018314151 0.01881991 0.018568467 0.019068573 0.018568467 0.03547862 0.019314557 0.019557947 0.0443905 0.019557947 0.03466559 0.03466559 0.020273404 0.045382783 0.06782394 0.035074074 0.045382783 0.019314557 0.045382783 0.035074074 0.019314557 0.03587935 0.019314557 0.029548952 0.03298965 0.019068573 0.01881991 0.019314557 0.024477879 0.019068573 0.018314151 0.018314151 0.018314151 0.01881991 0.018314151 0.01881991 0.01881991 5.7315965 5.129839 
701 4 13 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 67 96 4 600000 0 0 23 288 1 0 0.45636347 0.54363656 1.0 1.0 0.058006093 4.1076517 5.1397557 0.018663833 0.018663833 0.018663833 0.019094694 0.018880729 0.019305842 0.018880729 0.037801776 0.019514274 0.019720087 0.037440315 0.019720087 0.037074648 0.037074648 0.020322701 0.058006093 0.020904748 0.037440315 0.03851261 0.019514274 0.03851261 0.037440315 0.019514274 0.057789803 0.019514274 0.019514274 0.035566963 0.019305842 0.035566963 0.019514274 0.019094694 0.019305842 0.018663833 0.018663833 0.018663833 0.030409753 0.018663833 0.019094694 0.058006093 4.1076517 5.1397557 
701 4 14 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 76 96 4 600000 0 0 23 312 2 1 0.28423718 0.7157628 1.0 1.0 0.01521992 6.037895 4.8228836 0.014803337 0.014803337 0.014803337 0.015015266 0.014910251 0.015118465 0.014910251 0.035104837 0.01521992 0.016973715 0.03489539 0.0153197 0.18597306 0.034682732 0.015609618 0.041869007 0.01741758 0.03489539 0.0389371 0.01521992 0.035514534 0.03489539 0.01521992 0.038776126 0.01521992 0.01521992 0.037599094 0.015118465 0.037599094 0.01521992 0.028772948 0.015118465 0.014803337 0.014803337 0.014803337 0.015015266 0.014803337 0.015015266 0.01521992 6.037895 4.8228836 
701 4 15 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 63 96 4 600000 0 0 23 336 1 0 0.45359847 0.5464015 1.0 0.99999994 0.026820801 5.220504 5.157881 0.018658066 0.018658066 0.018658066 0.019086154 0.018873572 0.019295922 0.02625293 0.0363825 0.019502977 0.01970742 0.048337832 0.026820801 0.03568687 0.03568687 0.020305943 0.03739687 0.020883936 0.036036704 0.037062462 0.019502977 0.037062462 0.048337832 0.019502977 0.036724374 0.04759854 0.019502977 0.034244232 0.019295922 0.034244232 0.019502977 0.019086154 0.019295922 0.018658066 0.018658066 0.018658066 0.019086154 0.018658066 0.019086154 0.026820801 5.220504 5.157881 
701 4 16 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 66 96 4 600000 0 0 23 360 2 0 0.60942817 0.3905718 1.0 1.0 0.029264007 5.094729 5.0422373 0.017651165 0.017651165 0.017651165 0.018197414 0.017925622 0.018466627 0.017925622 0.029383324 0.02845893 0.018997662 0.029008726 0.12425109 0.028631007 0.04263124 0.029264007 0.030489234 0.020536855 0.029008726 0.030123495 0.018733349 0.030123495 0.029008726 0.018733349 0.029754883 0.05362253 0.018733349 0.02708688 0.018466627 0.02708688 0.018733349 0.018197414 0.018466627 0.017651165 0.017651165 0.017651165 0.018197414 0.017651165 0.018197414 0.029264007 5.094729 5.0422373 
701 5 1 "Webern_Lieder_4" NA 0 0 1 0 NA 0 0 0 NA NA 71 96 4 500000 0 0 23 0 0 0 0.5015809 0.4984191 1.0 1.0 0.025623873 5.2863674 5.243641 0.024989113 0.024989113 0.024989113 0.025623873 0.025308471 0.025935465 0.025308471 0.027732031 0.025935465 0.026547749 0.027440725 0.026848687 0.026547749 0.02714631 0.027440725 0.028588265 0.028020332 0.027440725 0.028020332 0.025623873 0.028305715 0.027440725 0.026243381 0.027732031 0.026547749 0.026243381 0.025935465 0.025623873 0.025935465 0.025935465 0.025623873 0.025935465 0.024989113 0.024989113 0.024989113 0.025623873 0.024989113 0.025623873 0.025623873 5.2863674 5.243641 
701 5 2 "Webern_Lieder_4" NA 0 0 1 0 NA 0 24 1 NA NA 60 96 4 500000 0 0 23 24 1 0 0.22392662 0.77607334 1.0 1.0 0.024816394 5.332563 4.7028913 0.01945419 0.01945419 0.01945419 0.019673275 0.019564794 0.019779721 0.019564794 0.020380089 0.024816394 0.019986844 0.020284235 0.020087676 0.019986844 0.020186786 0.020284235 0.020658646 0.020474406 0.020284235 0.020474406 0.253766 0.020567242 0.025052682 0.019884218 0.020380089 0.019986844 0.019884218 0.019779721 0.019673275 0.019779721 0.019779721 0.019673275 0.019779721 0.01945419 0.01945419 0.01945419 0.019673275 0.01945419 0.019673275 0.024816394 5.332563 4.7028913 
701 5 3 "Webern_Lieder_4" NA 0 0 1 0 NA 0 24 1 NA NA 81 96 4 500000 0 0 23 48 2 0 0.34999982 0.6500002 1.0 1.0 0.028746294 5.12048 4.9922295 0.019768918 0.019768918 0.019768918 0.020117993 0.019944875 0.02028839 0.019944875 0.029268527 0.11016273 0.020621428 0.021103017 0.020784264 0.020621428 0.020944767 0.021103017 0.021715002 0.02141307 0.021103017 0.02141307 0.10925919 0.021565016 0.021103017 0.020456167 0.047523662 0.020621428 0.020456167 0.02028839 0.020117993 0.02028839 0.028746294 0.020117993 0.02028839 0.019768918 0.019768918 0.019768918 0.020117993 0.019768918 0.020117993 0.028746294 5.12048 4.9922295 
701 5 4 "Webern_Lieder_4" NA 0 0 1 0 NA 0 24 1 NA NA 68 96 4 500000 0 0 23 72 2 0 0.38079986 0.61920017 1.0 1.0 0.019208753 5.702092 4.7947316 0.017609619 0.017609619 0.017609619 0.01794819 0.017780216 0.018113647 0.017780216 0.019058522 0.07604971 0.018437384 0.01890634 0.018595845 0.018437384 0.018752135 0.01890634 0.019503621 0.019208753 0.01890634 0.019208753 0.07537132 0.0254659 0.025180165 0.01827668 0.019058522 0.018437384 0.01827668 0.018113647 0.01794819 0.018113647 0.18829499 0.01794819 0.018113647 0.017609619 0.017609619 0.017609619 0.01794819 0.017609619 0.024592303 0.019208753 5.702092 4.7947316 
701 5 5 "Webern_Lieder_4" NA 0 0 1 0 NA 0 24 1 NA NA 71 96 4 500000 0 0 23 96 1 0 0.3042035 0.69579655 1.0 1.0 0.079548925 3.6520138 4.9683805 0.018301083 0.018301083 0.018301083 0.023636568 0.018442577 0.018718347 0.018442577 0.025900131 0.08012039 0.018985122 0.0193699 0.019115359 0.018985122 0.01924359 0.0193699 0.022393493 0.09478338 0.024103032 0.019617015 0.079548925 0.022303104 0.022026785 0.018852817 0.019494355 0.018985122 0.018852817 0.018718347 0.018581633 0.018718347 0.08012039 0.018581633 0.018718347 0.018301083 0.018301083 0.018301083 0.018581633 0.018301083 0.018581633 0.079548925 3.6520138 4.9683805 
701 5 6 "Webern_Lieder_4" NA 0 0 1 0 NA 0 24 1 NA NA 66 96 4 500000 0 0 23 120 1 1 0.11537829 0.8846217 1.0 1.0 0.012294301 6.3458667 4.0437007 0.0120324595 0.0120324595 0.0120324595 0.012102089 0.012067659 0.012135782 0.012067659 0.012324202 0.34425122 0.012201096 0.012294301 0.012232772 0.012201096 0.012263834 0.012294301 0.012410709 0.077928685 0.012294301 0.012353556 0.085988306 0.012382385 0.013715958 0.012168774 0.012324202 0.012201096 0.012168774 0.012135782 0.012102089 0.012135782 0.07658433 0.012102089 0.012135782 0.0120324595 0.0120324595 0.0120324595 0.012102089 0.0120324595 0.012102089 0.012294301 6.3458667 4.0437007 
701 5 7 "Webern_Lieder_4" NA 0 0 1 0 NA 0 24 1 NA NA 70 96 4 500000 0 0 23 144 1 0 0.3313458 0.6686542 1.0 1.0 0.019866526 5.6535163 5.030801 0.018419385 0.018419385 0.018419385 0.018727152 0.018574554 0.01887728 0.018574554 0.019731259 0.067644976 0.019170513 0.019594094 0.023092689 0.022993097 0.019454962 0.07015601 0.023672806 0.071111396 0.02328931 0.019866526 0.067644976 0.01999996 0.019594094 0.019025035 0.026152307 0.019170513 0.025760718 0.01887728 0.018727152 0.01887728 0.067644976 0.018727152 0.01887728 0.018419385 0.018419385 0.018419385 0.018727152 0.018419385 0.018727152 0.019866526 5.6535163 5.030801 
701 5 8 "Webern_Lieder_4" NA 0 0 1 0 NA 0 24 1 NA NA 79 96 4 500000 0 0 23 168 1 0 0.36044133 0.6395587 1.0 1.0 0.018738912 5.737819 5.0696783 0.018404154 0.018404154 0.018404154 0.018738912 0.018572873 0.023145795 0.018572873 0.02686079 0.058119453 0.019222006 0.019684464 0.019378338 0.026508862 0.019532464 0.060470115 0.024127679 0.061366446 0.019684464 0.061366446 0.058119453 0.027033724 0.023700187 0.019063381 0.019834409 0.019222006 0.019063381 0.018902384 0.018738912 0.018902384 0.058119453 0.018738912 0.018902384 0.018404154 0.018404154 0.018404154 0.018738912 0.018404154 0.018738912 0.018738912 5.737819 5.0696783 
701 5 9 "Webern_Lieder_4" NA 0 0 1 0 NA 0 24 1 NA NA 64 96 4 500000 0 0 23 192 1 0 0.38316634 0.6168337 1.0 1.0 0.018935017 5.7227993 5.0389023 0.018079747 0.018079747 0.018079747 0.018429538 0.01825599 0.018600492 0.01825599 0.019576948 0.050651036 0.018935017 0.019419657 0.019098766 0.018935017 0.01926029 0.052831538 0.02003703 0.05366441 0.019419657 0.07646972 0.050651036 0.019885572 0.019419657 0.018768955 0.019576948 0.018935017 0.018768955 0.018600492 0.07457163 0.018600492 0.050651036 0.018429538 0.018600492 0.018079747 0.027361507 0.018079747 0.018429538 0.018079747 0.018429538 0.018935017 5.7227993 5.0389023 
701 5 10 "Webern_Lieder_4" NA 0 0 1 0 NA 0 24 1 NA NA 64 96 4 500000 0 0 23 216 1 0 0.3972928 0.6027072 1.0 1.0 0.04741773 4.3984294 5.0796046 0.018230794 0.018230794 0.018230794 0.01859664 0.018415097 0.018775536 0.018415097 0.019798495 0.046568964 0.019125775 0.019633582 0.0192973 0.04741773 0.019466542 0.061276216 0.025280027 0.06183975 0.019633582 0.06183975 0.046568964 0.02012221 0.019633582 0.018951882 0.028829092 0.019125775 0.018951882 0.018775536 0.04613565 0.018775536 0.046568964 0.01859664 0.018775536 0.018230794 0.018230794 0.018230794 0.01859664 0.018230794 0.01859664 0.04741773 4.3984294 5.0796046 
701 5 11 "Webern_Lieder_4" NA 0 0 1 0 NA 0 24 1 NA NA 75 96 4 500000 0 0 23 240 1 1 0.16319068 0.8368093 1.0 1.0 0.0153779695 6.022991 4.468719 0.013009899 0.013009899 0.013009899 0.013116511 0.013063761 0.013168192 0.013063761 0.01345829 0.046056777 0.013268541 0.013412132 0.01331729 0.2638712 0.013365141 0.050792683 0.014667802 0.05100209 0.013412132 0.05100209 0.046056777 0.013548247 0.013412132 0.0132188555 0.0153779695 0.013268541 0.0132188555 0.013168192 0.04588026 0.013168192 0.046056777 0.013116511 0.013168192 0.013009899 0.013009899 0.013009899 0.013116511 0.013009899 0.013116511 0.0153779695 6.022991 4.468719 
701 6 1 "Webern_Lieder_5" NA 0 0 1 0 NA 0 0 0 NA NA 73 96 4 500000 0 0 23 0 0 0 0.5013405 0.49865958 1.0 1.0 0.02688125 5.217256 5.2442884 0.02502028 0.02502028 0.02502028 0.025655527 0.025339885 0.025967354 0.025339885 0.027179088 0.026275497 0.02658009 0.02688125 0.02688125 0.027179088 0.02658009 0.027765237 0.028622078 0.028053744 0.02688125 0.027765237 0.026275497 0.027765237 0.02688125 0.026275497 0.028053744 0.02658009 0.026275497 0.025967354 0.025967354 0.025967354 0.026275497 0.025655527 0.025967354 0.02502028 0.02502028 0.02502028 0.025655527 0.02502028 0.025655527 0.02688125 5.217256 5.2442884 
701 6 2 "Webern_Lieder_5" NA 0 0 1 0 NA 0 24 1 NA NA 65 96 4 500000 0 0 23 24 1 0 0.21663162 0.7833684 1.0 1.0 0.023321215 5.422213 4.8249445 0.020221403 0.020221403 0.020221403 0.020441668 0.020332614 0.020548658 0.020332614 0.020957636 0.020653674 0.02075679 0.023387931 0.020858089 0.020957636 0.023321215 0.021151753 0.02377446 0.025396941 0.020858089 0.021151753 0.020653674 0.021151753 0.21904239 0.020653674 0.021246446 0.02075679 0.020653674 0.02318567 0.020548658 0.020548658 0.023253798 0.020441668 0.020548658 0.020221403 0.020221403 0.020221403 0.020441668 0.020221403 0.020441668 0.023321215 5.422213 4.8249445 
701 6 3 "Webern_Lieder_5" NA 0 0 1 0 NA 0 24 1 NA NA 62 96 4 500000 0 0 23 48 2 0 0.3407669 0.65923303 1.0 1.0 0.04569999 4.451662 4.9756303 0.019573195 0.019573195 0.019573195 0.019909617 0.019742792 0.02007378 0.019742792 0.020705815 0.020235388 0.020394536 0.04569999 0.025380714 0.020705815 0.113353886 0.025687482 0.021446822 0.025788179 0.025380714 0.0210083 0.020235388 0.0210083 0.11420606 0.020235388 0.021156434 0.020394536 0.020235388 0.02007378 0.02007378 0.02007378 0.020235388 0.019909617 0.02007378 0.019573195 0.019573195 0.019573195 0.019909617 0.019573195 0.019909617 0.04569999 4.451662 4.9756303 
