dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpint cpitch.order.stm.cpint cpitch.weight.ltm cpitch.weight.stm cpitch.weight.ltm.cpint cpitch.weight.stm.cpint cpitch.probability cpitch.information.content cpitch.entropy cpitch.40 cpitch.51 cpitch.53 cpitch.55 cpitch.56 cpitch.57 cpitch.58 cpitch.59 cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 cpitch.80 cpitch.81 cpitch.82 cpitch.83 cpitch.84 cpitch.85 cpitch.86 cpitch.88 cpitch.89 cpitch.90 probability information.content entropy 
701 6 8 "Webern_Lieder_5" NA 0 0 1 0 NA 0 24 1 NA NA 68 96 4 500000 0 0 23 168 3 1 0.8086318 0.1913682 1.0 0.99999994 0.00819965 6.930222 3.3377752 0.0034055382 0.00445198 0.0034055382 0.00445198 0.014710907 0.0034055382 0.021143293 0.0034055382 0.013160588 0.00951623 0.006392081 0.009067795 0.009916666 0.006392081 0.06301632 0.021143293 0.00819965 0.069016844 0.009916666 0.097981334 0.012369212 0.0073091337 0.016073704 0.006392081 0.0034055382 0.021143293 0.011565658 0.0034055382 0.46771953 0.0034055382 0.010748656 0.015320129 0.0073091337 0.005442632 0.0034055382 0.0034055382 0.0034055382 0.016073704 0.00819965 6.930222 3.3377752 
701 6 9 "Webern_Lieder_5" NA 0 0 1 0 NA 0 24 1 NA NA 69 96 4 500000 0 0 23 192 1 0 0.7390655 0.2609345 1.0 0.99999994 0.021617709 5.5316424 4.632665 0.0076042004 0.0076042004 0.0121671315 0.031281065 0.0076042004 0.024982631 0.0076042004 0.02819413 0.023334514 0.014223698 0.019864934 0.021617709 0.014223698 0.058601636 0.024982631 0.032589175 0.10276996 0.021617709 0.03546467 0.026605504 0.016179873 0.0121671315 0.09262822 0.0076042004 0.024982631 0.15525153 0.0076042004 0.048808854 0.0076042004 0.023321621 0.009978906 0.016179873 0.0121671315 0.0076042004 0.0076042004 0.0076042004 0.0121671315 0.0076042004 0.021617709 5.5316424 4.632665 
701 6 10 "Webern_Lieder_5" NA 0 0 1 0 NA 0 24 1 NA NA 72 96 4 500000 0 0 23 216 1 0 0.5551606 0.4448394 1.0 1.0 0.048364915 4.3698955 4.962755 0.0106475465 0.012797962 0.0106475465 0.012797962 0.029074742 0.0106475465 0.02464866 0.0106475465 0.049051628 0.03562178 0.01640549 0.045535896 0.046256125 0.01640549 0.06962842 0.047670305 0.045287017 0.029074742 0.05089517 0.048156567 0.048364915 0.017987143 0.014690805 0.01640549 0.0106475465 0.047670305 0.02464866 0.0106475465 0.06084311 0.0106475465 0.023439595 0.012797962 0.017987143 0.014690805 0.0106475465 0.0106475465 0.0106475465 0.014690805 0.048364915 4.3698955 4.962755 
701 6 11 "Webern_Lieder_5" NA 0 0 1 0 NA 0 24 1 NA NA 70 96 4 500000 0 0 23 240 2 0 0.9457981 0.054201927 1.0 1.0 0.08214734 3.6056423 3.3448598 0.0032770752 0.0044832495 0.0044832495 0.0032770752 0.0032770752 0.0056708693 0.0044832495 0.018143892 0.0032770752 0.048690505 0.0032770752 0.015928043 0.0074681677 0.0068442924 0.010302617 0.08012116 0.0068442924 0.023393562 0.08214734 0.011241728 0.018143892 0.46180576 0.012482153 0.017379927 0.008006238 0.0056708693 0.0068442924 0.0032770752 0.013694323 0.013694323 0.0032770752 0.056537416 0.0032770752 0.012569771 0.0044832495 0.0056708693 0.0032770752 0.0032770752 0.08214734 3.6056423 3.3448598 
701 6 12 "Webern_Lieder_5" NA 0 0 1 0 NA 0 24 1 NA NA 59 96 4 500000 0 0 23 264 2 0 0.8754887 0.12451127 1.0 1.0 0.01602656 5.9633913 4.038342 0.0042653475 0.005700894 0.0042653475 0.0070861927 0.005700894 0.020794421 0.0042653475 0.01602656 0.0042653475 0.018432489 0.010155016 0.008433737 0.012315019 0.043422673 0.20951264 0.06355136 0.020753175 0.014828447 0.049688887 0.017826011 0.016337024 0.11993405 0.0097511895 0.0070861927 0.18699111 0.0042653475 0.01602656 0.01602656 0.0042653475 0.023622544 0.0042653475 0.0148044955 0.005700894 0.0097511895 0.0070861927 0.0042653475 0.0042653475 0.0042653475 0.01602656 5.9633913 4.038342 
701 6 13 "Webern_Lieder_5" NA 0 0 1 0 NA 0 24 1 NA NA 62 96 4 500000 0 0 23 288 1 0 0.76074845 0.2392516 1.0 1.0 0.095974945 3.3811984 4.5528455 0.009196584 0.020728119 0.021487985 0.014506697 0.05870938 0.04259651 0.03070344 0.035591044 0.036801983 0.033796057 0.095974945 0.056120496 0.011945513 0.014506697 0.0061540212 0.064074315 0.14774285 0.0061540212 0.048152275 0.0061540212 0.025756089 0.009196584 0.056120496 0.011945513 0.0061540212 0.0061540212 0.0061540212 0.0061540212 0.05283966 0.0061540212 0.0061540212 0.0061540212 0.009196584 0.0061540212 0.0061540212 0.0061540212 0.0061540212 0.0061540212 0.095974945 3.3811984 4.5528455 
701 6 14 "Webern_Lieder_5" NA 0 0 1 0 NA 0 24 1 NA NA 65 96 4 500000 0 0 23 312 2 1 0.8944594 0.10554061 1.0 1.0 0.019480754 5.6818066 3.299403 0.002454185 0.051815826 0.015544146 0.0063116103 0.009889678 0.06892135 0.0063116103 0.024533624 0.14113235 0.011575858 0.017733583 0.081754975 0.012929213 0.019480754 0.007525822 0.0050689755 0.0063116103 0.002454185 0.013317558 0.013317558 0.002454185 0.41852462 0.002454185 0.012187985 0.0037888465 0.007525822 0.0050689755 0.002454185 0.002454185 0.002454185 0.002454185 0.0050689755 0.002454185 0.002454185 0.002454185 0.002454185 0.002454185 0.002454185 0.019480754 5.6818066 3.299403 
701 6 15 "Webern_Lieder_5" NA 0 0 1 0 NA 0 24 1 NA NA 73 96 4 500000 0 0 23 336 1 1 0.47867978 0.5213203 1.0 0.99999994 0.015612538 6.001151 4.187371 0.0069036204 0.008382397 0.0069036204 0.0069036204 0.016912276 0.024446562 0.010704409 0.013405124 0.036541373 0.010704409 0.04513449 0.2255998 0.03061441 0.018111356 0.08406474 0.032390047 0.1666039 0.0116806 0.009619973 0.010704409 0.0069036204 0.015612538 0.015612538 0.0069036204 0.0677098 0.0069036204 0.014916251 0.008382397 0.0116806 0.009619973 0.0069036204 0.0069036204 0.0069036204 0.0069036204 0.009619973 0.0069036204 0.0069036204 0.008382397 0.015612538 6.001151 4.187371 
701 7 1 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 0 0 NA NA 61 96 4 600000 0 0 23 0 0 0 0.5 0.5 1.0 1.0 0.02631578 5.247928 5.247927 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 5.247928 5.247927 
701 7 2 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 74 96 4 600000 0 0 23 24 0 0 0.648569 0.35143098 1.0 1.0 0.035362177 4.821649 5.0477924 0.017636381 0.012872309 0.025533762 0.035362177 0.03831399 0.025533762 0.060963728 0.046520576 0.035362177 0.054004975 0.04114729 0.03831399 0.054004975 0.029008294 0.021780666 0.025533762 0.012872309 0.04114729 0.03831399 0.012872309 0.051576138 0.012872309 0.035362177 0.017636381 0.025533762 0.021780666 0.012872309 0.012872309 0.012872309 0.012872309 0.021780666 0.012872309 0.012872309 0.012872309 0.017636381 0.012872309 0.012872309 0.012872309 0.035362177 4.821649 5.0477924 
701 7 3 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 83 96 4 600000 0 0 23 48 1 0 0.75272924 0.24727073 1.0 1.0 0.023964185 5.382976 4.8168936 0.009509977 0.009509977 0.01188586 0.01188586 0.01188586 0.009509977 0.009509977 0.06687064 0.06556577 0.030938525 0.009509977 0.02576441 0.009509977 0.030938525 0.016231619 0.016231619 0.07200948 0.023964185 0.016231619 0.12250889 0.029247737 0.022118343 0.03423306 0.02576441 0.023964185 0.03423306 0.018261867 0.014113989 0.016231619 0.009509977 0.07453387 0.023964185 0.009509977 0.03259947 0.009509977 0.01188586 0.016231619 0.014113989 0.023964185 5.382976 4.8168936 
701 7 4 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 72 96 4 600000 0 0 23 72 1 0 0.8454015 0.1545985 1.0 1.0 0.13427313 2.8967574 4.3977523 0.005942983 0.005942983 0.005942983 0.005942983 0.005942983 0.005942983 0.005942983 0.005942983 0.005942983 0.005942983 0.00928723 0.00928723 0.00928723 0.00928723 0.005942983 0.005942983 0.07190204 0.00928723 0.091389865 0.005942983 0.13427313 0.005942983 0.03683423 0.015411834 0.015411834 0.023848893 0.02653292 0.015411834 0.049013436 0.03431447 0.080669135 0.14409034 0.0291681 0.02653292 0.041782923 0.012419468 0.015411834 0.005942983 0.13427313 2.8967574 4.3977523 
701 7 5 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 80 96 4 600000 0 0 23 96 2 0 0.9616832 0.038316764 1.0 1.0 0.010246941 6.608663 2.983902 0.0026118434 0.003592028 0.003592028 0.0026118434 0.0026118434 0.00456153 0.003592028 0.01303636 0.0026118434 0.012210941 0.0026118434 0.01303636 0.0055228258 0.0055228258 0.008370735 0.009310724 0.0055228258 0.017634867 0.012109479 0.008370735 0.014882453 0.010246941 0.009310724 0.119996615 0.45892847 0.00456153 0.0055228258 0.0026118434 0.010246941 0.18191513 0.0026118434 0.013960624 0.0026118434 0.010169514 0.003592028 0.00456153 0.0026118434 0.0026118434 0.010246941 6.608663 2.983902 
701 7 6 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 67 96 4 600000 0 0 23 120 1 0 0.5300583 0.46994174 1.0 1.0 0.053437322 4.2260084 4.872424 0.011252408 0.011252408 0.011252408 0.011252408 0.011252408 0.011252408 0.011252408 0.013950317 0.013950317 0.013950317 0.013950317 0.011252408 0.011252408 0.016248336 0.013950317 0.053437322 0.011252408 0.0819639 0.011252408 0.053437322 0.018288448 0.018288448 0.023462394 0.02497389 0.018288448 0.057074524 0.052683264 0.023462394 0.054917824 0.026408292 0.02497389 0.032740023 0.020144086 0.016248336 0.018288448 0.0819639 0.077925935 0.011252408 0.053437322 4.2260084 4.872424 
701 7 7 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 82 96 4 600000 0 0 23 144 2 0 0.85699195 0.14300801 1.0 1.0 0.053265773 4.230647 4.0619717 0.004728357 0.004728357 0.006692971 0.004728357 0.027437473 0.004728357 0.31826848 0.010369111 0.010369111 0.015512102 0.017159633 0.010369111 0.05140052 0.021957329 0.015512102 0.047290634 0.018781131 0.038881145 0.066532664 0.012122696 0.008564272 0.010369111 0.004728357 0.056162145 0.05425995 0.004728357 0.025058342 0.004728357 0.023102403 0.006692971 0.053265773 0.008564272 0.004728357 0.004728357 0.004728357 0.008564272 0.004728357 0.004728357 0.053265773 4.230647 4.0619717 
701 7 8 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 69 96 4 600000 0 0 23 168 2 0 0.8752954 0.12470462 1.0 1.0 0.2960713 1.7559835 3.6767719 0.004136195 0.004136195 0.004136195 0.004136195 0.004136195 0.004136195 0.004136195 0.004136195 0.004136195 0.006326448 0.006326448 0.006326448 0.006326448 0.004136195 0.004136195 0.00841133 0.006326448 0.2960713 0.004136195 0.028846012 0.004136195 0.09668705 0.010424243 0.010424243 0.016177364 0.018025937 0.010424243 0.033738606 0.023423446 0.016177364 0.028647607 0.019847836 0.018025937 0.22345544 0.012382868 0.010424243 0.004136195 0.028846012 0.2960713 1.7559835 3.6767719 
701 7 9 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 77 96 4 600000 0 0 23 192 2 1 0.2744546 0.7255454 1.0 1.0 0.066957496 3.9006104 4.282846 0.009797451 0.0107302265 0.009797451 0.0107302265 0.057016447 0.009797451 0.052546374 0.009797451 0.019267933 0.012131817 0.012131817 0.013660542 0.014081812 0.012131817 0.020102695 0.015178663 0.013660542 0.01961316 0.014472177 0.01852378 0.021973778 0.012696598 0.011487461 0.012131817 0.009797451 0.066957496 0.06629058 0.009797451 0.015807556 0.009797451 0.04987338 0.0107302265 0.2951217 0.011487461 0.009797451 0.009797451 0.009797451 0.011487461 0.066957496 3.9006104 4.282846 
701 7 10 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 66 96 4 600000 0 0 23 216 2 1 0.5433492 0.4566508 1.0 1.0 0.041464843 4.5919676 4.1490746 0.0071370136 0.0071370136 0.0071370136 0.0071370136 0.008544921 0.008544921 0.008544921 0.008544921 0.0071370136 0.0071370136 0.009779988 0.008544921 0.20182607 0.0071370136 0.041464843 0.0071370136 0.028090311 0.010895868 0.010895868 0.013781667 0.014635781 0.010895868 0.03041789 0.02760513 0.013781667 0.02904015 0.0154499095 0.014635781 0.019076599 0.0119229695 0.009779988 0.010895868 0.0071370136 0.057757523 0.03947313 0.028568547 0.0071370136 0.23523383 0.041464843 4.5919676 4.1490746 
701 7 11 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 75 96 4 600000 0 0 23 240 1 1 0.28139013 0.71860987 1.0 1.0 0.10073346 3.3113852 4.032501 0.007544606 0.009169453 0.0571257 0.08407104 0.007544606 0.012775631 0.009763666 0.009763666 0.011144236 0.011519777 0.009763666 0.014000739 0.012491098 0.011144236 0.013300566 0.011866423 0.011519777 0.021553949 0.017552665 0.009169453 0.009763666 0.007544606 0.30573532 0.10073346 0.007544606 0.013044841 0.007544606 0.049477242 0.008456427 0.075388394 0.009169453 0.007544606 0.007544606 0.007544606 0.007544606 0.007544606 0.007544606 0.007544606 0.10073346 3.3113852 4.032501 
701 7 12 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 88 96 4 600000 0 0 23 264 2 1 0.58542216 0.41457784 0.99999994 1.0 0.025304044 5.304488 3.4139285 0.0049032066 0.0049032066 0.0049032066 0.0058318246 0.0058318246 0.0058318246 0.0049032066 0.0049032066 0.02255147 0.0058318246 0.06553279 0.0049032066 0.48206323 0.0049032066 0.012272367 0.007431149 0.007431149 0.009453139 0.010061183 0.007431149 0.014690992 0.011747514 0.023868129 0.06219171 0.010644238 0.010061183 0.013277204 0.008144473 0.0066655837 0.007431149 0.0049032066 0.03848416 0.03670855 0.0049032066 0.01278178 0.025304044 0.0058318246 0.020483488 0.025304044 5.304488 3.4139285 
701 8 1 "Webern_qrt_V2_2" NA 0 0 1 0 NA 0 0 0 NA NA 56 96 4 600000 0 0 23 0 0 0 0.5 0.5 1.0 1.0 0.02631578 5.247928 5.247927 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 5.247928 5.247927 
701 8 2 "Webern_qrt_V2_2" NA 0 0 1 0 NA 0 24 1 NA NA 72 96 4 600000 0 0 23 24 0 0 0.75676537 0.24323459 1.0 1.0 0.009005431 6.794989 4.7473674 0.009005431 0.048158478 0.085813396 0.043444194 0.073985495 0.05272863 0.043444194 0.073985495 0.028108204 0.022397576 0.028108204 0.009005431 0.06151218 0.05272863 0.009005431 0.06990844 0.009005431 0.05272863 0.016166661 0.028108204 0.009005431 0.009005431 0.009005431 0.009005431 0.009005431 0.022397576 0.009005431 0.009005431 0.009005431 0.016166661 0.009005431 0.009005431 0.009005431 0.009005431 0.009005431 0.009005431 0.009005431 0.009005431 0.009005431 6.794989 4.7473674 
701 8 3 "Webern_qrt_V2_2" NA 0 0 1 0 NA 0 24 1 NA NA 59 96 4 600000 0 0 23 48 0 0 0.2748188 0.7251813 1.0 1.0 0.02722732 5.1988015 4.9644117 0.01756435 0.019238906 0.019238906 0.01756435 0.01756435 0.020598464 0.019238906 0.02722732 0.01756435 0.02595839 0.01756435 0.027807267 0.02175545 0.02175545 0.024500702 0.025257286 0.02175545 0.030314868 0.02722732 0.024500702 0.028879868 0.02595839 0.024500702 0.028879868 0.02175545 0.020598464 0.02175545 0.01756435 0.02722732 0.02595839 0.01756435 0.02835695 0.01756435 0.02595839 0.019238906 0.16891293 0.01756435 0.01756435 0.02722732 5.1988015 4.9644117 
701 8 4 "Webern_qrt_V2_2" NA 0 0 1 0 NA 0 24 1 NA NA 61 96 4 600000 0 0 23 72 1 0 0.5451846 0.45481548 1.0 1.0 0.027484708 5.185227 4.900848 0.014960938 0.020740176 0.027484708 0.020740176 0.062878996 0.034752686 0.027484708 0.059784982 0.03129533 0.027484708 0.075474165 0.020740176 0.018044874 0.020740176 0.011218322 0.072833344 0.054306824 0.011218322 0.037944112 0.011218322 0.03129533 0.014960938 0.06633538 0.058436934 0.011218322 0.011218322 0.011218322 0.011218322 0.018044874 0.011218322 0.011218322 0.011218322 0.014960938 0.011218322 0.011218322 0.011218322 0.011218322 0.011218322 0.027484708 5.185227 4.900848 
701 8 5 "Webern_qrt_V2_2" NA 0 0 1 0 NA 0 24 1 NA NA 77 96 4 600000 0 0 23 96 1 0 0.85008067 0.14991926 1.0 1.0 0.011336535 6.4628763 3.9605963 0.0076883 0.005088479 0.01248726 0.10493595 0.021255365 0.01248726 0.32441944 0.02741225 0.01913516 0.033332154 0.023338841 0.03134141 0.033332154 0.1001604 0.010138448 0.01248726 0.005088479 0.02741225 0.023338841 0.005088479 0.031381164 0.005088479 0.023338841 0.0076883 0.01248726 0.011336535 0.005088479 0.005088479 0.005088479 0.005088479 0.010138448 0.005088479 0.005088479 0.005088479 0.0076883 0.005088479 0.005088479 0.005088479 0.011336535 6.4628763 3.9605963 
701 8 6 "Webern_qrt_V2_2" NA 0 0 1 0 NA 0 24 1 NA NA 66 96 4 600000 0 0 23 120 1 1 0.43848595 0.561514 1.0 1.0 0.016363438 5.93338 3.667562 0.008773991 0.008773991 0.008773991 0.008773991 0.010146079 0.010146079 0.010146079 0.010146079 0.008773991 0.008773991 0.011313924 0.010146079 0.46696287 0.008773991 0.016363438 0.008773991 0.018262085 0.012344707 0.012344707 0.01492202 0.01566397 0.012344707 0.020959413 0.017658168 0.01492202 0.019398859 0.016363438 0.06707654 0.019398859 0.012344707 0.011313924 0.012344707 0.008773991 0.017658168 0.016363438 0.018841453 0.008773991 0.016363438 0.016363438 5.93338 3.667562 
701 8 7 "Webern_qrt_V2_2" NA 0 0 1 0 NA 0 24 1 NA NA 75 96 4 600000 0 0 23 144 1 0 0.7494791 0.25052086 1.0 1.0 0.15943511 2.648959 4.534959 0.006638269 0.011160162 0.045452654 0.040103663 0.006638269 0.026997054 0.013191752 0.013191752 0.018762304 0.020493867 0.013191752 0.034454 0.025425112 0.018762304 0.03005349 0.022177787 0.03450379 0.1254978 0.013191752 0.011160162 0.013191752 0.006638269 0.07958011 0.15943511 0.006638269 0.028538955 0.006638269 0.022177787 0.008995629 0.07186117 0.018789422 0.006638269 0.006638269 0.006638269 0.006638269 0.006638269 0.006638269 0.006638269 0.15943511 2.648959 4.534959 
701 8 8 "Webern_qrt_V2_2" NA 0 0 1 0 NA 0 24 1 NA NA 64 96 4 600000 0 0 23 168 2 0 0.7515992 0.24840079 1.0 1.0 0.20460922 2.289057 4.327979 0.0063614547 0.0063614547 0.0063614547 0.007948079 0.007948079 0.007948079 0.0063614547 0.0063614547 0.03872286 0.007948079 0.07817075 0.0063614547 0.20460922 0.0063614547 0.020658916 0.010849014 0.010849014 0.0147767635 0.016008005 0.010849014 0.026025929 0.019531557 0.042299792 0.12454244 0.017208675 0.026832767 0.022855338 0.010849014 0.009435596 0.010849014 0.0063614547 0.019531557 0.03081251 0.0063614547 0.021766288 0.104123496 0.007948079 0.010849014 0.20460922 2.289057 4.327979 
701 8 9 "Webern_qrt_V2_2" NA 0 0 1 0 NA 0 24 1 NA NA 68 96 4 600000 0 0 23 192 3 1 0.9440932 0.055906728 1.0 1.0 0.0039295163 7.9914327 2.8424664 0.0017657721 0.010470806 0.009723117 0.0094171185 0.0039295163 0.0039295163 0.0060208743 0.006707635 0.0039295163 0.012740642 0.008744671 0.0060208743 0.010753717 0.0073902505 0.0074581555 0.05411669 0.0039295163 0.0032188396 0.0039295163 0.0017657721 0.15330438 0.11330278 0.0017657721 0.010086729 0.0017657721 0.0073902505 0.00249866 0.48948532 0.0035789974 0.0017657721 0.0017657721 0.0017657721 0.0017657721 0.026000092 0.0017657721 0.0017657721 0.00249866 0.0017657721 0.0039295163 7.9914327 2.8424664 
701 8 10 "Webern_qrt_V2_2" NA 0 0 1 0 NA 0 24 1 NA NA 55 96 4 600000 0 0 23 216 1 0 0.67524236 0.32475755 1.0 1.0 0.046064306 4.440207 4.5959177 0.007899076 0.007899076 0.012136194 0.046064306 0.007899076 0.04368702 0.007899076 0.026153836 0.013997477 0.080150336 0.018993113 0.020518592 0.013997477 0.03246578 0.024804091 0.018993113 0.028758194 0.021991318 0.14659713 0.028758194 0.027733756 0.012136194 0.013997477 0.007899076 0.024804091 0.14927591 0.007899076 0.027470866 0.007899076 0.021991318 0.01012542 0.013997477 0.02137527 0.007899076 0.007899076 0.007899076 0.012136194 0.007899076 0.046064306 4.440207 4.5959177 
701 8 11 "Webern_qrt_V2_2" NA 0 0 1 0 NA 0 24 1 NA NA 70 96 4 600000 0 0 23 240 1 1 0.39165068 0.60834926 0.99999994 0.99999994 0.034884553 4.841268 4.2957683 0.014135499 0.01584757 0.023626111 0.033537384 0.021831678 0.26863623 0.03909444 0.061339714 0.014135499 0.01584757 0.00906944 0.037907127 0.11153492 0.00906944 0.025230521 0.00906944 0.021831678 0.012019801 0.034884553 0.05008472 0.00906944 0.00906944 0.00906944 0.00906944 0.014135499 0.00906944 0.00906944 0.00906944 0.012019801 0.00906944 0.00906944 0.00906944 0.00906944 0.00906944 0.00906944 0.00906944 0.00906944 0.00906944 0.034884553 4.841268 4.2957683 
701 8 12 "Webern_qrt_V2_2" NA 0 0 1 0 NA 0 24 1 NA NA 57 96 4 600000 0 0 23 264 2 0 0.89290273 0.10709728 1.0 1.0 0.2686469 1.8962169 3.8471303 0.0047288793 0.0063570086 0.0047288793 0.007936003 0.0063570086 0.2686469 0.0047288793 0.023342565 0.0047288793 0.09491624 0.009477914 0.009477914 0.013944346 0.015392611 0.009477914 0.027852356 0.019646754 0.013944346 0.023792235 0.016824687 0.018288162 0.22715507 0.013057557 0.007936003 0.009477914 0.0047288793 0.019646754 0.021673884 0.0047288793 0.02242083 0.0047288793 0.016824687 0.0063570086 0.013057557 0.009428869 0.0047288793 0.0047288793 0.0047288793 0.2686469 1.8962169 3.8471303 
