dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpint-cpintfref-cpitch cpitch.order.stm.cpint-cpintfref-cpitch cpitch.weight.ltm cpitch.weight.stm cpitch.weight.ltm.cpint-cpintfref-cpitch cpitch.weight.stm.cpint-cpintfref-cpitch cpitch.probability cpitch.information.content cpitch.entropy cpitch.40 cpitch.51 cpitch.53 cpitch.55 cpitch.56 cpitch.57 cpitch.58 cpitch.59 cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 cpitch.80 cpitch.81 cpitch.82 cpitch.83 cpitch.84 cpitch.85 cpitch.86 cpitch.88 cpitch.89 cpitch.90 probability information.content entropy 
701 3 12 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 64 96 4 600000 0 0 23 264 1 0 0.8554128 0.14458723 1.0 1.0 0.013832294 6.1758156 4.4218464 0.013832294 0.013832294 0.013832294 0.013832294 0.013832294 0.013832294 0.013832294 0.013832294 0.013832294 0.013832294 0.013832294 0.09702897 0.013832294 0.013832294 0.013832294 0.013832294 0.013832294 0.013832294 0.09702897 0.013832294 0.013832294 0.013832294 0.013832294 0.1678221 0.013832294 0.1678221 0.013832294 0.013832294 0.013832294 0.013832294 0.013832294 0.013832294 0.013832294 0.013832294 0.013832294 0.013832294 0.013832294 0.013832294 0.013832294 6.1758156 4.4218464 
701 3 13 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 70 96 4 600000 0 0 23 288 0 0 0.77162445 0.22837558 1.0 1.0 0.01654746 5.917246 4.7878394 0.01654746 0.01654746 0.01654746 0.01654746 0.01654746 0.01654746 0.01654746 0.01654746 0.01654746 0.01654746 0.01654746 0.01654746 0.080740854 0.01654746 0.080740854 0.080740854 0.080740854 0.01654746 0.01654746 0.01654746 0.01654746 0.01654746 0.01654746 0.13097078 0.01654746 0.01654746 0.01654746 0.01654746 0.01654746 0.01654746 0.01654746 0.01654746 0.01654746 0.01654746 0.01654746 0.01654746 0.01654746 0.01654746 0.01654746 5.917246 4.7878394 
701 4 1 "Webern_Lieder_1" NA 0 0 1 0 NA 0 0 0 NA NA 67 96 4 600000 0 0 23 0 0 0 0.5 0.5 1.0 1.0 0.02631578 5.247928 5.247927 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 5.247928 5.247927 
701 4 2 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 64 96 4 600000 0 0 23 24 0 0 0.66814417 0.3318559 1.0 1.0 0.018848294 5.729422 5.041146 0.018848294 0.018848294 0.018848294 0.018848294 0.018848294 0.018848294 0.018848294 0.018848294 0.018848294 0.05938616 0.018848294 0.018848294 0.018848294 0.018848294 0.018848294 0.05938616 0.05938616 0.018848294 0.05938616 0.018848294 0.018848294 0.018848294 0.018848294 0.018848294 0.018848294 0.018848294 0.05938616 0.018848294 0.05938616 0.018848294 0.05938616 0.018848294 0.018848294 0.018848294 0.018848294 0.018848294 0.018848294 0.018848294 0.018848294 5.729422 5.041146 
701 4 3 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 75 96 4 600000 0 0 23 48 0 0 0.6946842 0.3053159 1.0 1.0 0.06794265 3.8795388 4.990752 0.018510766 0.018510766 0.018510766 0.018510766 0.018510766 0.018510766 0.018510766 0.018510766 0.018510766 0.018510766 0.018510766 0.018510766 0.06794265 0.018510766 0.06794265 0.06794265 0.06794265 0.018510766 0.06794265 0.018510766 0.018510766 0.018510766 0.018510766 0.06794265 0.018510766 0.018510766 0.018510766 0.018510766 0.018510766 0.018510766 0.018510766 0.018510766 0.018510766 0.018510766 0.018510766 0.018510766 0.018510766 0.018510766 0.06794265 3.8795388 4.990752 
701 4 4 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 78 96 4 600000 0 0 23 72 1 0 0.91246486 0.08753517 1.0 1.0 0.0120325135 6.376918 4.031648 0.0120325135 0.0120325135 0.0120325135 0.0120325135 0.0120325135 0.0120325135 0.0120325135 0.0120325135 0.0120325135 0.0120325135 0.0120325135 0.0120325135 0.22694854 0.0120325135 0.22694854 0.0120325135 0.0120325135 0.0120325135 0.0120325135 0.0120325135 0.0120325135 0.0120325135 0.0120325135 0.0120325135 0.0120325135 0.0120325135 0.0120325135 0.0120325135 0.0120325135 0.0120325135 0.0120325135 0.0120325135 0.0120325135 0.0120325135 0.0120325135 0.1249656 0.0120325135 0.0120325135 0.0120325135 6.376918 4.031648 
701 4 5 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 73 96 4 600000 0 0 23 96 0 0 0.8117206 0.18827935 1.0 1.0 0.01693135 5.8841596 4.660432 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.13580081 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.13580081 0.13580081 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 5.8841596 4.660432 
701 4 6 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 65 96 4 600000 0 0 23 120 0 0 0.7263833 0.2736167 1.0 1.0 0.08050343 3.634806 4.9209604 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.08050343 0.018105552 0.018105552 0.08050343 0.018105552 0.018105552 0.08050343 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.08050343 0.018105552 0.018105552 0.08050343 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.08050343 3.634806 4.9209604 
701 4 7 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 62 96 4 600000 0 0 23 144 1 0 0.97615236 0.023847617 1.0 1.0 0.521583 0.9390312 3.199424 0.007629215 0.007629215 0.007629215 0.007629215 0.007629215 0.007629215 0.007629215 0.007629215 0.007629215 0.007629215 0.521583 0.05666307 0.007629215 0.007629215 0.007629215 0.007629215 0.05666307 0.05666307 0.007629215 0.007629215 0.007629215 0.05666307 0.007629215 0.007629215 0.007629215 0.007629215 0.007629215 0.007629215 0.007629215 0.007629215 0.007629215 0.007629215 0.007629215 0.007629215 0.007629215 0.007629215 0.007629215 0.007629215 0.521583 0.9390312 3.199424 
701 4 8 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 59 96 4 600000 0 0 23 168 2 0 0.99155396 0.008446004 1.0 1.0 0.55383223 0.85247904 2.693442 0.004525339 0.004525339 0.004525339 0.004525339 0.004525339 0.05317624 0.004525339 0.55383223 0.004525339 0.028953338 0.004525339 0.004525339 0.004525339 0.028953338 0.004525339 0.004525339 0.004525339 0.004525339 0.004525339 0.028953338 0.004525339 0.004525339 0.004525339 0.004525339 0.16132008 0.004525339 0.004525339 0.004525339 0.004525339 0.004525339 0.004525339 0.004525339 0.004525339 0.004525339 0.004525339 0.004525339 0.004525339 0.004525339 0.55383223 0.85247904 2.693442 
701 4 9 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 70 96 4 600000 0 0 23 192 1 0 0.9685607 0.031439327 1.0 1.0 0.48378676 1.0475568 3.353664 0.0076349066 0.0076349066 0.0076349066 0.0076349066 0.0076349066 0.0076349066 0.0076349066 0.04679071 0.04679071 0.04679071 0.04679071 0.0076349066 0.0076349066 0.0076349066 0.0076349066 0.0076349066 0.08473372 0.0076349066 0.48378676 0.0076349066 0.0076349066 0.0076349066 0.0076349066 0.0076349066 0.0076349066 0.0076349066 0.0076349066 0.0076349066 0.0076349066 0.0076349066 0.0076349066 0.0076349066 0.0076349066 0.0076349066 0.0076349066 0.0076349066 0.0076349066 0.0076349066 0.48378676 1.0475568 3.353664 
701 4 10 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 72 96 4 600000 0 0 23 216 1 0 0.9626672 0.037332773 1.0 1.0 0.47198853 1.0831763 3.460871 0.007948471 0.007948471 0.007948471 0.007948471 0.007948471 0.04153375 0.007948471 0.0739403 0.007948471 0.007948471 0.007948471 0.007948471 0.04153375 0.007948471 0.007948471 0.04153375 0.007948471 0.007948471 0.007948471 0.007948471 0.47198853 0.04153375 0.007948471 0.007948471 0.007948471 0.007948471 0.007948471 0.04153375 0.007948471 0.007948471 0.007948471 0.007948471 0.007948471 0.007948471 0.007948471 0.007948471 0.007948471 0.007948471 0.47198853 1.0831763 3.460871 
701 4 11 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 69 96 4 600000 0 0 23 240 1 0 0.9685607 0.031439304 1.0 1.0 0.48378682 1.0475566 3.3536642 0.0076349075 0.0076349075 0.0076349075 0.0076349075 0.0076349075 0.0076349075 0.0076349075 0.046790715 0.0076349075 0.0076349075 0.0076349075 0.084733725 0.0076349075 0.0076349075 0.0076349075 0.0076349075 0.0076349075 0.48378682 0.046790715 0.0076349075 0.0076349075 0.0076349075 0.0076349075 0.0076349075 0.0076349075 0.0076349075 0.0076349075 0.0076349075 0.046790715 0.0076349075 0.0076349075 0.046790715 0.0076349075 0.0076349075 0.0076349075 0.0076349075 0.0076349075 0.0076349075 0.48378682 1.0475566 3.3536642 
701 4 12 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 80 96 4 600000 0 0 23 264 1 0 0.96402234 0.035977658 1.0 1.0 0.0083349 6.9066195 3.4401526 0.0083349 0.0083349 0.0083349 0.0083349 0.0083349 0.0083349 0.0083349 0.0083349 0.0083349 0.0083349 0.05064857 0.0083349 0.0083349 0.0083349 0.0083349 0.05064857 0.4800401 0.0083349 0.0083349 0.0083349 0.05064857 0.0083349 0.0083349 0.0083349 0.0083349 0.05064857 0.0083349 0.0083349 0.0083349 0.0083349 0.05064857 0.0083349 0.0083349 0.0083349 0.0083349 0.0083349 0.0083349 0.0083349 0.0083349 6.9066195 3.4401526 
701 4 13 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 67 96 4 600000 0 0 23 288 0 0 0.8698975 0.13010246 1.0 1.0 0.21199499 2.2378979 4.3851824 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.21199499 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.21199499 0.016000284 0.016000284 0.21199499 2.2378979 4.3851824 
701 4 14 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 76 96 4 600000 0 0 23 312 1 0 0.8376603 0.16233961 1.0 1.0 0.011000871 6.5062385 4.082425 0.011000871 0.011000871 0.011000871 0.011000871 0.011000871 0.011000871 0.011000871 0.011000871 0.011000871 0.041468292 0.011000871 0.011000871 0.067441136 0.011000871 0.011000871 0.041468292 0.041468292 0.011000871 0.041468292 0.011000871 0.011000871 0.011000871 0.011000871 0.011000871 0.011000871 0.011000871 0.041468292 0.011000871 0.041468292 0.011000871 0.35372305 0.011000871 0.011000871 0.011000871 0.011000871 0.011000871 0.011000871 0.011000871 0.011000871 6.5062385 4.082425 
701 4 15 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 63 96 4 600000 0 0 23 336 0 0 0.7263833 0.2736167 1.0 1.0 0.08050343 3.634806 4.92096 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.08050343 0.018105552 0.018105552 0.018105552 0.08050343 0.08050343 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.08050343 0.018105552 0.018105552 0.08050343 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.08050343 3.634806 4.92096 
701 4 16 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 66 96 4 600000 0 0 23 360 1 0 0.9746143 0.0253857 1.0 1.0 0.054135032 4.207294 3.2285712 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.054135032 0.007311899 0.007311899 0.49657264 0.007311899 0.054135032 0.054135032 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.09972985 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.054135032 4.207294 3.2285712 
701 5 1 "Webern_Lieder_4" NA 0 0 1 0 NA 0 0 0 NA NA 71 96 4 500000 0 0 23 0 0 0 0.5 0.5 1.0 1.0 0.02631578 5.247928 5.247927 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 5.247928 5.247927 
701 5 2 "Webern_Lieder_4" NA 0 0 1 0 NA 0 24 1 NA NA 60 96 4 500000 0 0 23 24 0 0 0.9407264 0.059273586 1.0 1.0 0.45896566 1.1235418 3.813633 0.01462257 0.01462257 0.01462257 0.01462257 0.01462257 0.01462257 0.01462257 0.01462257 0.45896566 0.01462257 0.01462257 0.01462257 0.01462257 0.01462257 0.01462257 0.01462257 0.01462257 0.01462257 0.01462257 0.01462257 0.01462257 0.01462257 0.01462257 0.01462257 0.01462257 0.01462257 0.01462257 0.01462257 0.01462257 0.01462257 0.01462257 0.01462257 0.01462257 0.01462257 0.01462257 0.01462257 0.01462257 0.01462257 0.45896566 1.1235418 3.813633 
701 5 3 "Webern_Lieder_4" NA 0 0 1 0 NA 0 24 1 NA NA 81 96 4 500000 0 0 23 48 1 0 0.9814892 0.018510848 1.0 1.0 0.09744614 3.359251 3.0634995 0.00786034 0.00786034 0.00786034 0.00786034 0.00786034 0.00786034 0.00786034 0.09744614 0.00786034 0.00786034 0.00786034 0.00786034 0.00786034 0.00786034 0.00786034 0.00786034 0.00786034 0.00786034 0.00786034 0.00786034 0.00786034 0.00786034 0.00786034 0.529996 0.00786034 0.00786034 0.00786034 0.00786034 0.00786034 0.09744614 0.00786034 0.00786034 0.00786034 0.00786034 0.00786034 0.00786034 0.00786034 0.00786034 0.09744614 3.359251 3.0634995 
701 5 4 "Webern_Lieder_4" NA 0 0 1 0 NA 0 24 1 NA NA 68 96 4 500000 0 0 23 72 1 0 0.9814891 0.018510861 1.0 1.0 0.007860341 6.9911923 3.0635 0.007860341 0.007860341 0.007860341 0.007860341 0.007860341 0.007860341 0.007860341 0.007860341 0.007860341 0.007860341 0.007860341 0.007860341 0.007860341 0.007860341 0.007860341 0.007860341 0.007860341 0.007860341 0.007860341 0.007860341 0.09744614 0.09744614 0.007860341 0.007860341 0.007860341 0.007860341 0.007860341 0.007860341 0.007860341 0.529996 0.007860341 0.007860341 0.007860341 0.007860341 0.007860341 0.007860341 0.007860341 0.007860341 0.007860341 6.9911923 3.0635 
701 5 5 "Webern_Lieder_4" NA 0 0 1 0 NA 0 24 1 NA NA 71 96 4 500000 0 0 23 96 0 0 0.7814918 0.21850814 1.0 1.0 0.015181251 6.0415654 4.7369146 0.015181251 0.015181251 0.015181251 0.10584708 0.015181251 0.015181251 0.015181251 0.10584708 0.015181251 0.015181251 0.015181251 0.015181251 0.015181251 0.015181251 0.015181251 0.06555302 0.06555302 0.10584708 0.015181251 0.015181251 0.015181251 0.06555302 0.015181251 0.015181251 0.015181251 0.015181251 0.015181251 0.015181251 0.015181251 0.015181251 0.015181251 0.015181251 0.015181251 0.015181251 0.015181251 0.015181251 0.015181251 0.015181251 0.015181251 6.0415654 4.7369146 
701 5 6 "Webern_Lieder_4" NA 0 0 1 0 NA 0 24 1 NA NA 66 96 4 500000 0 0 23 120 0 0 0.9720299 0.027970057 1.0 1.0 0.008996784 6.796375 2.6519725 0.008996784 0.008996784 0.008996784 0.008996784 0.008996784 0.008996784 0.008996784 0.008996784 0.6671181 0.008996784 0.008996784 0.008996784 0.008996784 0.008996784 0.008996784 0.008996784 0.008996784 0.008996784 0.008996784 0.008996784 0.008996784 0.008996784 0.008996784 0.008996784 0.008996784 0.008996784 0.008996784 0.008996784 0.008996784 0.008996784 0.008996784 0.008996784 0.008996784 0.008996784 0.008996784 0.008996784 0.008996784 0.008996784 0.008996784 6.796375 2.6519725 
701 5 7 "Webern_Lieder_4" NA 0 0 1 0 NA 0 24 1 NA NA 70 96 4 500000 0 0 23 144 0 0 0.8554128 0.14458723 1.0 1.0 0.013832294 6.1758156 4.421846 0.013832294 0.013832294 0.013832294 0.013832294 0.013832294 0.013832294 0.013832294 0.013832294 0.013832294 0.013832294 0.013832294 0.09702897 0.09702897 0.013832294 0.013832294 0.013832294 0.013832294 0.013832294 0.013832294 0.013832294 0.013832294 0.013832294 0.013832294 0.1678221 0.013832294 0.1678221 0.013832294 0.013832294 0.013832294 0.013832294 0.013832294 0.013832294 0.013832294 0.013832294 0.013832294 0.013832294 0.013832294 0.013832294 0.013832294 6.1758156 4.421846 
701 5 8 "Webern_Lieder_4" NA 0 0 1 0 NA 0 24 1 NA NA 79 96 4 500000 0 0 23 168 0 0 0.75974214 0.24025789 1.0 1.0 0.016182838 5.949392 4.816529 0.016182838 0.016182838 0.016182838 0.016182838 0.016182838 0.06709021 0.016182838 0.1068942 0.016182838 0.016182838 0.016182838 0.016182838 0.06709021 0.016182838 0.016182838 0.06709021 0.016182838 0.016182838 0.016182838 0.016182838 0.1068942 0.06709021 0.016182838 0.016182838 0.016182838 0.016182838 0.016182838 0.016182838 0.016182838 0.016182838 0.016182838 0.016182838 0.016182838 0.016182838 0.016182838 0.016182838 0.016182838 0.016182838 0.016182838 5.949392 4.816529 
701 5 9 "Webern_Lieder_4" NA 0 0 1 0 NA 0 24 1 NA NA 64 96 4 500000 0 0 23 192 0 0 0.8698975 0.13010246 1.0 1.0 0.016000284 5.965759 4.385183 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.21199499 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.21199499 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 0.016000284 5.965759 4.385183 
701 5 10 "Webern_Lieder_4" NA 0 0 1 0 NA 0 24 1 NA NA 64 96 4 500000 0 0 23 216 0 0 0.72638315 0.27361676 1.0 1.0 0.018105553 5.787424 4.9209595 0.018105553 0.018105553 0.018105553 0.018105553 0.018105553 0.018105553 0.018105553 0.018105553 0.018105553 0.018105553 0.018105553 0.018105553 0.018105553 0.018105553 0.08050342 0.08050342 0.08050342 0.018105553 0.08050342 0.018105553 0.018105553 0.018105553 0.018105553 0.08050342 0.018105553 0.018105553 0.018105553 0.018105553 0.018105553 0.018105553 0.018105553 0.018105553 0.018105553 0.018105553 0.018105553 0.018105553 0.018105553 0.018105553 0.018105553 5.787424 4.9209595 
701 5 11 "Webern_Lieder_4" NA 0 0 1 0 NA 0 24 1 NA NA 75 96 4 500000 0 0 23 240 0 0 0.36685506 0.63314486 1.0 1.0 0.03601282 4.7953453 4.713161 0.018123237 0.018123237 0.018123237 0.018123237 0.018123237 0.018123237 0.018123237 0.018123237 0.018123237 0.018123237 0.018123237 0.018123237 0.2399925 0.018123237 0.03601282 0.03601282 0.03601282 0.018123237 0.03601282 0.018123237 0.018123237 0.018123237 0.018123237 0.03601282 0.018123237 0.018123237 0.018123237 0.018123237 0.018123237 0.018123237 0.018123237 0.018123237 0.018123237 0.018123237 0.018123237 0.018123237 0.018123237 0.018123237 0.03601282 4.7953453 4.713161 
701 6 1 "Webern_Lieder_5" NA 0 0 1 0 NA 0 0 0 NA NA 73 96 4 500000 0 0 23 0 0 0 0.5 0.5 1.0 1.0 0.02631578 5.247928 5.247927 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 5.247928 5.247927 
701 6 2 "Webern_Lieder_5" NA 0 0 1 0 NA 0 24 1 NA NA 65 96 4 500000 0 0 23 24 0 0 0.7263833 0.2736167 1.0 1.0 0.08050343 3.634806 4.9209604 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.08050343 0.018105552 0.018105552 0.08050343 0.018105552 0.018105552 0.08050343 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.08050343 0.018105552 0.018105552 0.08050343 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.08050343 3.634806 4.9209604 
701 6 3 "Webern_Lieder_5" NA 0 0 1 0 NA 0 24 1 NA NA 62 96 4 500000 0 0 23 48 1 0 0.9819684 0.018031595 1.0 1.0 0.5428005 0.8815061 3.050655 0.007365474 0.007365474 0.007365474 0.007365474 0.007365474 0.007365474 0.007365474 0.007365474 0.007365474 0.007365474 0.5428005 0.068924256 0.007365474 0.007365474 0.007365474 0.007365474 0.068924256 0.068924256 0.007365474 0.007365474 0.007365474 0.007365474 0.007365474 0.007365474 0.007365474 0.007365474 0.007365474 0.007365474 0.007365474 0.007365474 0.007365474 0.007365474 0.007365474 0.007365474 0.007365474 0.007365474 0.007365474 0.007365474 0.5428005 0.8815061 3.050655 
701 6 4 "Webern_Lieder_5" NA 0 0 1 0 NA 0 24 1 NA NA 59 96 4 500000 0 0 23 72 2 0 0.9928012 0.007198819 1.0 1.0 0.55672604 0.8449606 2.6270363 0.0044284654 0.0044284654 0.0044284654 0.0044284654 0.0044284654 0.063419685 0.0044284654 0.55672604 0.0044284654 0.03403501 0.0044284654 0.0044284654 0.0044284654 0.0044284654 0.0044284654 0.0044284654 0.0044284654 0.0044284654 0.0044284654 0.03403501 0.0044284654 0.0044284654 0.0044284654 0.0044284654 0.16564533 0.0044284654 0.0044284654 0.0044284654 0.0044284654 0.0044284654 0.0044284654 0.0044284654 0.0044284654 0.0044284654 0.0044284654 0.0044284654 0.0044284654 0.0044284654 0.55672604 0.8449606 2.6270363 
701 6 5 "Webern_Lieder_5" NA 0 0 1 0 NA 0 24 1 NA NA 70 96 4 500000 0 0 23 96 1 0 0.9746143 0.0253857 1.0 1.0 0.49657264 1.0099233 3.2285712 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.054135032 0.054135032 0.054135032 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.09972985 0.007311899 0.49657264 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.49657264 1.0099233 3.2285712 
701 6 6 "Webern_Lieder_5" NA 0 0 1 0 NA 0 24 1 NA NA 72 96 4 500000 0 0 23 120 1 0 0.95847154 0.041528523 1.0 1.0 0.46800604 1.0954009 3.5331423 0.008562993 0.008562993 0.008562993 0.008562993 0.008562993 0.044423558 0.008562993 0.044423558 0.008562993 0.008562993 0.008562993 0.008562993 0.044423558 0.008562993 0.008562993 0.044423558 0.008562993 0.008562993 0.008562993 0.008562993 0.46800604 0.044423558 0.008562993 0.008562993 0.008562993 0.008562993 0.008562993 0.044423558 0.008562993 0.008562993 0.008562993 0.008562993 0.008562993 0.008562993 0.008562993 0.008562993 0.008562993 0.008562993 0.46800604 1.0954009 3.5331423 
701 6 7 "Webern_Lieder_5" NA 0 0 1 0 NA 0 24 1 NA NA 69 96 4 500000 0 0 23 144 1 0 0.9746143 0.025385665 1.0 1.0 0.49657264 1.0099233 3.2285705 0.0073118974 0.0073118974 0.0073118974 0.0073118974 0.0073118974 0.0073118974 0.0073118974 0.05413502 0.0073118974 0.0073118974 0.0073118974 0.09972984 0.0073118974 0.0073118974 0.0073118974 0.0073118974 0.0073118974 0.49657264 0.0073118974 0.0073118974 0.0073118974 0.0073118974 0.0073118974 0.0073118974 0.0073118974 0.0073118974 0.0073118974 0.0073118974 0.05413502 0.0073118974 0.0073118974 0.05413502 0.0073118974 0.0073118974 0.0073118974 0.0073118974 0.0073118974 0.0073118974 0.49657264 1.0099233 3.2285705 
701 6 8 "Webern_Lieder_5" NA 0 0 1 0 NA 0 24 1 NA NA 68 96 4 500000 0 0 23 168 1 0 0.9696758 0.030324228 1.0 1.0 0.008129969 6.9425344 3.33525 0.008129969 0.008129969 0.008129969 0.008129969 0.008129969 0.008129969 0.008129969 0.008129969 0.008129969 0.008129969 0.059584245 0.008129969 0.008129969 0.008129969 0.008129969 0.059584245 0.008129969 0.008129969 0.008129969 0.008129969 0.008129969 0.008129969 0.008129969 0.008129969 0.008129969 0.059584245 0.008129969 0.008129969 0.49337408 0.008129969 0.059584245 0.008129969 0.008129969 0.008129969 0.008129969 0.008129969 0.008129969 0.008129969 0.008129969 6.9425344 3.33525 
701 6 9 "Webern_Lieder_5" NA 0 0 1 0 NA 0 24 1 NA NA 69 96 4 500000 0 0 23 192 0 0 0.72249234 0.27750772 1.0 1.0 0.058667045 4.0913057 4.9196777 0.016960517 0.016960517 0.016960517 0.0904445 0.016960517 0.016960517 0.016960517 0.0904445 0.016960517 0.016960517 0.016960517 0.016960517 0.016960517 0.016960517 0.016960517 0.058667045 0.058667045 0.058667045 0.016960517 0.058667045 0.016960517 0.058667045 0.016960517 0.016960517 0.016960517 0.016960517 0.016960517 0.016960517 0.016960517 0.016960517 0.016960517 0.016960517 0.016960517 0.016960517 0.016960517 0.016960517 0.016960517 0.016960517 0.058667045 4.0913057 4.9196777 
