melody.id,note.id,melody.name,cpitch,information.content,entropy,Viewpoint,Time
2,5,"""Schoenberg_P""",65,2.6871505,3.8349392,cpitch-cpintfref,Before
2,6,"""Schoenberg_P""",69,5.9974775,3.0074182,cpitch-cpintfref,Before
2,7,"""Schoenberg_P""",62,4.3132987,2.6646476,cpitch-cpintfref,Before
2,8,"""Schoenberg_P""",61,9.370868,2.5098293,cpitch-cpintfref,Before
2,9,"""Schoenberg_P""",67,6.5657816,1.2023097,cpitch-cpintfref,Before
2,10,"""Schoenberg_P""",68,7.0143614,3.595545,cpitch-cpintfref,Before
2,11,"""Schoenberg_P""",59,5.523226,2.9399455,cpitch-cpintfref,Before
2,12,"""Schoenberg_P""",59,3.1536982,2.6211078,cpitch-cpintfref,Before
2,13,"""Schoenberg_P""",60,1.2539196,2.6070313,cpitch-cpintfref,Before
3,1,"""Schoenberg_RI""",65,2.8160336,3.546007,cpitch-cpintfref,Before
3,2,"""Schoenberg_RI""",66,10.143469,3.2531245,cpitch-cpintfref,Before
3,3,"""Schoenberg_RI""",69,4.1036816,2.6273928,cpitch-cpintfref,Before
3,4,"""Schoenberg_RI""",70,2.8198907,2.964556,cpitch-cpintfref,Before
3,5,"""Schoenberg_RI""",64,6.840319,2.6153107,cpitch-cpintfref,Before
3,6,"""Schoenberg_RI""",75,12.89395,1.8602262,cpitch-cpintfref,Before
3,7,"""Schoenberg_RI""",68,9.378208,3.3971922,cpitch-cpintfref,Before
3,8,"""Schoenberg_RI""",72,4.2845693,3.053437,cpitch-cpintfref,Before
3,9,"""Schoenberg_RI""",74,2.9773393,3.196014,cpitch-cpintfref,Before
3,10,"""Schoenberg_RI""",71,6.4345803,2.5668955,cpitch-cpintfref,Before
3,11,"""Schoenberg_RI""",71,3.9236724,1.2130566,cpitch-cpintfref,Before
3,12,"""Schoenberg_RI""",73,7.762172,2.5413985,cpitch-cpintfref,Before
3,13,"""Schoenberg_RI""",67,5.434692,2.5795388,cpitch-cpintfref,Before
3,14,"""Schoenberg_RI""",67,2.544614,2.9319701,cpitch-cpintfref,Before
4,1,"""Webern_Lieder_2""",79,8.23104,4.2654004,cpitch-cpintfref,Before
4,2,"""Webern_Lieder_2""",79,8.573809,3.7676244,cpitch-cpintfref,Before
4,3,"""Webern_Lieder_2""",70,3.9286563,4.073817,cpitch-cpintfref,Before
4,4,"""Webern_Lieder_2""",59,6.602399,2.8631592,cpitch-cpintfref,Before
4,5,"""Webern_Lieder_2""",68,10.46038,2.6022124,cpitch-cpintfref,Before
4,6,"""Webern_Lieder_2""",68,2.578753,3.526401,cpitch-cpintfref,Before
4,7,"""Webern_Lieder_2""",73,10.64048,3.0388634,cpitch-cpintfref,Before
4,8,"""Webern_Lieder_2""",81,9.618489,3.9378335,cpitch-cpintfref,Before
4,9,"""Webern_Lieder_2""",72,5.26943,3.680266,cpitch-cpintfref,Before
4,10,"""Webern_Lieder_2""",63,6.6659384,3.2837186,cpitch-cpintfref,Before
4,11,"""Webern_Lieder_2""",76,2.8553429,2.7506142,cpitch-cpintfref,Before
4,12,"""Webern_Lieder_2""",62,7.3844175,2.291421,cpitch-cpintfref,Before
5,1,"""Webern_Lieder_3""",72,4.317119,4.267019,cpitch-cpintfref,Before
5,2,"""Webern_Lieder_3""",63,6.5507054,3.3097339,cpitch-cpintfref,Before
5,3,"""Webern_Lieder_3""",76,2.897517,2.74858,cpitch-cpintfref,Before
5,4,"""Webern_Lieder_3""",73,12.842234,2.30382,cpitch-cpintfref,Before
5,5,"""Webern_Lieder_3""",78,9.514356,3.9557722,cpitch-cpintfref,Before
5,6,"""Webern_Lieder_3""",74,6.057064,3.731243,cpitch-cpintfref,Before
5,7,"""Webern_Lieder_3""",65,6.87538,2.8805873,cpitch-cpintfref,Before
5,8,"""Webern_Lieder_3""",68,8.504913,2.452269,cpitch-cpintfref,Before
5,9,"""Webern_Lieder_3""",69,4.776638,2.122579,cpitch-cpintfref,Before
5,10,"""Webern_Lieder_3""",67,2.2415497,2.7111316,cpitch-cpintfref,Before
5,11,"""Webern_Lieder_3""",70,6.577209,3.3659902,cpitch-cpintfref,Before
6,1,"""Webern_Lieder_6""",78,8.75639,4.264575,cpitch-cpintfref,Before
6,2,"""Webern_Lieder_6""",75,8.236705,3.2734847,cpitch-cpintfref,Before
6,3,"""Webern_Lieder_6""",64,4.9969087,3.8916564,cpitch-cpintfref,Before
6,4,"""Webern_Lieder_6""",67,3.4114585,3.0212426,cpitch-cpintfref,Before
6,5,"""Webern_Lieder_6""",78,11.172228,3.2977831,cpitch-cpintfref,Before
6,6,"""Webern_Lieder_6""",65,5.373634,3.6844316,cpitch-cpintfref,Before
6,7,"""Webern_Lieder_6""",62,3.0810077,3.108814,cpitch-cpintfref,Before
6,8,"""Webern_Lieder_6""",76,10.433579,2.5467436,cpitch-cpintfref,Before
6,9,"""Webern_Lieder_6""",63,10.123782,2.6895642,cpitch-cpintfref,Before
6,10,"""Webern_Lieder_6""",63,2.3812473,3.764143,cpitch-cpintfref,Before
6,11,"""Webern_Lieder_6""",60,4.456063,3.1553218,cpitch-cpintfref,Before
6,12,"""Webern_Lieder_6""",81,13.343721,2.4361157,cpitch-cpintfref,Before
6,13,"""Webern_Lieder_6""",81,10.079231,3.0911174,cpitch-cpintfref,Before
6,14,"""Webern_Lieder_6""",73,8.932986,3.700851,cpitch-cpintfref,Before
6,15,"""Webern_Lieder_6""",68,8.177905,3.848257,cpitch-cpintfref,Before
6,16,"""Webern_Lieder_6""",59,4.790639,3.54124,cpitch-cpintfref,Before
7,1,"""Webern_qrt_V1_2""",72,4.286478,4.12626,cpitch-cpintfref,Before
7,2,"""Webern_qrt_V1_2""",83,13.726249,3.2591195,cpitch-cpintfref,Before
7,3,"""Webern_qrt_V1_2""",74,5.130373,4.4363904,cpitch-cpintfref,Before
7,4,"""Webern_qrt_V1_2""",61,12.451861,2.829122,cpitch-cpintfref,Before
7,5,"""Webern_qrt_V1_2""",69,5.9823127,2.505106,cpitch-cpintfref,Before
7,6,"""Webern_qrt_V1_2""",82,14.065696,2.6876962,cpitch-cpintfref,Before
7,7,"""Webern_qrt_V1_2""",67,3.709978,4.338494,cpitch-cpintfref,Before
7,8,"""Webern_qrt_V1_2""",80,11.663356,3.5497751,cpitch-cpintfref,Before
7,9,"""Webern_qrt_V1_2""",88,8.957749,4.316894,cpitch-cpintfref,Before
7,10,"""Webern_qrt_V1_2""",75,7.0889425,4.368092,cpitch-cpintfref,Before
7,11,"""Webern_qrt_V1_2""",66,5.4510775,3.769988,cpitch-cpintfref,Before
7,12,"""Webern_qrt_V1_2""",77,1.0265659,2.368917,cpitch-cpintfref,Before
8,1,"""Webern_qrt_V2_1""",68,6.9614224,4.2670064,cpitch-cpintfref,Before
8,2,"""Webern_qrt_V2_1""",55,5.311112,3.4874656,cpitch-cpintfref,Before
8,3,"""Webern_qrt_V2_1""",70,9.698191,3.294641,cpitch-cpintfref,Before
8,4,"""Webern_qrt_V2_1""",73,9.619077,3.8662827,cpitch-cpintfref,Before
8,5,"""Webern_qrt_V2_1""",62,4.3773685,4.0192523,cpitch-cpintfref,Before
8,6,"""Webern_qrt_V2_1""",71,8.268552,2.864782,cpitch-cpintfref,Before
8,7,"""Webern_qrt_V2_1""",60,6.2999887,2.424776,cpitch-cpintfref,Before
8,8,"""Webern_qrt_V2_1""",75,10.138443,3.2252622,cpitch-cpintfref,Before
8,9,"""Webern_qrt_V2_1""",66,5.4039927,3.885505,cpitch-cpintfref,Before
8,10,"""Webern_qrt_V2_1""",77,1.026181,2.3721778,cpitch-cpintfref,Before
8,11,"""Webern_qrt_V2_1""",57,6.625578,3.5381715,cpitch-cpintfref,Before
8,12,"""Webern_qrt_V2_1""",70,10.114605,2.731485,cpitch-cpintfref,Before
8,13,"""Webern_qrt_V2_1""",67,3.293278,4.1848264,cpitch-cpintfref,Before
1,1,"""Dallapiccola_quartina_2""",90,5.4594316,5.45943,cpint,After
1,2,"""Dallapiccola_quartina_2""",83,5.5578847,2.194535,cpint,After
1,3,"""Dallapiccola_quartina_2""",62,16.395105,2.8715048,cpint,After
1,4,"""Dallapiccola_quartina_2""",57,5.1944847,3.6547055,cpint,After
1,5,"""Dallapiccola_quartina_2""",55,2.6299438,3.6374626,cpint,After
1,6,"""Dallapiccola_quartina_2""",51,5.9121594,3.2806628,cpint,After
1,7,"""Dallapiccola_quartina_2""",76,18.527914,2.977191,cpint,After
1,8,"""Dallapiccola_quartina_2""",76,2.442431,3.5234206,cpint,After
1,9,"""Dallapiccola_quartina_2""",58,14.090511,3.4084651,cpint,After
1,10,"""Dallapiccola_quartina_2""",56,2.2951934,3.4594026,cpint,After
1,11,"""Dallapiccola_quartina_2""",53,4.1912336,3.4624677,cpint,After
1,12,"""Dallapiccola_quartina_2""",61,6.547308,3.377397,cpint,After
1,13,"""Dallapiccola_quartina_2""",72,13.33437,3.2208683,cpint,After
2,1,"""Schoenberg_I""",79,5.4594316,5.45943,cpint,After
2,2,"""Schoenberg_I""",85,10.632512,3.4133472,cpint,After
2,3,"""Schoenberg_I""",83,2.6663587,2.8648407,cpint,After
2,4,"""Schoenberg_I""",86,5.186188,2.8172946,cpint,After
2,5,"""Schoenberg_I""",84,2.90125,2.9010482,cpint,After
2,6,"""Schoenberg_I""",80,5.641271,3.2414567,cpint,After
2,7,"""Schoenberg_I""",75,5.495766,2.7335258,cpint,After
2,8,"""Schoenberg_I""",88,12.157781,3.5738907,cpint,After
2,9,"""Schoenberg_I""",82,10.025974,3.1019871,cpint,After
2,10,"""Schoenberg_I""",81,5.2647786,2.8677523,cpint,After
2,11,"""Schoenberg_I""",90,7.6951895,3.164121,cpint,After
2,12,"""Schoenberg_I""",90,1.8899208,2.2277927,cpint,After
2,13,"""Schoenberg_I""",89,4.0675015,1.9422238,cpint,After
3,1,"""Schoenberg_R""",60,5.4594316,5.45943,cpint,After
3,2,"""Schoenberg_R""",59,3.51242,3.478774,cpint,After
3,3,"""Schoenberg_R""",68,7.443822,3.3405213,cpint,After
3,4,"""Schoenberg_R""",67,6.7614574,2.1061482,cpint,After
3,5,"""Schoenberg_R""",67,2.890207,3.7292173,cpint,After
3,6,"""Schoenberg_R""",61,9.069973,3.0821424,cpint,After
3,7,"""Schoenberg_R""",62,2.060119,2.792495,cpint,After
3,8,"""Schoenberg_R""",57,4.7511,3.5467079,cpint,After
3,9,"""Schoenberg_R""",65,7.765235,3.5056925,cpint,After
3,10,"""Schoenberg_R""",63,4.555066,2.2843812,cpint,After
3,11,"""Schoenberg_R""",66,5.462111,3.0445375,cpint,After
3,12,"""Schoenberg_R""",64,3.8573353,2.9183085,cpint,After
3,13,"""Schoenberg_R""",70,10.953146,3.4867632,cpint,After
4,1,"""Webern_Lieder_1""",67,5.4594316,5.45943,cpint,After
4,2,"""Webern_Lieder_1""",64,4.1217537,3.5091,cpint,After
4,3,"""Webern_Lieder_1""",75,10.405223,3.612951,cpint,After
4,4,"""Webern_Lieder_1""",78,5.518662,3.1865046,cpint,After
4,5,"""Webern_Lieder_1""",73,4.867662,3.3614647,cpint,After
4,6,"""Webern_Lieder_1""",65,8.623237,3.4202979,cpint,After
4,7,"""Webern_Lieder_1""",62,5.7096725,3.0796654,cpint,After
4,8,"""Webern_Lieder_1""",59,1.4539592,3.165557,cpint,After
4,9,"""Webern_Lieder_1""",70,1.2878128,2.7893555,cpint,After
4,10,"""Webern_Lieder_1""",72,1.3344536,3.0546126,cpint,After
4,11,"""Webern_Lieder_1""",69,1.4489521,2.9768775,cpint,After
4,12,"""Webern_Lieder_1""",80,9.408536,3.4346924,cpint,After
4,13,"""Webern_Lieder_1""",67,6.2105107,3.0900197,cpint,After
4,14,"""Webern_Lieder_1""",76,8.294562,3.0597558,cpint,After
4,15,"""Webern_Lieder_1""",63,13.221998,2.8605092,cpint,After
4,16,"""Webern_Lieder_1""",66,3.6345868,4.0766263,cpint,After
5,1,"""Webern_Lieder_4""",71,5.4594316,5.45943,cpint,After
5,2,"""Webern_Lieder_4""",60,11.18863,3.4977734,cpint,After
5,3,"""Webern_Lieder_4""",81,12.918455,3.7087328,cpint,After
5,4,"""Webern_Lieder_4""",68,12.388169,2.5027187,cpint,After
5,5,"""Webern_Lieder_4""",71,4.0677466,4.012335,cpint,After
5,6,"""Webern_Lieder_4""",66,4.837819,3.4298804,cpint,After
5,7,"""Webern_Lieder_4""",70,5.7159777,3.494635,cpint,After
5,8,"""Webern_Lieder_4""",79,9.625394,2.7516272,cpint,After
5,9,"""Webern_Lieder_4""",64,15.535384,2.8098638,cpint,After
5,10,"""Webern_Lieder_4""",64,3.269134,2.7617264,cpint,After
5,11,"""Webern_Lieder_4""",75,11.790234,3.4142573,cpint,After
6,1,"""Webern_Lieder_5""",73,5.4594316,5.45943,cpint,After
6,2,"""Webern_Lieder_5""",65,7.5004773,3.4919434,cpint,After
6,3,"""Webern_Lieder_5""",62,5.7245836,3.128846,cpint,After
6,4,"""Webern_Lieder_5""",59,1.398366,3.0540729,cpint,After
6,5,"""Webern_Lieder_5""",70,1.576806,2.989838,cpint,After
6,6,"""Webern_Lieder_5""",72,1.210269,3.0219777,cpint,After
6,7,"""Webern_Lieder_5""",69,1.4565314,2.9719806,cpint,After
6,8,"""Webern_Lieder_5""",68,5.4319057,3.342992,cpint,After
6,9,"""Webern_Lieder_5""",69,2.1820757,2.7318254,cpint,After
6,10,"""Webern_Lieder_5""",72,5.688625,3.0919583,cpint,After
6,11,"""Webern_Lieder_5""",70,3.80842,2.5549562,cpint,After
6,12,"""Webern_Lieder_5""",59,12.676641,3.3407137,cpint,After
6,13,"""Webern_Lieder_5""",62,3.7282264,3.787277,cpint,After
6,14,"""Webern_Lieder_5""",65,6.754191,2.916131,cpint,After
6,15,"""Webern_Lieder_5""",73,10.047821,3.21914,cpint,After
7,1,"""Webern_qrt_V1_1""",61,5.4594316,5.45943,cpint,After
7,2,"""Webern_qrt_V1_1""",74,11.837791,3.4817429,cpint,After
7,3,"""Webern_qrt_V1_1""",83,7.7634807,3.8506525,cpint,After
7,4,"""Webern_qrt_V1_1""",72,8.128824,2.859741,cpint,After
7,5,"""Webern_qrt_V1_1""",80,9.841789,2.508633,cpint,After
7,6,"""Webern_qrt_V1_1""",67,7.9154506,3.1944942,cpint,After
7,7,"""Webern_qrt_V1_1""",82,4.5690327,3.2919261,cpint,After
7,8,"""Webern_qrt_V1_1""",69,1.801224,2.9537916,cpint,After
7,9,"""Webern_qrt_V1_1""",77,3.965855,4.012696,cpint,After
7,10,"""Webern_qrt_V1_1""",66,12.765356,2.925675,cpint,After
7,11,"""Webern_qrt_V1_1""",75,2.4761057,3.7918527,cpint,After
7,12,"""Webern_qrt_V1_1""",88,13.16676,2.6845682,cpint,After
8,1,"""Webern_qrt_V2_2""",56,5.4594316,5.45943,cpint,After
8,2,"""Webern_qrt_V2_2""",72,11.955161,3.4354365,cpint,After
8,3,"""Webern_qrt_V2_2""",59,13.270953,2.1202815,cpint,After
8,4,"""Webern_qrt_V2_2""",61,3.7129104,4.0105143,cpint,After
8,5,"""Webern_qrt_V2_2""",77,12.06007,3.3350437,cpint,After
8,6,"""Webern_qrt_V2_2""",66,12.699818,2.7317834,cpint,After
8,7,"""Webern_qrt_V2_2""",75,2.6908176,3.7370117,cpint,After
8,8,"""Webern_qrt_V2_2""",64,2.9989696,3.0876238,cpint,After
8,9,"""Webern_qrt_V2_2""",68,5.4925103,2.5937393,cpint,After
8,10,"""Webern_qrt_V2_2""",55,13.902311,2.4117093,cpint,After
8,11,"""Webern_qrt_V2_2""",70,4.3679047,3.7146444,cpint,After
8,12,"""Webern_qrt_V2_2""",57,1.840376,3.0402772,cpint,After
1,1,"""Dallapiccola_quartina_2""",90,5.4594316,5.45943,cpint-cpintfref,After
1,2,"""Dallapiccola_quartina_2""",83,9.245963,2.5173216,cpint-cpintfref,After
1,3,"""Dallapiccola_quartina_2""",62,12.6237135,2.233079,cpint-cpintfref,After
1,4,"""Dallapiccola_quartina_2""",57,7.227646,2.7579067,cpint-cpintfref,After
1,5,"""Dallapiccola_quartina_2""",55,1.3849084,2.7674878,cpint-cpintfref,After
1,6,"""Dallapiccola_quartina_2""",51,8.934174,2.9692957,cpint-cpintfref,After
1,7,"""Dallapiccola_quartina_2""",76,11.515381,2.7851222,cpint-cpintfref,After
1,8,"""Dallapiccola_quartina_2""",76,2.3370993,2.712965,cpint-cpintfref,After
1,9,"""Dallapiccola_quartina_2""",58,13.204707,2.6471481,cpint-cpintfref,After
1,10,"""Dallapiccola_quartina_2""",56,2.0966105,3.168107,cpint-cpintfref,After
1,11,"""Dallapiccola_quartina_2""",53,4.0416894,2.1921337,cpint-cpintfref,After
1,12,"""Dallapiccola_quartina_2""",61,11.726102,2.827215,cpint-cpintfref,After
1,13,"""Dallapiccola_quartina_2""",72,7.893064,3.5229852,cpint-cpintfref,After
2,1,"""Schoenberg_I""",79,5.4594316,5.45943,cpint-cpintfref,After
2,2,"""Schoenberg_I""",85,11.318624,2.7324646,cpint-cpintfref,After
2,3,"""Schoenberg_I""",83,8.577446,1.5801812,cpint-cpintfref,After
2,4,"""Schoenberg_I""",86,4.0565424,2.2249093,cpint-cpintfref,After
2,5,"""Schoenberg_I""",84,0.5000124,1.5448885,cpint-cpintfref,After
2,6,"""Schoenberg_I""",80,8.776788,2.8787744,cpint-cpintfref,After
2,7,"""Schoenberg_I""",75,7.3432465,2.8070602,cpint-cpintfref,After
2,8,"""Schoenberg_I""",88,10.914399,2.4432917,cpint-cpintfref,After
2,9,"""Schoenberg_I""",82,8.6077795,1.8653734,cpint-cpintfref,After
2,10,"""Schoenberg_I""",81,2.280612,2.6605704,cpint-cpintfref,After
2,11,"""Schoenberg_I""",90,14.067424,2.5024498,cpint-cpintfref,After
2,12,"""Schoenberg_I""",90,2.9881766,2.9188607,cpint-cpintfref,After
2,13,"""Schoenberg_I""",89,1.053582,3.0547502,cpint-cpintfref,After
3,1,"""Schoenberg_R""",60,5.4594316,5.45943,cpint-cpintfref,After
3,2,"""Schoenberg_R""",59,2.5903687,3.2321346,cpint-cpintfref,After
3,3,"""Schoenberg_R""",68,11.695308,2.2680824,cpint-cpintfref,After
3,4,"""Schoenberg_R""",67,2.169315,2.2697823,cpint-cpintfref,After
3,5,"""Schoenberg_R""",67,2.7252164,2.6490285,cpint-cpintfref,After
3,6,"""Schoenberg_R""",61,12.160742,3.2222266,cpint-cpintfref,After
3,7,"""Schoenberg_R""",62,2.2388752,2.7214031,cpint-cpintfref,After
3,8,"""Schoenberg_R""",57,6.7941995,2.9093606,cpint-cpintfref,After
3,9,"""Schoenberg_R""",65,7.0029216,2.3926523,cpint-cpintfref,After
3,10,"""Schoenberg_R""",63,5.172787,2.3931808,cpint-cpintfref,After
3,11,"""Schoenberg_R""",66,9.087012,2.5511668,cpint-cpintfref,After
3,12,"""Schoenberg_R""",64,3.830413,2.3858008,cpint-cpintfref,After
3,13,"""Schoenberg_R""",70,12.623767,2.5705242,cpint-cpintfref,After
4,1,"""Webern_Lieder_1""",67,5.4594316,5.45943,cpint-cpintfref,After
4,2,"""Webern_Lieder_1""",64,3.1703932,3.2689588,cpint-cpintfref,After
4,3,"""Webern_Lieder_1""",75,12.535351,2.7747645,cpint-cpintfref,After
4,4,"""Webern_Lieder_1""",78,8.396143,2.9241254,cpint-cpintfref,After
4,5,"""Webern_Lieder_1""",73,8.582087,2.209331,cpint-cpintfref,After
4,6,"""Webern_Lieder_1""",65,7.440796,2.7786174,cpint-cpintfref,After
4,7,"""Webern_Lieder_1""",62,0.91929466,2.135768,cpint-cpintfref,After
4,8,"""Webern_Lieder_1""",59,2.1924703,2.7857878,cpint-cpintfref,After
4,9,"""Webern_Lieder_1""",70,2.4919016,2.5961144,cpint-cpintfref,After
4,10,"""Webern_Lieder_1""",72,0.74805653,2.1794765,cpint-cpintfref,After
4,11,"""Webern_Lieder_1""",69,1.2521943,2.8321476,cpint-cpintfref,After
4,12,"""Webern_Lieder_1""",80,12.2653475,2.794347,cpint-cpintfref,After
4,13,"""Webern_Lieder_1""",67,7.33582,2.8441713,cpint-cpintfref,After
4,14,"""Webern_Lieder_1""",76,7.355936,1.6231117,cpint-cpintfref,After
4,15,"""Webern_Lieder_1""",63,12.582354,2.4674518,cpint-cpintfref,After
4,16,"""Webern_Lieder_1""",66,8.506439,2.8426504,cpint-cpintfref,After
5,1,"""Webern_Lieder_4""",71,5.4594316,5.45943,cpint-cpintfref,After
5,2,"""Webern_Lieder_4""",60,9.316617,2.380252,cpint-cpintfref,After
5,3,"""Webern_Lieder_4""",81,12.034152,3.3289125,cpint-cpintfref,After
5,4,"""Webern_Lieder_4""",68,13.153238,2.0254266,cpint-cpintfref,After
5,5,"""Webern_Lieder_4""",71,7.7458467,2.9373565,cpint-cpintfref,After
5,6,"""Webern_Lieder_4""",66,10.646917,1.5137054,cpint-cpintfref,After
5,7,"""Webern_Lieder_4""",70,10.099591,2.2854557,cpint-cpintfref,After
5,8,"""Webern_Lieder_4""",79,9.539654,3.244758,cpint-cpintfref,After
5,9,"""Webern_Lieder_4""",64,13.161831,3.1905468,cpint-cpintfref,After
5,10,"""Webern_Lieder_4""",64,2.338147,2.7190614,cpint-cpintfref,After
5,11,"""Webern_Lieder_4""",75,12.326696,2.6489542,cpint-cpintfref,After
6,1,"""Webern_Lieder_5""",73,5.4594316,5.45943,cpint-cpintfref,After
6,2,"""Webern_Lieder_5""",65,6.4147816,3.6078734,cpint-cpintfref,After
6,3,"""Webern_Lieder_5""",62,0.9192722,2.134855,cpint-cpintfref,After
6,4,"""Webern_Lieder_5""",59,2.192346,2.785604,cpint-cpintfref,After
6,5,"""Webern_Lieder_5""",70,2.4917417,2.595981,cpint-cpintfref,After
6,6,"""Webern_Lieder_5""",72,0.74793345,2.1769812,cpint-cpintfref,After
6,7,"""Webern_Lieder_5""",69,1.2521603,2.8321426,cpint-cpintfref,After
6,8,"""Webern_Lieder_5""",68,8.705664,2.7982903,cpint-cpintfref,After
6,9,"""Webern_Lieder_5""",69,1.8804922,2.9906392,cpint-cpintfref,After
6,10,"""Webern_Lieder_5""",72,2.1924794,2.6551783,cpint-cpintfref,After
6,11,"""Webern_Lieder_5""",70,7.601375,2.5255337,cpint-cpintfref,After
6,12,"""Webern_Lieder_5""",59,9.695115,2.8774972,cpint-cpintfref,After
6,13,"""Webern_Lieder_5""",62,4.594399,2.1955128,cpint-cpintfref,After
6,14,"""Webern_Lieder_5""",65,4.6991453,2.8412797,cpint-cpintfref,After
6,15,"""Webern_Lieder_5""",73,12.236814,2.5775003,cpint-cpintfref,After
7,1,"""Webern_qrt_V1_1""",61,5.4594316,5.45943,cpint-cpintfref,After
7,2,"""Webern_qrt_V1_1""",74,7.893064,3.5229852,cpint-cpintfref,After
7,3,"""Webern_qrt_V1_1""",83,8.054248,2.7577925,cpint-cpintfref,After
7,4,"""Webern_qrt_V1_1""",72,7.3230453,2.3229446,cpint-cpintfref,After
7,5,"""Webern_qrt_V1_1""",80,11.034081,2.7612073,cpint-cpintfref,After
7,6,"""Webern_qrt_V1_1""",67,8.41993,2.1491544,cpint-cpintfref,After
7,7,"""Webern_qrt_V1_1""",82,1.350816,2.7903764,cpint-cpintfref,After
7,8,"""Webern_qrt_V1_1""",69,2.0209138,2.9974055,cpint-cpintfref,After
7,9,"""Webern_qrt_V1_1""",77,6.1258135,2.6333473,cpint-cpintfref,After
7,10,"""Webern_qrt_V1_1""",66,11.839858,2.4853952,cpint-cpintfref,After
7,11,"""Webern_qrt_V1_1""",75,1.0135417,2.1915526,cpint-cpintfref,After
7,12,"""Webern_qrt_V1_1""",88,9.425553,2.4569695,cpint-cpintfref,After
8,1,"""Webern_qrt_V2_2""",56,5.4594316,5.45943,cpint-cpintfref,After
8,2,"""Webern_qrt_V2_2""",72,9.881784,2.844171,cpint-cpintfref,After
8,3,"""Webern_qrt_V2_2""",59,11.46959,3.223588,cpint-cpintfref,After
8,4,"""Webern_qrt_V2_2""",61,9.304143,1.8290498,cpint-cpintfref,After
8,5,"""Webern_qrt_V2_2""",77,10.293138,1.0495671,cpint-cpintfref,After
8,6,"""Webern_qrt_V2_2""",66,11.207458,2.6458879,cpint-cpintfref,After
8,7,"""Webern_qrt_V2_2""",75,1.0135417,2.1915526,cpint-cpintfref,After
8,8,"""Webern_qrt_V2_2""",64,10.080597,2.4530027,cpint-cpintfref,After
8,9,"""Webern_qrt_V2_2""",68,11.479482,2.141604,cpint-cpintfref,After
8,10,"""Webern_qrt_V2_2""",55,7.7715883,2.840501,cpint-cpintfref,After
8,11,"""Webern_qrt_V2_2""",70,1.3493197,2.7667384,cpint-cpintfref,After
8,12,"""Webern_qrt_V2_2""",57,2.035184,3.1377532,cpint-cpintfref,After
1,1,"""Dallapiccola_quartina_2""",90,7.6017027,5.111289,cpintfref,After
1,2,"""Dallapiccola_quartina_2""",83,7.1368775,4.713328,cpintfref,After
1,3,"""Dallapiccola_quartina_2""",62,5.3977957,4.4811525,cpintfref,After
1,4,"""Dallapiccola_quartina_2""",57,6.750241,4.886933,cpintfref,After
1,5,"""Dallapiccola_quartina_2""",55,3.1461966,4.4858174,cpintfref,After
1,6,"""Dallapiccola_quartina_2""",51,8.570007,4.789295,cpintfref,After
1,7,"""Dallapiccola_quartina_2""",76,7.0865355,4.81631,cpintfref,After
1,8,"""Dallapiccola_quartina_2""",76,4.768366,4.9086785,cpintfref,After
1,9,"""Dallapiccola_quartina_2""",58,9.748324,4.825091,cpintfref,After
1,10,"""Dallapiccola_quartina_2""",56,5.3120937,4.999208,cpintfref,After
1,11,"""Dallapiccola_quartina_2""",53,5.8224506,4.237414,cpintfref,After
1,12,"""Dallapiccola_quartina_2""",61,9.215592,4.8992352,cpintfref,After
1,13,"""Dallapiccola_quartina_2""",72,4.347519,5.038805,cpintfref,After
2,1,"""Schoenberg_I""",79,4.4283514,5.025371,cpintfref,After
2,2,"""Schoenberg_I""",85,9.176213,4.6357813,cpintfref,After
2,3,"""Schoenberg_I""",83,7.4761586,4.890288,cpintfref,After
2,4,"""Schoenberg_I""",86,5.7490034,5.0082545,cpintfref,After
2,5,"""Schoenberg_I""",84,2.6959105,3.8437254,cpintfref,After
2,6,"""Schoenberg_I""",80,7.7945943,4.7682242,cpintfref,After
2,7,"""Schoenberg_I""",75,7.2642584,4.3815913,cpintfref,After
2,8,"""Schoenberg_I""",88,6.8252587,5.148817,cpintfref,After
2,9,"""Schoenberg_I""",82,8.110091,4.7404604,cpintfref,After
2,10,"""Schoenberg_I""",81,3.4905038,4.4627438,cpintfref,After
2,11,"""Schoenberg_I""",90,10.4299345,4.488449,cpintfref,After
2,12,"""Schoenberg_I""",90,7.241173,5.0318956,cpintfref,After
2,13,"""Schoenberg_I""",89,4.8282905,4.757798,cpintfref,After
3,1,"""Schoenberg_R""",60,4.616339,5.1113043,cpintfref,After
3,2,"""Schoenberg_R""",59,5.0743194,4.87423,cpintfref,After
3,3,"""Schoenberg_R""",68,7.9290404,4.4149203,cpintfref,After
3,4,"""Schoenberg_R""",67,5.28757,3.489722,cpintfref,After
3,5,"""Schoenberg_R""",67,4.044577,4.679629,cpintfref,After
3,6,"""Schoenberg_R""",61,9.45,4.7295766,cpintfref,After
3,7,"""Schoenberg_R""",62,4.3958526000000004,5.1151967,cpintfref,After
3,8,"""Schoenberg_R""",57,6.6165504,4.781368,cpintfref,After
3,9,"""Schoenberg_R""",65,6.0820475,4.226139,cpintfref,After
3,10,"""Schoenberg_R""",63,7.089572,4.6773796,cpintfref,After
3,11,"""Schoenberg_R""",66,8.938664,4.6457753,cpintfref,After
3,12,"""Schoenberg_R""",64,5.930936,4.894601,cpintfref,After
3,13,"""Schoenberg_R""",70,10.150642,4.7313004,cpintfref,After
