dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpintfref cpitch.order.stm.cpintfref cpitch.weight.ltm cpitch.weight.stm cpitch.weight.ltm.cpintfref cpitch.weight.stm.cpintfref cpitch.probability cpitch.information.content cpitch.entropy cpitch.40 cpitch.47 cpitch.48 cpitch.49 cpitch.50 cpitch.51 cpitch.52 cpitch.53 cpitch.54 cpitch.55 cpitch.56 cpitch.57 cpitch.58 cpitch.59 cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 cpitch.80 cpitch.81 cpitch.82 cpitch.83 cpitch.84 cpitch.85 cpitch.86 cpitch.88 cpitch.89 cpitch.90 probability information.content entropy 
701 2 8 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 88 96 4 600000 0 -1 23 168 3 0 0.63714325 0.36285672 1.0 1.0 0.008818454 6.8252587 5.148817 0.008818454 0.0037860922 0.04504989 0.024020536 0.033374246 0.034107506 0.008818454 0.035665203 0.0016709283 0.03098307 0.015121591 0.026108727 0.020892508 0.0037860922 0.04504989 0.024020536 0.033374246 0.034107506 0.008818454 0.035665203 0.0016709283 0.03098307 0.015121591 0.026108727 0.020892508 0.0037860922 0.04504989 0.024020536 0.033374246 0.034107506 0.008818454 0.035665203 0.0016709283 0.03098307 0.015121591 0.026108727 0.020892508 0.0037860922 0.04504989 0.024020536 0.033374246 0.008818454 0.035665203 0.0016709283 0.008818454 6.8252587 5.148817 
701 2 9 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 82 96 4 600000 0 -1 23 192 2 0 0.7910534 0.20894657 1.0 1.0 0.003619256 8.110091 4.7404604 0.029310906 0.002127188 0.018344406 0.021201242 0.046484325 0.002967436 0.029310906 0.076366685 0.0022056946 0.046282046 0.0022939432 0.007013136 0.003619256 0.002127188 0.018344406 0.021201242 0.046484325 0.002967436 0.029310906 0.076366685 0.0022056946 0.046282046 0.0022939432 0.007013136 0.003619256 0.002127188 0.018344406 0.021201242 0.046484325 0.002967436 0.029310906 0.076366685 0.0022056946 0.046282046 0.0022939432 0.007013136 0.003619256 0.002127188 0.018344406 0.021201242 0.046484325 0.029310906 0.076366685 0.0022056946 0.003619256 8.110091 4.7404604 
701 2 10 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 81 96 4 600000 0 -1 23 216 2 0 0.84247947 0.15752046 0.99999994 1.0 0.08897207 3.4905038 4.4627438 0.0025431816 0.0015655188 0.044047404 0.00275333 0.017048147 0.0035990467 0.0025431816 0.0055841226 0.0011353323 0.04329461 0.019019438 0.08897207 0.078031056 0.0015655188 0.044047404 0.00275333 0.017048147 0.0035990467 0.0025431816 0.0055841226 0.0011353323 0.04329461 0.019019438 0.08897207 0.078031056 0.0015655188 0.044047404 0.00275333 0.017048147 0.0035990467 0.0025431816 0.0055841226 0.0011353323 0.04329461 0.019019438 0.08897207 0.078031056 0.0015655188 0.044047404 0.00275333 0.017048147 0.0025431816 0.0055841226 0.0011353323 0.08897207 3.4905038 4.4627438 
701 2 11 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 90 96 4 600000 0 -1 23 240 3 0 0.82195807 0.17804195 1.0 1.0 7.248978e-4 10.4299345 4.488449 0.0011722429 0.0036742205 0.02990398 9.1403566e-4 0.05486208 9.0862584e-4 0.0011722429 0.024425874 7.248978e-4 0.08346066 0.0014466468 0.051315464 0.041574776 0.0036742205 0.02990398 9.1403566e-4 0.05486208 9.0862584e-4 0.0011722429 0.024425874 7.248978e-4 0.08346066 0.0014466468 0.051315464 0.041574776 0.0036742205 0.02990398 9.1403566e-4 0.05486208 9.0862584e-4 0.0011722429 0.024425874 7.248978e-4 0.08346066 0.0014466468 0.051315464 0.041574776 0.0036742205 0.02990398 9.1403566e-4 0.05486208 0.0011722429 0.024425874 7.248978e-4 7.248978e-4 10.4299345 4.488449 
701 2 12 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 90 96 4 600000 0 -1 23 264 2 0 0.7126046 0.2873954 1.0 1.0 0.006609823 7.241173 5.0318956 0.007727482 0.017374573 0.022469211 0.0038367219 0.0503863 0.0066763833 0.007727482 0.03896787 0.006609823 0.05673248 0.009542726 0.04152419 0.019785741 0.017374573 0.022469211 0.0038367219 0.0503863 0.0066763833 0.007727482 0.03896787 0.006609823 0.05673248 0.009542726 0.04152419 0.019785741 0.017374573 0.022469211 0.0038367219 0.0503863 0.0066763833 0.007727482 0.03896787 0.006609823 0.05673248 0.009542726 0.04152419 0.019785741 0.017374573 0.022469211 0.0038367219 0.0503863 0.007727482 0.03896787 0.006609823 0.006609823 7.241173 5.0318956 
701 2 13 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 89 96 4 600000 0 -1 23 288 2 1 0.7904696 0.20953037 0.99999994 1.0 0.035199765 4.8282905 4.757798 0.0075700446 0.002999953 0.024138499 0.003397861 0.02661927 0.0060872687 0.0075700446 0.035199765 0.0084871575 0.10684697 0.009047001 0.043965053 0.02031363 0.002999953 0.024138499 0.003397861 0.02661927 0.0060872687 0.0075700446 0.035199765 0.0084871575 0.10684697 0.009047001 0.043965053 0.02031363 0.002999953 0.024138499 0.003397861 0.02661927 0.0060872687 0.0075700446 0.035199765 0.0084871575 0.10684697 0.009047001 0.043965053 0.02031363 0.002999953 0.024138499 0.003397861 0.02661927 0.0075700446 0.035199765 0.0084871575 0.035199765 4.8282905 4.757798 
701 3 1 "Schoenberg_R" NA 0 0 1 0 NA 0 0 0 NA NA 60 96 4 600000 0 0 23 0 0 0 0.67670894 0.32329103 1.0 1.0 0.04077026 4.616339 5.1113043 0.02921141 0.019231185 0.04077026 0.0022425016 0.03452585 0.011165199 0.02921141 0.025917329 0.005148326 0.05608707 0.008111754 0.0297562 0.0090802 0.019231185 0.04077026 0.0022425016 0.03452585 0.011165199 0.02921141 0.025917329 0.005148326 0.05608707 0.008111754 0.0297562 0.0090802 0.019231185 0.04077026 0.0022425016 0.03452585 0.011165199 0.02921141 0.025917329 0.005148326 0.05608707 0.008111754 0.0297562 0.0090802 0.019231185 0.04077026 0.0022425016 0.03452585 0.02921141 0.025917329 0.005148326 0.04077026 4.616339 5.1113043 
701 3 2 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 59 96 4 600000 0 0 23 24 1 0 0.5766472 0.4233528 1.0 1.0 0.029680941 5.0743194 4.87423 0.019666245 0.029680941 0.08593291 0.003659621 0.032681454 0.007579632 0.019666245 0.009438521 0.0024881854 0.031852096 0.0051485854 0.022906728 0.014560424 0.029680941 0.08593291 0.003659621 0.032681454 0.007579632 0.019666245 0.009438521 0.0024881854 0.031852096 0.0051485854 0.022906728 0.014560424 0.029680941 0.08593291 0.003659621 0.032681454 0.007579632 0.019666245 0.009438521 0.0024881854 0.031852096 0.0051485854 0.022906728 0.014560424 0.029680941 0.08593291 0.003659621 0.032681454 0.019666245 0.009438521 0.0024881854 0.029680941 5.0743194 4.87423 
701 3 3 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 68 96 4 600000 0 0 23 48 2 0 0.81211215 0.18788786 1.0 1.0 0.004103184 7.9290404 4.4149203 0.0056301276 0.026501482 0.09121674 0.003077388 0.018455971 0.004103184 0.0056301276 0.005063166 0.003077388 0.019570338 0.004103184 0.09504142 0.0046088463 0.026501482 0.09121674 0.003077388 0.018455971 0.004103184 0.0056301276 0.005063166 0.003077388 0.019570338 0.004103184 0.09504142 0.0046088463 0.026501482 0.09121674 0.003077388 0.018455971 0.004103184 0.0056301276 0.005063166 0.003077388 0.019570338 0.004103184 0.09504142 0.0046088463 0.026501482 0.09121674 0.003077388 0.018455971 0.0056301276 0.005063166 0.003077388 0.004103184 7.9290404 4.4149203 
701 3 4 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 67 96 4 600000 0 0 23 72 3 0 0.94769055 0.052309398 1.0 1.0 0.025602521 5.28757 3.489722 0.0010104565 0.0015184542 0.0036588055 0.0012630706 0.0014221382 0.0021069702 0.0010104565 0.004326952 0.0012630706 0.025602521 0.18455829 0.08936064 0.012084145 0.0015184542 0.0036588055 0.0012630706 0.0014221382 0.0021069702 0.0010104565 0.004326952 0.0012630706 0.025602521 0.18455829 0.08936064 0.012084145 0.0015184542 0.0036588055 0.0012630706 0.0014221382 0.0021069702 0.0010104565 0.004326952 0.0012630706 0.025602521 0.18455829 0.08936064 0.012084145 0.0015184542 0.0036588055 0.0012630706 0.0014221382 0.0010104565 0.004326952 0.0012630706 0.025602521 5.28757 3.489722 
